document title,authors,author affiliations,publication title,date added to xplore,publication year,volume,issue,start page,end page,abstract,issn,isbns,doi,funding information,pdf link,author keywords,ieee terms,mesh_terms,article citation count,patent citation count,reference count,license,online date,issue date,meeting date,publisher,document identifier,cluster_tfidf,cluster_jaccard
Prospective Elementary Teachers’ Computational Thinking Skills: A Preliminary Study,Z. H. Putra; G. Witri; Dahnilsyah; Y. Gunawan; H. Sumadinata; A. R. Putri,"Department of Elementary Education, University of Riau, Pekanbaru, Indonesia; Department of Elementary Education, University of Riau, Pekanbaru, Indonesia; Department of English Education, University of Riau, Pekanbaru, Indonesia; Departmen of Elementary, Education University of Riau, Pekanbaru; Department of Elementary Education, University of Riau, Pekanbaru, Indonesia; Department of Hospital Management, University of Respati Indonesia, Jakarta, Indonesia","2024 2nd DMIHER International Conference on Artificial Intelligence in Healthcare, Education and Industry (IDICAIEI)",20 Jan 2025,2024,,,1,4,"Computational thinking refers to thinking and solving issues in the same way as computer scientists do. This study aims to evaluate the computational thinking skills of prospective elementary teachers. This study uses a quantitative descriptive research method. The research instrument uses a computational thinking skills test containing four indicators, namely decomposition, algorithm, pattern recognition, abstraction/generalization. The subjects of this study were 244 prospective elementary teachers from a Study Program of Elementary School Teacher Education at a public university in Pekanbaru, Riau, Indonesia. The results of this study indicate that the computational thinking skills of prospective elementary teachers are in the moderate category. Among the four indicators, prospective elementary teachers’ skills of decomposition and pattern recognition are higher than algorithm and abstraction/generalization.",,979-8-3315-2871-3,10.1109/IDICAIEI61867.2024.10842752,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10842752,abstraction;algorithm;computational thinking skills;decomposition;pattern recognition,Industries;Instruments;Education;Medical services;Pattern recognition;Artificial intelligence,,,,16.0,IEEE,20 Jan 2025,,,IEEE,IEEE Conferences,6,6
A Systematic Literature Review in Robotics Experiential Learning With Computational and Adversarial Thinking,N. Adnan; S. N. H. S. Abdullah; R. J. Raja Yusof; N. F. A. Zainal; F. Qamar; E. Yadegaridehkordi,"Faculty of Information Science and Technology, Universiti Kebangsaan Malaysia, Bangi, Malaysia; Faculty of Information Science and Technology, Universiti Kebangsaan Malaysia, Bangi, Malaysia; Department of Software Engineering, Faculty of Computer Science and Information Technology, Universiti Malaya, Kuala Lumpur, Malaysia; Faculty of Information Science and Technology, Universiti Kebangsaan Malaysia, Bangi, Malaysia; Faculty of Information Science and Technology, Universiti Kebangsaan Malaysia, Bangi, Malaysia; Faculty of Information Science and Technology, Universiti Kebangsaan Malaysia, Bangi, Malaysia",IEEE Access,11 May 2023,2023,11.0,,44806,44827,"The rise of the Industrial Revolution 4.0 and the increasing reliance on the digital economy drive the need for a new set of skills, especially in robotics learning, that includes computational thinking (CT) and adversarial thinking (AT) for the young generation. The need for CT-related skills includes various fields, such as robotics, engineering, computer science, mathematics, music, arts, and humanities. Therefore, adopting robotic learning with CT and AT can enhance learning skills over the conventional learning model. This paper presents a systematic literature review on CT and AT practices in robotics learning to improve educational methods. This study conducts a systematic literature review from four databases: ACM, Scopus, IEEE Xplore, and ScienceDirect. Sixty-five studies in robotics learning to increase CT and AT skills were analyzed by applying the inclusion and exclusion criteria. The study’s findings show that CT and AT are significant in training students to engage in robotics learning activities. These considerations will lead to strengthening their skill and critical thinking. The study also suggests that integrating these skills can prepare teachers for critical thinking and boost student learning. The findings suggest that CT and AT can directly adopt digital adversarial learning skills to improve overall robotics learning activities. For future studies, the difference in learning ages related to robotics activities with CT and AT applications can be studied to deeply comprehend the effectiveness of CT and AT applications.",2169-3536,,10.1109/ACCESS.2023.3249761,Ministry of Higher Education via a Research Grant Award(grant numbers:FRGS/1/2019/ICT02/UKM/02/9); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10054368,Robotics;computational thinking;adversarial thinking;experiential learning model,Robots;Computational modeling;Systematics;Education;Mathematical models;Learning systems;Adaptation models;Fourth Industrial Revolution,,8.0,,131.0,CCBYNCND,27 Feb 2023,,,IEEE,IEEE Journals,5,6
Computational Thinking and Academic Achievement: The Mediator Roles of Problem-solving Ability and Learning Anxiety,Z. Zhu; Y. Zhang; W. Zhu; J. Ma,"Central China Normal University, Wuhan, China; Central China Normal University, Wuhan, China; Jiangxi Normal University, Nanchang, China; Central China Normal University, Wuhan, China",2023 International Symposium on Educational Technology (ISET),20 Dec 2023,2023,,,94,98,"Computational thinking (CT) has received increasing attention from educational researchers as a higher-order thinking skill. CT is a key factor that influences the learning process and facilitates the acquisition of knowledge and the improvement of students’ academic performance. However, the mechanisms of how CT affects students’ academic performance have yet to be explored in depth. Based on this, this study used a large-scale questionnaire to construct a model with problem-solving ability and learning anxiety as mediators with 8,134 Chinese elementary school students. The results showed that CT was a significant direct predictor of academic achievement; problem-solving ability and learning anxiety played significant mediator roles between CT and students’ academic achievement. CT can improve students’ problem-solving ability and reduce anxiety, which leads to better academic performance.",2766-2144,979-8-3503-0491-6,10.1109/ISET58841.2023.00027,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10361064,computational thinking;academic achievement;problem-solving ability;learning anxiety;elementary,Anxiety disorders;Educational technology;Problem-solving,,,,48.0,IEEE,20 Dec 2023,,,IEEE,IEEE Conferences,5,6
Design Thinking in App Inventor Game Design and Development: A Case Study,P. Chen; R. Huang,"Smart Learning Institute, Beijing Normal University, Beijing, China; Department of Educational Technology, Capital Normal University, Beijing, China",2017 IEEE 17th International Conference on Advanced Learning Technologies (ICALT),7 Aug 2017,2017,,,139,141,"Design thinking is considered as a creative, humancentred, participative, exploratory and problem-solving process that values different perspectives of a problem. In this study, we bring the design thinking in a curriculum framework of K-12 game creation by App Inventor which is currently popular block based programming environments for fostering Computational Thinking. In a case study on a middle-school students game creation course in Beijing, the students' creative thinking process and computational thinking skill are investigated in order to understand perceptions of App Inventor and physics cognitive knowledge involved in the game creation. The future work is to construct a framework of integrating the Design Thinking for cultivating K-12 students' computational thinking.",2161-377X,978-1-5386-3870-5,10.1109/ICALT.2017.161,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8001741,Design Thinking;App Inventor;Game Creation;Computational Thinking,Games;Programming profession;Computer science education;Physics;Conferences,,9.0,,32.0,IEEE,7 Aug 2017,,,IEEE,IEEE Conferences,8,6
Artificial Intelligence-Based Student Computational Thinking Analysis Model (AI-SCTAM) for Curriculum Development,S. K; U. F. R; G. B; S. A,"Airtifical Intellegence and Data Science, Karpagam Academy Higher Education, Coimbatore; Airtifical Intellegence and Data Science, Karpagam Academy Higher Education, Coimbatore; Airtifical Intellegence and Data Science, Karpagam Academy Higher Education; Computer Science and Engineering, Karpagam Academy Higher Education, Coimbatore",2025 International Conference on Machine Learning and Autonomous Systems (ICMLAS),25 Apr 2025,2025,,,1292,1299,"Computational thinking (CT) has been widely used to improve students' comprehension of mathematical and scientific subjects. However, there is a scarcity of information available regarding the challenges faced by students and the development of their conceptual knowledge in these learning environments, particularly in relation to the integrated curriculum. There is a need to help with course-level curriculum development to improve teaching and learning. Hence, this paper proposes an artificial intelligence-based student computational thinking analysis model (AI-SCTAM) to predict student engagement in learning and improve curriculum development. This research attempted to determine the association between student engagement measures using the machine learning (ML) method to determine the degrees of student involvement. The ML divides students into two groups: highly engaged and poorly engaged, according to the criteria used to measure their degree of involvement. The findings of the correlation study showed a positive association between engagement measures and performance. Analyzing the relationship between student engagement and performance will guide the development of course materials and activities. STEM education metrics based on engagement levels will be proposed to personalize students' learning experiences.",,979-8-3315-0574-5,10.1109/ICMLAS64557.2025.10968634,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10968634,Artificial Intelligence (AI);Machine Learning (ML);Curriculum Development;Computational Thinking,Training;Analytical models;Pandemics;Computational modeling;Curriculum development;Machine learning;Social factors;Artificial intelligence;Public healthcare;Programming profession,,,,21.0,IEEE,25 Apr 2025,,,IEEE,IEEE Conferences,10,6
A Scheme of STEAM Interactive Learning Toy for Musical and Computational Thinking,J. -M. Su; C. -T. Liao; C. -T. Chen; L. -H. Wang,"Department of Information and Learning Technology, National University of Tainan, Tainan, Taiwan; Department of Information and Learning Technology, National University of Tainan, Tainan, Taiwan; Department of Information and Learning Technology, National University of Tainan, Tainan, Taiwan; Department of Information and Learning Technology, National University of Tainan, Tainan, Taiwan","2019 International Joint Conference on Information, Media and Engineering (IJCIME)",16 Apr 2020,2019,,,116,118,"STEAM education has been paid much attention currently for fostering the interdisciplinary thinking abilities. However, the current learning content of STEAM almost focuses on the learning of STEM subjects and the cultivation of the Computational Thinking (CT), so the learning of ART subject is insufficient. Therefore, this paper proposes a Scheme of STEAM Interactive Learning Toy for Musical Thinking (MT) and Computational Thinking (ILT-MCT), to engage primary level elementary students in learning knowledge and concepts of the MT and CT both. In ILT-MCT scheme, children read the paper-based learning content (learning book) to learn the concepts of MT and CT, interact with a Mobile-based learning toy using substantial Programming Blocks, and further play the digital game-based learning content via the learning toy to enhance the learning motivation.",,978-1-7281-5586-9,10.1109/IJCIME49369.2019.00032,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9066434,"Computational Thinking, Musical Thinking, Interactive Learning Toy, Primary Level Elementary Students",Music;Toy manufacturing industry;Art;STEM;Programming profession,,,,12.0,IEEE,16 Apr 2020,,,IEEE,IEEE Conferences,6,6
A Formative Assessment Tool to Support Computational Thinking in the Classroom,L. Orozco-Garcia; C. Gonzalez; J. Montano; C. Mondragon; H. Tobar-Munoz,University of Cauca; University of Cauca; University of Cauca; University of Cauca; University of Cauca,2019 International Conference on Virtual Reality and Visualization (ICVRV),6 Oct 2020,2019,,,185,188,"Computational thinking (CT) is a set of abilities, which has lately acquired great relevance because it brings to students the components to handle in-formation and develop analytical skills, which allows them to perform ac-cording to today's society. In this study, the authors describe the development of a formative assessment tool for Scratch programming. This web tool allows school teachers to design challenges for their students, supports the assessment of CT dimensions, gives feedback to students through the challenges' results and a gamified strategy, and keeps a track of the development of CT for each student.",2375-141X,978-1-7281-4752-9,10.1109/ICVRV47840.2019.00043,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9213068,Computational Thinking;Assessment Too;Scratch programming,Tools;Programming profession;Servers;Computational intelligence;Education;Electronic mail,,2.0,,19.0,IEEE,6 Oct 2020,,,IEEE,IEEE Conferences,5,6
An Empirical Study on Designing STEM+AI Teaching to Cultivate Primary School Students' Computational Thinking Perspective and Identity,X. Li; H. Xiang; M. Zhao; X. Zhou; J. Huang,"Dept. School of Education, Jianghan University, Wuhan, China; School of Education, Jianghan University, Wuhan, China; School of Education, Jianghan University, Wuhan, China; School of Education, Jianghan University, Wuhan, China; Wuhan Economic and Technological Development Zone Experimental Primary School, Wuhan, China",2024 6th International Conference on Computer Science and Technologies in Education (CSTE),18 Jul 2024,2024,,,93,98,"With the development of the era of artificial intelligence(AI), China has put forward the cultivation of computational thinking(CT) in the compulsory education curriculum standard. CT includes three dimensions: CT concept, CT practice, and CT perspective. As a part of CT, the development of the CT perspective can promote the growth of students ‘ connection ability, questioning ability, and expression ability. CT perspective promotes the formation of computational identity through the internalization of concepts. At present, there are relatively few studies on the CT perspective. Based on this, this study proposes a design-based STEM + AI teaching model, aiming to create a combination of artificial intelligence and interdisciplinary to cultivate pupils ‘ CT perspective and form their computational identity. In this study, a single group of pre-test and post-test experiments were conducted to test the CT perspective and computational identity of students in the third grade of a primary school in Wuhan. The research shows that the design-based STEM + AI teaching has significantly improved the expression ability and questioning ability of primary school students in the CT perspective, as well as the correlation ability, participation ability, realization ability, and goal-setting ability in the computational identity. The implementation of STEM + AI teaching helps students to internalize ideas from the perspective of CT, thus cultivating students' computational identity.",,979-8-3503-5180-4,10.1109/CSTE62025.2024.00024,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10589985,computational thinking perspective and identity;STEM + AI;teaching model,Computer science;Correlation;Computational modeling;Education;Artificial intelligence;Pupils;Standards,,,,16.0,IEEE,18 Jul 2024,,,IEEE,IEEE Conferences,5,6
Enhancing High-School Students' Computational Thinking with Educational Robotics Learning,S. Chookaew; S. Howimanporn; P. Pratumsuwan; S. Hutamarn; W. Sootkaneung; C. Wongwatkit,"Department of Teacher Training in Mechanical Engineering, King Mongkut's University of Technology North Bangkok, Bangkok, Thailand; Department of Teacher Training in Mechanical Engineering, King Mongkut's University of Technology North Bangkok, Bangkok, Thailand; Department of Teacher Training in Mechanical Engineering, King Mongkut's University of Technology North Bangkok, Bangkok, Thailand; Department of Teacher Training in Mechanical Engineering, King Mongkut's University of Technology North Bangkok, Bangkok, Thailand; Department of Computer Engineering, Rajamangala University of Technology Phra Nakhon, Bangkok, Thailand; School of Information Technology, Mae Fah Luang University, Chiang Rai, Thailand",2018 7th International Congress on Advanced Applied Informatics (IIAI-AAI),18 Apr 2019,2018,,,204,208,"In recent years, engineering education has become one of the challenging issues in Thailand education. By teaching and learning subjects independently, students are limited to subject-oriented problems, which are not in reality. To address these flaws, integrating knowledge across disciplines becomes significantly necessary. In the past years, STEM has been accepted as one of the effective strategies to bridge the difference in nature of each field to construct more practical projects and innovations. Moreover, the educational robot can be employed as a learning tool in that strategy since it not only provides challenging learning missions but also promotes computational thinking for the students. Therefore, this research study proposed STEM learning activities on three-day workshop to lay out the foundation to the high-school science-and-technology students who are becoming the engineering students. The workshop comprises of eight phases to facilitate their learning inquiry process with hands-on experience; moreover, the activities were designed in consideration of promoting computational thinking with challenging learning missions. The findings of this study showed that the proposed workshop activities are beneficial for the students who outperformed on robotics with higher computational thinking; meanwhile, they could provide more relevant responses regarding the proposed learning activities.",,978-1-5386-7447-5,10.1109/IIAI-AAI.2018.00047,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8693259,STEM;computational thinking;educational robot;engineering education,Conferences;STEM;Programming profession;Robot sensing systems,,11.0,,17.0,IEEE,18 Apr 2019,,,IEEE,IEEE Conferences,10,6
A Digital Game-Based Model for Assessing Computational Thinking Skills,X. Yi; F. Liu; Z. Zhan,"School of Information Technology in Education, South China Normal University, Guangzhou, China; School of Information Technology in Education, South China Normal University, Guangzhou, China; School of Information Technology in Education, South China Normal University, Guangzhou, China",2022 4th International Conference on Computer Science and Technologies in Education (CSTE),15 Dec 2022,2022,,,226,230,"Computational thinking (CT)., considered to be one of the three major scientific thinking styles of human beings., is a competency fundamental to computing education and beyond. However., as a cross-domain competency., appropriate assessment design and method remain equivocal. Indeed., the majority of the existing assessments have a predominant focus on using scales or test to measure programming proficiency and neglecting process evaluation in which CT can also be manifested. Game-based learning assessments (GBLA) are able to assess tacit knowledge by avoiding jargon in test items., constructing irrelevant material., and reducing anxiety., avoiding the barriers of traditional assessments in assessing students' abilities. To broaden the promotion and practice of CT., it is necessary to integrate diverse problem-solving contexts using a digital game-based assessment model to measure CT. We invited 13 experts to participate in three rounds of the Delphi method and constructed a CT skills assessment model based on the digital game. The model had good consistency and was divided into four primary indicators., namely “Analysis”., “Design”., “Iteration”., and “Generalization”., which were weighted as 0.26., 0.11., 0.24., and 0.39., respectively and 14 secondary indicators. Taken together., the study demonstrated the feasibility to expand from traditional assessment methods to integrating digital games in measuring CT skills in a comprehensive manner.",,978-1-6654-8188-5,10.1109/CSTE55932.2022.00048,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9973071,computational thinking skills;digital game;assessment model,Adaptation models;Computational modeling;Education;Games;Predictive models;Particle measurements;Indexes,,2.0,,25.0,IEEE,15 Dec 2022,,,IEEE,IEEE Conferences,5,6
Students’ Engagement in Computational Thinking Skills Using A Game Based-Learning,R. D. Handayani; S. B. Prastowo; Jamalludin; Triyanto; M. A. Thohir,"Physics Education Department, University of Jember, Jember, Indonesia; Physics Education Department, University of Jember, Jember, Indonesia; Magister of Science Education, University of Jember, Jember, Indonesia; Civics Education Department, Sebelas Maret University, Surakarta, Indonesia; Faculty of Education Universitas Negeri Malang, Malang, Indonesia",2023 9th International Conference on Education and Technology (ICET),19 Feb 2024,2023,,,148,151,"This study aims to investigate students’ engagement in computational thinking skills through game-based learning in science classrooms. Data was gathered through observation and interviews with 30 secondary school students. Research data were analyzed qualitatively through six stages involving preparing and organizing data, exploring data, developing descriptions, representing results, interpreting findings, and validating the accuracy of findings. The study results show that game-based learning makes students engaged in computational thinking skills. Interaction with educational games trains students to find solutions more precisely and bravely in making decisions. Game-based learning can be a solution to introduce students’ computational thinking skills in a more enjoyable way. Teachers are expected to use this research to teach students computational thinking skills through game-based learning.",2770-4807,979-8-3503-5829-2,10.1109/ICET59790.2023.10435201,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10435201,computational thinking;game-based learning;student engagement,Education;Atmosphere;Games;Interviews,,1.0,,28.0,IEEE,19 Feb 2024,,,IEEE,IEEE Conferences,8,6
Research on the Application of Gamification Programming Teaching for High School Students’ Computational Thinking Development,Z. Qu; J. Liu; L. Che; Y. Su; W. Zhang,"College of Computer and Information Technology, Mudanjiang Normal University, Mudanjiang, Heilongjiang, China; College of Computer and Information Technology, Mudanjiang Normal University, Mudanjiang, Heilongjiang, China; College of Computer and Information Technology, Mudanjiang Normal University, Mudanjiang, Heilongjiang, China; College of Computer and Information Technology, Mudanjiang Normal University, Mudanjiang, Heilongjiang, China; College of Computer and Information Technology, Mudanjiang Normal University, Mudanjiang, Heilongjiang, China",2023 IEEE 12th International Conference on Educational and Information Technology (ICEIT),28 Apr 2023,2023,,,144,149,"Computational thinking, as one of the core literacies of the Chinese IT courses, is an important area of IT education in primary and secondary schools. This research aims to improve the level of computational thinking of high school students by using Minecraft as a tool for Python gamified programming teaching design and analyzing the effectiveness of 60 high school students’ improvement in algorithmic thinking, problem solving, creativity, critical thinking, and collaboration after the teaching practice. The research results show that gamified programming teaching can significantly improve high school students’ computational thinking, providing a new teaching approach and ideas for high school IT education and computational thinking development.",,978-1-6654-7551-8,10.1109/ICEIT57125.2023.10107843,Mudanjiang Normal University; Mudanjiang Normal University; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10107843,game-based learning;gamification programming;computational thinking;high school information technology,Education;Urban areas;Collaboration;Data models;Problem-solving;Information technology;Task analysis,,,,11.0,IEEE,28 Apr 2023,,,IEEE,IEEE Conferences,8,6
Teaching of the Yupana with the Tawa Pukllay method for developing the Computational Thinking in children,L. Alvarado; C. Falcon; J. Gutiééérrez-Cááárdenas; V. S. Romero-Romero,"Carrera de Ingeniería de Sistemas, Universidad de Lima, Lima, Perú; Carrera de Ingeniería de Sistemas, Universidad de Lima, Lima, Perú; Carrera de Ingeniería de Sistemas, Universidad de Lima, Lima, Perú; Carrera de Ingeniería de Sistemas, Universidad de Lima, Lima, Perú",2022 IEEE World Engineering Education Conference (EDUNINE),31 May 2022,2022,,,1,5,"The present research aimed to assess if the teaching of the Yupana using the Tawa Pukllay method developed by Prem [16] enables to develop the computational thinking (CT) in children of 10 and 11 years old. For this purpose, a quasi-experiment with 52 children of two elementary schools located in Lima, Peru was performed. The obtained results were statistically significant showing that the experimental group, comprised with the students who were trained with the Yupana improved their CT compared to the control group, in which the students kept doing their regular activities. This highlights the fact that using this ancestral math tool could serve as an instrument to develop the CT in children.",,978-1-6654-8336-0,10.1109/EDUNINE53672.2022.9782386,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9782386,Computational thinking;Yupana;distance learning;quasi-experiments,Instruments;Conferences;Engineering education,,,,21.0,IEEE,31 May 2022,,,IEEE,IEEE Conferences,5,6
The Development of Students' Computational Thinking Practices in AI Course Using the Game-Based Learning: A Case Study,J. Ma; Y. Zhang; H. Bin; K. Wang; J. Liu; H. Gao,"Faculty of Artificial Intelligence in Education, Central China Normal University, Wuhan, China; Faculty of Artificial Intelligence in Education, Central China Normal University, Wuhan, China; Faculty of Artificial Intelligence in Education, Central China Normal University, Wuhan, China; Faculty of Artificial Intelligence in Education, Central China Normal University, Wuhan, China; Faculty of Artificial Intelligence in Education, Central China Normal University, Wuhan, China; Faculty of Artificial Intelligence in Education, Central China Normal University, Wuhan, China",2022 International Symposium on Educational Technology (ISET),29 Aug 2022,2022,,,273,277,"Promoting the computational thinking of the K12 students through artificial intelligence education is reflected in curriculum standards and academic research. Game-based learning promotes the learning interest and motivation, helps students reinforce computational thinking practices. Based on the input-process-result (IPO) game-based learning model, this study integrated the artificial intelligence instructional content, game-based learning, and the core elements of computational thinking practice to design game-based learning activities that was suitable for promoting computational thinking practices in artificial intelligence courses. In this research, the artificial intelligence course “Challenging Tic-Tac-Toe” was conduct in senior high school. The results showed that the game-based learning in artificial intelligence courses could help students to master artificial intelligence subject knowledge, significantly improved the computational thinking practices, enhanced learning interest, motivation, self-confidence, and reduce cognitive load. Thus, this study provides additional evidence that using the game-based learning strategies is an effective learning method that improves both learning performance and computational thinking practices.",2766-2144,978-1-6654-8467-1,10.1109/ISET55194.2022.00065,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9867127,Computational thinking practices;Artificial intelligence course;Game-based learning;IPO game-based learning model,Learning systems;Computational modeling;Learning (artificial intelligence);Educational technology;Artificial intelligence;Standards,,5.0,,33.0,IEEE,29 Aug 2022,,,IEEE,IEEE Conferences,8,6
"Complex Problem Solving as a Construct of Inquiry, Computational Thinking and Mathematical Problem Solving",M. Pedaste; T. Palts; K. Kori; M. Sõrmus; Ä. Leijen,"Institute of Education, University of Tartu, Tartu, Estonia; Institute of Education, University of Tartu, Tartu, Estonia; Institute of Computer Science, University of Tartu, Tartu, Estonia; Institute of Education, University of Tartu, Tartu, Estonia; Institute of Education, University of Tartu, Tartu, Estonia",2019 IEEE 19th International Conference on Advanced Learning Technologies (ICALT),2 Sep 2019,2019,2161-377X,,227,231,"Complex problem solving is one of the key skills for future jobs, but it has not been clearly operationalized. We hypothesized that it is a construct of inquiry, computational thinking, and mathematical problem solving. The hypothesis was empirically tested by administering tests to 261 high school students for assessing three inquiry skills, two dimensions of computational thinking and five mathematical problem solving skills. Confirmatory factor analysis showed a three factor model of inquiry skills and two factor model of computational thinking skills to have a good fit. Mathematical problem solving skills were characterized with a two factor model. These factors were combined in a higher-order factor model into one construct that could be defined as a complex problem solving skill.",2161-377X,978-1-7281-3485-7,10.1109/ICALT.2019.00071,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8820852,problem solving;inquiry-based learning;computational thinking;mathematical problem solving;theory building,Problem-solving;Pattern recognition,,4.0,,17.0,IEEE,2 Sep 2019,,,IEEE,IEEE Conferences,10,6
Computational Thinking Test for Beginners: Design and Content Validation,M. Zapata-Cáceres; E. Martín-Barroso; M. Román-González,"Computer Science Department, Universidad Rey Juan Carlos, Madrid, Spain; Computer Science Department, Universidad Rey Juan Carlos, Madrid, Spain; Faculty of Education UNED, Madrid, Spain",2020 IEEE Global Engineering Education Conference (EDUCON),25 Jun 2020,2020,,,1905,1914,"Computational Thinking (CT) is a fundamental skill that is not only confined to computer scientists’ activities but can be widely applied in daily life and is required in order to adapt to the future and, therefore, should be taught at early ages. Within this framework, assessing CT is an indispensable part to consider in order to introduce CT in the school curricula. Nevertheless, efforts involving the formal assessment of computational thinking has primarily focused on middle school grades and above; and are mostly based on the analysis of projects in specific programming environments. A Beginners Computational Thinking Test (BCTt), aimed at early ages, and based on the Computational Thinking Test [1], has been designed including several improvements; submitted to a content validation process through expert´s judgement procedure; and administered to Primary School students. The BCTt design is considered adequate by experts and results show a high reliability for the assessment of CT in Primary School, particularly in first educational stages.",2165-9567,978-1-7281-0930-5,10.1109/EDUCON45650.2020.9125368,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9125368,Beginners Computational Thinking Test;Computational Thinking;Computer Science Education;Primary Education;Assessment;Programming;Early Childhood Education,Three-dimensional displays;Statistical analysis;Instruments;Conferences;Sociology;Layout;Focusing,,32.0,,33.0,IEEE,25 Jun 2020,,,IEEE,IEEE Conferences,5,6
Using 3D Virtual and Physical Robot Alone or Together-Which Works Better for Learning engagement and Computational Thinking,H. Gao; Y. Zhang; K. Wang; F. Yu; T. Li,"Faculty of Artificial Intelligence Education, Central China Normal University Wuhan, China; Faculty of Artificial Intelligence Education, Central China Normal University Wuhan, China; Wuhan Academy of Education Sciences Wuhan, China; Xingouqiao Primary School Wuhan, China; Xingouqiao Primary School Wuhan, China",2024 International Symposium on Educational Technology (ISET),26 Sep 2024,2024,,,381,385,"With the development of virtual reality technology, 3D virtual robots are increasingly used in primary school robot programming teaching. Therefore, in this study, 64 fifth-grade students were divided into two groups, and the experimental research method was used to investigate which method is more conducive to improving students’ learning engagement and computational thinking by combining or separately using 3D virtual robots and physical robots in robot programming courses. The results show that the combined use of 3D virtual and physical robots in a robot programming course improves students’ Programming self-efficacy scale and learning engagement, thus improving students’ computational thinking.",2766-2144,979-8-3503-6141-4,10.1109/ISET61814.2024.00082,National Natural Science Foundation of China; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10685722,3D VR Robot;Physical Robot;Robot Programming;Computational Thinking;Learning engagement,Three-dimensional displays;Virtual reality;Educational technology;Programming profession;Robot programming,,,,28.0,IEEE,26 Sep 2024,,,IEEE,IEEE Conferences,10,6
Sustainable C++ Education in General High School: from Teaching Programming Skills to Developing Computational Thinking,W. Xiduo; L. Jialin; Z. Zhizhen,"Technology teaching and research group, The Second High School Attached to Beijing Normal University, Beijing, China; Faculty of Education, Beijing Normal University, Beijing, China; Faculty of Education, Beijing Normal University, Beijing, China",2020 15th International Conference on Computer Science & Education (ICCSE),22 Sep 2020,2020,,,35,38,"In the age of Artificial Intelligence, the status of C++ Education Program in China's general high schools is somewhat embarrassing. On one hand, the programming training courses targeted K-12 students have been a big industry; on the other hand, the four editions of the current National High School Information Technology Curriculum textbooks are all in python. Based on the teaching experience of frontline teachers who have been teaching in general high schools for 18 years and the analysis of China's latest curriculum standards and core literacy requirements in information technology, this paper explores how general high schools can achieve sustainable C++ education program. At the curriculum level, combining the characteristics of C++ and students' developmental needs, two series of courses are formed: the General Studies Series and the Competition Series, the General Studies Series feature ""wide range of content"" and ""real problem-driven""; the Competition Series featuring ""deep"" and ""classic problems of computer science algorithms"". At the teaching level, putting ""problem understanding"", ""algorithm design"", ""algorithm experimentation and analysis"" and ""algorithm thinking communication"" at the core of teaching practice, in stages and according to the types of students, differential teaching strategies are adopted, attaching importance to the problem context design and algorithm design, and emphasizing the process of ""computational thinking"" of the students. Only based on the all-round development of students' individuality, adjusting the curriculum and teaching, can the C++ Programming Education of ordinary high school be sustainable.",2473-9464,978-1-7281-7267-5,10.1109/ICCSE49874.2020.9201830,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201830,C++ programming education;sustainability;computational thinking,Education;C++ languages;Programming profession;Information technology;Standards,,,,9.0,IEEE,22 Sep 2020,,,IEEE,IEEE Conferences,10,6
Developing Computational Thinking through Project-Based Airplane Design Activities,D. Yang; Y. Baek; S. Swanson,"Educational Technology Department, Boise State University, Boise, ID, USA; Educational Technology Department, Boise State University, Boise, ID, USA; Distinguished Educator in Residence, Boise State University, Boise, ID, USA",2020 IEEE Frontiers in Education Conference (FIE),4 Dec 2020,2020,,,1,4,"This study investigated the outcome of project-based, airplane design activities on promoting computational thinking (CT) in sixth grade students in the context of an integrated STEM learning environment. A curriculum unit of airplane design activities was implemented in a sixth grade classroom over 10 days. The students' CT skills measured by the Bebras Challenges were significantly improved after their completion of the airplane design curriculum unit.",2377-634X,978-1-7281-8961-1,10.1109/FIE44824.2020.9274021,National Science Foundation; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9274021,computational thinking;integrated STEM;computing education;engineering design;project-based learning,Airplanes;Education;Problem-solving;STEM;Pattern recognition;Data models;Atmospheric modeling,,3.0,,22.0,IEEE,4 Dec 2020,,,IEEE,IEEE Conferences,6,6
