document title,authors,author affiliations,publication title,date added to xplore,publication year,volume,issue,start page,end page,abstract,issn,isbns,doi,funding information,pdf link,author keywords,ieee terms,mesh_terms,article citation count,patent citation count,reference count,license,online date,issue date,meeting date,publisher,document identifier,cluster_tfidf,cluster_jaccard
Why “dark thoughts” aren't really dark: A novel algorithm for metaphor identification,D. Assaf; Y. Neuman; Y. Cohen; S. Argamon; N. Howard; M. Last; O. Frieder; M. Koppel,"Ben-Gurion University of the Negev, Beersheba, Israel; Ben-Gurion University of the Negev, Beersheba, Israel; Gilasio Coding Limited, Israel; Illinois Institute of Technology, Chicago, IL, USA; Massachusetts Institute of Technology, Boston, MA, USA; Ben-Gurion University of the Negev, Beersheba, Israel; Georgetown University, Washington, DC, DC, USA; Bar-Ilan University, Tel Aviv, Israel","2013 IEEE Symposium on Computational Intelligence, Cognitive Algorithms, Mind, and Brain (CCMB)",26 Sep 2013,2013,,,60,65,"Distinguishing between literal and metaphorical language is a major challenge facing natural language processing. Heuristically, metaphors can be divided into three general types in which type III metaphors are those involving an adjective-noun relationship (e.g. “dark humor”). This paper describes our approach for automatic identification of type III metaphors. We propose a new algorithm, the Concrete-Category Overlap (CCO) algorithm, that distinguishes between literal and metaphorical use of adjective-noun relationships and evaluate it on two data sets of adjective-noun phrases. Our results point to the superiority of the CCO algorithm to past and contemporary approaches in determining the presence and conceptual significance of metaphors, and provide a better understanding of the conditions under which each algorithm should be applied.",,978-1-4673-5871-2,10.1109/CCMB.2013.6609166,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6609166,computational intelligence;natural language processing;metaphor;computational linguistics,Decision support systems;Computational intelligence;Handheld computers;Abstracts,,11.0,2.0,17.0,IEEE,26 Sep 2013,,,IEEE,IEEE Conferences,4,4
Expanding the benefits of computational thinking to diverse populations: Graduate student consortium,J. F. Pane; S. Wiedenbeck,"RAND Corporation; Drexel University, USA",2008 IEEE Symposium on Visual Languages and Human-Centric Computing,7 Oct 2008,2008,,,253,253,The sixth annual graduate consortium at VL/HCC addresses the question: How can researchers and designers of end-user development environments support computational problem-solving and information manipulation by diverse user populations?,1943-6106,978-1-4244-2528-0,10.1109/VLHCC.2008.4639097,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4639097,,Software;Programming;Problem-solving;Computational modeling;Communities;Visualization;Conferences,,1.0,,,IEEE,7 Oct 2008,,,IEEE,IEEE Conferences,4,4
Hitting the Ground Running: Computational Physics Education to Prepare Students for Computational Physics Research,A. L. Graves; A. D. Light,"Department of Physics and Astronomy, Swarthmore College; Department of Physics, Colorado College",Computing in Science & Engineering,19 Jun 2020,2020,22.0,4.0,50,60,"Momentum exists in the physics community for integrating computation into the undergraduate curriculum. One of many benefits would be preparation for computational research. Our investigation poses the question of which computational skills might be best learned in the curriculum (prior to research) versus during research. Based on a survey of computational physicists, we present evidence that many relevant skills are developed naturally in a research context while others stand out as best learned in advance.",1558-366X,,10.1109/MCSE.2019.2963670,"Office of the University Provost, Arizona State University; James Michener Faculty Fellowship of Swarthmore College; ",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8947952,Computational Physics;Undergraduate Research;Physics Curriculum;Research Skills,Physics;Education;Scientific computing;Computational modeling;Engineering profession;Educational courses;Research initiatives,,6.0,,19.0,IEEE,1 Jan 2020,,,IEEE,IEEE Magazines,6,4
Analytic thinking of patients' viewpoints pertain to spa treatment,D. M. Mathews; S. Abraham,"School of Computer Science, Mahatma Gandhi University, Kottayam, Kerala, India; School of Management and Business Studies, Mahatma Gandhi University, Kottayam, Kerala, India",2017 International Conference on Networks & Advances in Computational Technologies (NetACT),23 Oct 2017,2017,,,235,241,"In the increasingly digitized and connected world, advantages also bring equally important challenges that often require new thinking and approach. One of the primary challenges is data that is being generated in huge quantity at enormous pace and in variety of forms. Social medium has blow up as a sort of online discussion where people create and share the information at a substantial rate. The outlook of social media user is now noticeably used for taking the decisions. Evaluating sentiments, opinions and emotions by a group of people in the form of reviews pertaining to a certain event can carve out the niche of providing insights into the review text analytics, especially when text data is large. On one hand sentiments shows the conformity, disparity or objectivity among the masses whereas on the other hand emotions coming out from text clusters the group feedback. In this paper, the authors analyses the sentiments of patients pertaining to ayurvedic spa treatment. User reviews from the top rated websites are extracted to obtain the sentiments. The authors explore the possible ways to analysis the user sentiments using NLTK and Python programming libraries.",,978-1-5090-6590-5,10.1109/NETACT.2017.8076772,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8076772,Sentiments;NLP;Tokenization;Lemmatization;Term Frequency;TextBlob,Social network services;Libraries;Sentiment analysis;Data mining;Hospitals;Frequency measurement,,1.0,,19.0,IEEE,23 Oct 2017,,,IEEE,IEEE Conferences,4,4
AI-Driven Green Computing for 6G Network: Improve User Experience and Security,R. K. Yadav; A. Harinaiha,"Maharishi School of Engineering & Technology, Maharishi University of Information Technology, Uttar Pradesh, India; Department of Mechanical Engineering, Faculty of Engineering and Technology, JAIN (Deemed-to-be University), Ramnagar District, Karnataka, India","2025 First International Conference on Advances in Computer Science, Electrical, Electronics, and Communication Technologies (CE2CT)",2 Apr 2025,2025,,,481,485,"A dynamic Computational Thinking resolution can be likely in a 6G environment by way of Green-IoT and Artificial Intelligence (AI), important parts of computational thinking. This order requires lowering difficult problems to tinier, more controllable parts and recognizing patterns and friendships at intervals in miscellaneous parts. Machine intelligence approaches concentrate on algorithms capable of learning from data, making judgments and predictions, and executing complex tasks beyond explicit programming. To appreciate the far-reaching quantities of data presented by 6G-connected schemes, computational inference and machine intelligence can be used for the Green-IoT. This has the potential to reinforce the computerization of many processes and bring about a smarter and more efficient use of possessions. Computational thinking that combines Green-IoT, AI, and 6G sciences can transform many areas, including education, and reinforce society's lives through the production of brisker, more adept, and more tailor-made uses and services. The research has been started by outlining key limits utilizing Green-IoT-authorized sensor electronics in the framework of 5G and 6G surroundings, as well as Artificial Intelligence, in this place study's review on computational thinking. In the subsequent section, delineate the fundamental structural requirements for a digital thinking paradigm centered on artificial intelligence and the Net of Things, significant aspects of prospective beneficial applications, and evaluate the advantages and disadvantages of each within the context of shared resources. Lastly, several security risks to an AI-based architecture that might compromise the system's ability to provide the computational thinking services that social media platforms need",,979-8-3315-1857-8,10.1109/CE2CT64011.2025.10941629,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10941629,Artificial Intelligence;Green-lOT;6G;Internet of Things;Computational,6G mobile communication;Social networking (online);Green products;Transforms;User experience;Security;Internet of Things;Artificial intelligence;Programming profession;Machine intelligence,,,,25.0,IEEE,2 Apr 2025,,,IEEE,IEEE Conferences,3,4
SERIES FOREWORD,P. J. Denning; M. Tedre,NA; NA,Computational Thinking,,2019,,,vii,vii,"The MIT Press Essential Knowledge series offers accessible, concise, beautifully produced pocket-size books on topics of current interest. Written by leading thinkers, the books in this series deliver expert overviews of subjects that range from the cultural and the historical to the scientific and the technical.",,9780262353410,,,https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=8709359.pdf&bkn=8709327&pdfType=chapter,,,,,,,,9 May 2019,,,MIT Press,MIT Press eBook Chapters,4,4
An Ensemble of U-Net Models for Kidney Tumor Segmentation With CT Images,J. Causey; J. Stubblefield; J. Qualls; J. Fowler; L. Cai; K. Walker; Y. Guan; X. Huang,"Department of Computer Science and Molecular Bioscicneces Program, Center for No-Boundary Thinking (CNBT), Arkansas State University, Jonesboro, AR, USA; Department of Computer Science and Molecular Bioscicneces Program, Center for No-Boundary Thinking (CNBT), Arkansas State University, Jonesboro, AR, USA; Department of Computer Science and Molecular Bioscicneces Program, Center for No-Boundary Thinking (CNBT), Arkansas State University, Jonesboro, AR, USA; Department of Computer Science and Molecular Bioscicneces Program, Center for No-Boundary Thinking (CNBT), Arkansas State University, Jonesboro, AR, USA; Ann Arbor Algorithm, Ann Arbor, MI, USA; Department of Mathematics and Computer Science, University of Arkansas at Pine Bluff, Pine Bluff, AR, USA; Department of Computational Medicine & Bioinformatics, University of Michigan, Ann Arbor, MI, USA; Department of Computer Science and Molecular Bioscicneces Program, Center for No-Boundary Thinking (CNBT), Arkansas State University, Jonesboro, AR, USA",IEEE/ACM Transactions on Computational Biology and Bioinformatics,3 Jun 2022,2022,19.0,3.0,1387,1392,"We present here the Arkansas AI-Campus solution method for the 2019 Kidney Tumor Segmentation Challenge (KiTS19). Our Arkansas AI-Campus team participated the KiTS19 Challenge for four months, from March to July of 2019. This paper provides a summary of our methods, training, testing and validation results for this grand challenge in biomedical imaging analysis. Our deep learning model is an ensemble of U-Net models developed after testing many model variations. Our model has consistent performance on the local test dataset and the final competition independent test dataset. The model achieved local test Dice scores of 0.949 for kidney and tumor segmentation, and 0.601 for tumor segmentation, and the final competition test earned Dice scores 0.9470 and 0.6099 respectively. The Arkansas AI-Campus team solution with a composite DICE score of 0.7784 has achieved a final ranking of top fifty worldwide, and top five among the United States teams in the KiTS19 Competition.",1557-9964,,10.1109/TCBB.2021.3085608,"National Institutes of Health(grant numbers:U01CA187013); National Science Foundation(grant numbers:1452211,1553680,1723529); National Institutes of Health(grant numbers:R01LM012601); Arkansas Biosciences Institute(grant numbers:200144); National Institutes of Health; National Institute of General Medical Sciences(grant numbers:P20GM103429); ",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9444778,Kidney tumor segmentation;CT images;U-Net model;biomedical imaging,Tumors;Kidney;Training;Computed tomography;Image segmentation;Predictive models;Biological system modeling,"Humans;Image Processing, Computer-Assisted;Kidney Neoplasms;Tomography, X-Ray Computed",16.0,,13.0,IEEE,1 Jun 2021,,,IEEE,IEEE Journals,4,4
Applications of Machine Learning to Form-giving in Industrial Design,H. -H. Wang,"Department of Industrial Design, National Taipei University of Technology, Taipei, Taiwan",2022 IEEE 5th Eurasian Conference on Educational Innovation (ECEI),20 Jul 2022,2022,,,110,113,"Machine learning is a key technology to design and develop products, systems, and even services. In particular, image classification using deep learning has been successfully applied to many fields. Although industrial designers might learn this is an opportunity for their best practice, studies demonstrating how to integrate the technology into the design process are rare. Thus, we discussed the need to introduce ML to industrial design by presenting examples and ML tools with lower scientific thresholds such as Weka that is preferable for industrial design students and practitioners. A five-stage process of applying ML to product form-giving is presented to illustrate the bridging of ML to the design process. Further technical details and industry case studies are needed to demonstrate evidence of the advantages of ML in form-giving. The implication is not only in sharpening the tools of product form-giving but also in rethinking the theories of industrial design.",,978-1-6654-3318-1,10.1109/ECEI53102.2022.9829452,Ministry of Science and Technology; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9829452,industrial design;product design;learning motivation;computational thinking,Industries;Deep learning;Technological innovation;Conferences;Best practices;Image classification,,,,21.0,IEEE,20 Jul 2022,,,IEEE,IEEE Conferences,2,4
Double-Assimilation of Prosperity and Destruction Oriented Improved Imperialist Competitive Algorithm with Computational Thinking,B. Li; Z. Tang,"School of Mechanical & Automotive Engineering Fujian University of Technology, Fuzhou, China; School of Transportation Fujian University of Technology, Fuzhou, China",2022 IEEE Congress on Evolutionary Computation (CEC),6 Sep 2022,2022,,,1,8,"Whereas the imperialist competitive algorithm (ICA) shows limited global search ability and be liable to be trapped into local optimum, a double-assimilation of prosperity and destruction oriented improved imperialist competitive algorithm (DPDO-IIC A) is proposed tentatively to overcome inherent defects. The imperialist assimilation and colonial reform strategy are customized purposefully, and a novel population redistribution mechanism is introduced as well. The three improvement measures are supposed to further promote population diversity and searching accuracy. The CEC2017 test set is selected to verify the performance of the DPDO-IICA by the different types of numerical function problems with the different dimensions. Moreover, the DPDO-IICA is compared with the three first-class intelligent optimization algorithms, which have achieved significant rankings in the CEC2017 competition. The comparison shows that the DPDO-IICA has good performances, which is demonstrated by the accuracy and stability. In addition, the proportion of imperialists and colonies is investigated, and it is through the community partitioning and clustering dynamically to enhance the population diversity. In conclusion, the DPDO-IICA can effectively improve the ability of global exploration and avoid premature convergence in comparison with the original ICA.",,978-1-6654-6708-7,10.1109/CEC55065.2022.9870296,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9870296,imperialist competitive algorithm;computational thinking;double assimilation;prosperity and destruction of empires;population redistribution;elite opposition-based learning;differential evolution operator;partitioning and clustering,Heuristic algorithms;Sociology;Clustering algorithms;Robustness;Partitioning algorithms;Statistics;Particle swarm optimization,,1.0,,20.0,IEEE,6 Sep 2022,,,IEEE,IEEE Conferences,4,4
A Gang Scheduling Computational Paradigm for Container Terminal Logistics with Processor Affinity,B. Li; W. Shen,"School of Transportation, Fujian University of Technology, Fuzhou, China; Dept of Electrical and Computer Engineering, University of Western Ontario, London, ON, Canada","2015 IEEE International Conference on Systems, Man, and Cybernetics",14 Jan 2016,2015,,,1357,1362,"Existing scheduling and decision solutions to container terminal logistics systems (CTLS) are falling short of peoples' wishes both in theory and in practice. This paper proposes a container terminal gang scheduling computational paradigm (GSCP) for planning and control at container terminals based on computational thinking. GSCP is built on the computing perspective and architecture of multi-processor system-on-chip. GSCP applies principles of pervasive computing to evaluate load conditions of core resources, and then integrates the fundamental principles of gang scheduling, processor affinity and load balancing to define the flexible and robust decision framework and scheduling algorithm set. Those are intended to improve the performance of CTLS, and strive for balance among through capacity for vessels and containers, task latency and load leveling as well. GSCP is demonstrated and validated by a typical container hub logistics service case with intensive computational experiments.",,978-1-4799-8697-2,10.1109/SMC.2015.241,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7379373,container terminal logistics system;computational thinking;parallel computing;multiprocessor system-on-chip;gang scheduling;processor affinity;load balancing,Load management;Resource management;Processor scheduling;Conferences;Cybernetics;Logistics,,3.0,,10.0,IEEE,14 Jan 2016,,,IEEE,IEEE Conferences,4,4
Measuring Cognitive Loads while Learning Computational Statistics,R. Quintero-Manes; C. Vieira; N. Hernandez-Vargas,"Departament of Education, Universidad del Norte, Barranquilla, Colombia; Departament of Education, Universidad del Norte, Barranquilla, Colombia; Mathematics and Statistics, Universidad del Norte, Barranquilla, Colombia",2022 IEEE Frontiers in Education Conference (FIE),29 Nov 2022,2022,,,1,4,"This work-in-progress paper is part of a project that aims to analyze how the implementation of different instructional designs through complete and incomplete examples influence the cognitive load that students perceive when learning statistics and computer programming. For this first stage, we conducted a pilot study aimed at conducting a differentiated measurement of cognitive loads through secondary tasks and a subjective scale. The pilot study consisted of three moments. The first one focused on measuring their working memory capacity and their prior knowledge of statistics. Then, students worked on a learning activity focused on using Chi-square and Pearson correlation to conduct inferential analyses. The study included two different instructional designs in the form of computational notebooks. Design 1 consisted of correct and incomplete examples, while Design 2 included correct, incomplete, and incorrect examples. Simultaneously, students had to attend to a secondary task, which consisted of responding to an auditory stimulus, after which they had to press a key on their keyboard. Finally, students completed a naïve rating scale of cognitive loads involved in the task. The results highlight the important role of prior knowledge in different instructional designs and how it connects to students' perceived cognitive effort. Likewise, the differences in the instructional designs influenced students' cognitive loads, suggesting a differentiated measure of extraneous loads. Using incorrect examples in learning statistics and programming may affect students' perceived difficulty without resulting in a better learning outcome.",2377-634X,978-1-6654-6244-0,10.1109/FIE56618.2022.9962606,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9962606,Cognitive load;Computational Statistics;Computational Thinking;Subjective Scale;Secondary Task;Working Memory,Presses;Correlation;Keyboards;Cognitive load;Task analysis;Programming profession,,2.0,,14.0,IEEE,29 Nov 2022,,,IEEE,IEEE Conferences,6,4
Nature Management Models as a Tool for Forming Optimisation Thinking of Students,S. Chernyshenko,"Department of Economics and Management in the Fuel and Energy Complex, The State University of Management, Moscow, Russia",2021 1st International Conference on Technology Enhanced Learning in Higher Education (TELE),26 Jul 2021,2021,,,303,307,"In the frames of the process of informatisation of education, the issue of the formation of optimization thinking among high school students has been considered. The formation of this kind of competences cannot be ensured by purely theoretical training; therefore, it is proposed to use models of optimal environmental management as vivid examples of solving optimization problems. The models illustrate such basic optimization concepts as the objective functional, different kinds of constraints, and the formulation of nonlinear and dynamic programming problems. Using the examples of managing the process of forest restoration, the importance of the correct selection of parameters of the model and methods for solving the optimization problem is shown. Concrete examples of using the proposed technique are given.",,978-1-6654-4396-8,10.1109/TELE52840.2021.9482561,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9482561,optimisation problems;didactics of higher education;optimal control;nature management;forest restoration;mathematical modelling,Training;Computational modeling;Avatars;Decision making;Optimal control;Tools;Task analysis,,,,36.0,IEEE,26 Jul 2021,,,IEEE,IEEE Conferences,4,4
Research on Computational Art Design Visual System Based on Weak Artificial Intelligence Technology,Y. Hu,"School of Media and Art Design, Wuhan Donghu University, Wuhan, China",2025 IEEE 14th International Conference on Communication Systems and Network Technologies (CSNT),23 Apr 2025,2025,,,873,879,"The increasing development of weak artificial intelligence technology has had a profound impact on the field of design. It not only provides new sources of inspiration for artistic creation, but also makes the constraints of visual communication design more complex. At the same time, media convergence has promoted a strong demand for cross media conversion and diversified output, especially in the process of brand visual innovation, where more and more multimedia elements, dynamic effects, and interactive needs are emerging. Traditional visual design methods are insufficient in this complex design environment, and there is an urgent need to innovate design patterns through new technologies and strategies. Since the concept of ""computational design"" was proposed, algorithms and programming techniques have gradually become the core tools of modern visual design. Through extensive practice, computational design has not only brought rich changes to brand visual forms, but also developed into a systematic design pattern that can respond to the diversity and dynamism of today's design needs. This study explores the structure and development of computational visual design systems, with a focus on analyzing their potential applications and practical strategies in new retail pet brands. Through in-depth market research, the application opportunities of computational design in brand vision have been revealed, and algorithm based brand vision construction strategies, brand image communication strategies, and community driven visual communication strategies have been proposed. Finally, by combining the actual design case of the ""Xiaopei Pet"" brand, the effectiveness of these strategies was verified, providing new ideas for innovation in the field of brand visual design and valuable experience for the future development of computational visual design.",2473-5655,979-8-3315-3193-5,10.1109/CSNT64827.2025.10968145,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10968145,Computational design;Brand Vision;Pet brand;New Retail,Visualization;Technological innovation;Visual communication;Diversity reception;Collaboration;Media;Market research;Mathematical models;Artificial intelligence;Visual perception,,,,10.0,IEEE,23 Apr 2025,,,IEEE,IEEE Conferences,2,4
In Defense of Modular Thinking,B. Wyble,Penn State University,Journal of Cognitive Neuroscience,30 Oct 2023,2023,35.0,3.0,380,382,"In this issue, Pessoa emphasizes the importance of viewing neural activity from a perspective that functional networks form dynamically in a way that dramatically changes the functional contribution of individual brain areas. In this response, I argue that we should strive toward pluralism in understanding neural activity at both the emergent network and modular levels, on the bases that a purely emergent understanding would be incomplete, and that there are computational advantages to anatomically stable modularity.",0898-929X,,10.1162/jocn_a_01939,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10301980,,,,,,,,30 Oct 2023,,,MIT Press,MIT Press Journals,4,4
DGCC: A Case for Integration of Brain Cognition and Intelligence Computation,G. Wang,"Chongqing University of Posts and Telecommunications, Chongqing Key Laboratory of Computational Intelligence, Chongqing, P. R. China",2018 IEEE International Conference on Data Mining Workshops (ICDMW),10 Feb 2019,2018,,,478,479,"Both human brain and computer (electronic brain) could process data and do some cognition and computation tasks. Is the cognition of human brain equal to the computation of computer? It is obviously not. In this talk, the relationships of brain cognition models and intelligence computation models are summarized into four different types, that is, human brain cognition inspired intelligence computation (BCIIC), intelligence computation without human brain cognition (ICOBC), intelligence computation assisted human brain cognition (ICABC), and the integration of human brain cognition and intelligence computation (BC&IC). There are three paradigms in traditional artificial intelligence (AI) studies, that is, symbolism AI, connectionism AI, and behaviorism AI. The physical symbol system hypothesis is used in the symbolism AI. Human brain cognition is taken as a kind of symbolic processing, and the processes of human thinking are computed by symbol in the symbolism AI [1,2]. The connectionism AI relies on the bionics to simulate human brain. In the connectionism AI, neuron is taken as the basic unite of human thinking, and the intelligence is taken as the result of interconnected neurons competition and collaboration [3,4]. In the behaviorism AI, intelligence depends on the perception and behavior, “Perception-action” model is used, and intelligence may not require knowledge, knowledge representation and knowledge reasoning [5]. The symbolism AI and connectionism AI are two different types of human brain cognition inspired intelligence computation, while the behaviorism AI is a representative case of intelligence computation without human brain cognition. Usually, AI researchers get some inspiration from human brain cognition in their studies. On the other way, intelligence computation could also assist human brain cognition studies. The bidirectional cognitive computing model (BCC) is such a case. It studies the bidirectional transformations between the intension and extension of a concept. It is used to simulate some human brain cognition tasks such as learning and recognition [6,7]. Cognitive computing is one of the core fields of artificial intelligence [8,9]. Data-driven granular cognitive computing (DGCC) is an example of the integration of human brain cognition and intelligence computation [10,11]. It takes data as a special kind of knowledge expressed in the lowest granularity level of a multiple granularity space. It integrates two contradictory mechanisms, namely, the human's cognition mechanism of ``global precedence'' which is a cognition process of ``from coarser to finer'' and the information processing mechanism of machine learning systems which is ``from finer to coarser'', in a multiple granularity space. It is data-driven cognitive computing model. The integration of human brain cognition and intelligence computation would be an important research topic of artificial intelligence. Some scientific research issues of the integration of human brain cognition and intelligence computation are discussed based on DGCC.",2375-9259,978-1-5386-9288-2,10.1109/ICDMW.2018.00076,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8637436,"brain cognition, intelligence computation, artificial intelligence, cognitive computing, granular computing",Cognition;Cognitive systems;Computational modeling;Brain modeling;Rough sets;Conferences,,2.0,,11.0,IEEE,10 Feb 2019,,,IEEE,IEEE Conferences,3,4
Design of Java Interactive System Pattern based on Computational Thinking,J. Yang,"Chongqing Three Gorges Vocational College, Chongqing, China","2021 5th International Conference on Electronics, Communication and Aerospace Technology (ICECA)",20 Jan 2022,2021,,,1145,1148,"With the increasing complexity of data types, the workload of software development is also increasing, and the later maintenance of software becomes very difficult. According to statistics, the vulnerability related to complex data processing occupies a large proportion of software vulnerabilities. The existence of software vulnerability makes the software system vulnerable to attack and affects the reliability of the software system. In this paper, the upper computer system uses the HashMap structure to store the query data directly in the structure and reduce the mapping process from data to table objects. After that, the rationality of the system module is analyzed by building a complex network model, and the robustness of the system is improved by finding the key nodes.",,978-1-6654-3524-6,10.1109/ICECA52323.2021.9676097,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9676097,Data Type;Software Development;File Structure;Network Model,Java;Interactive systems;Computational modeling;Education;Aerospace electronics;Software systems;Data models,,,,24.0,IEEE,20 Jan 2022,,,IEEE,IEEE Conferences,4,4
Cyber-Physical-Social-Thinking Modeling and Computing for Geological Information Service System,Y. Zhu; Y. Tan; R. Li; X. Luo,"Key Laboratory of Geological Information Technology, Ministry of Land and Resources, Beijing, China; Key Laboratory of Geological Information Technology, Ministry of Land and Resources, Beijing, China; School of Computer and Communication Engineering, University of Science and Technology Beijing (USTB), Beijing, China; School of Computer and Communication Engineering, University of Science and Technology Beijing (USTB), Beijing, China","2015 International Conference on Identification, Information, and Knowledge in the Internet of Things (IIKI)",10 Mar 2016,2015,,,193,196,"The serious geological hazards occurred frequently in the last few years, which have caused heavy casualties and severe economic losses. It is necessary to design a geological information service system to analyze and evaluate geological hazards. With the development of computer and Internet service model, it is now possible to obtain rich data and process the data with some advanced computing techniques under network environment. Some technologies, including cyber-physical-system (CPS), Internet of Things (IoT), and cloud computing, have been used in geological information management. Furthermore, the concept of cyber-physical-social-thinking (CPST) as a broader vision of the IoT was presented through the fusion of those advanced computing technologies. Motivated by it, in this paper we develop a novel modeling and computing method for geological information service system in consideration of the complex data processing requirement of geological service under dynamic environment. Specifically, some key techniques of modeling the information service system and computing geological data via CPS and IoT are discussed. Moreover, the security issue of the proposed system is also analyzed.",,978-1-4673-8637-1,10.1109/IIKI.2015.48,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7428352,cyber-physical-social-thinking (CPST);Internet of Things (IoT);geological data processing;cloud computing,Geology;Information services;Cloud computing;Aerospace electronics;Computational modeling;Computers;Real-time systems,,8.0,,14.0,IEEE,10 Mar 2016,,,IEEE,IEEE Conferences,4,4
Computational thinking and impacts on K-12 science education,R. J. Toedte; M. Aydeniz,"Department of Theory and Practice in Teacher Education, University of Tennessee Knoxville, Knoxville, TN, USA; Department of Theory and Practice in Teacher Education, University of Tennessee Knoxville, Knoxville, TN, USA",2015 IEEE Frontiers in Education Conference (FIE),7 Dec 2015,2015,,,1,7,"Jeannette Wing's seminal computational thinking (CT) paper, published in 2006, set forth CT as not just a way of looking at computational problems, but as an alternative approach to solving everyday problems. We strongly support Wing's assertion. Accordingly, we report the results of our meta-analysis of CT curricular implementations since 2006. Our principle interest is in CT framings and implementations for K-12 audiences in disciplines other than computer science, thus fulfilling the broad appeal and utility originally prescribed by Wing. We break CT down into its constituent characteristics, and split these characteristics into two principle groups: mechanistic (inextricably tied to and limited by computer science) and humanistic (separable from and adaptable beyond computer science). We use this conceptual bifurcation as a basis for selecting and analyzing implementations of CT for subsequent reporting. We summarize our CT meta-analytical results by distributional themes including grades, disciplinary foci, equity groups, and programming paradigms. In conclusion, we make recommendations for improving K-12 CT curricular implementations. Our hope is that utilization of CT characteristics and principles will become more commonplace in public education, be utilized more continuously through primary and secondary grades, and be inventively applied across a more inclusive range of academic disciplines.",,978-1-4799-8454-1,10.1109/FIE.2015.7344239,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7344239,education;pedagogy;computational thinking;K-12;science education;computer science,Education;Writing;Programming profession;Computers;Google,,3.0,,9.0,IEEE,7 Dec 2015,,,IEEE,IEEE Conferences,5,4
Future learning environment and impact of ISE,A. K. Noor,"Center for Advanced Computational Technology NASA Langley Research Center, University of Virginia, Hampton, VA, USA","SMC'98 Conference Proceedings. 1998 IEEE International Conference on Systems, Man, and Cybernetics (Cat. No.98CH36218)",6 Aug 2002,1998,3.0,,2692,2697 vol.3,"Relevant technologies that can significantly impact education and training are described. The technologies are grouped into four categories: information technology and infrastructure, collaboration technology, modeling and simulation technology, and instructional technology. The synergistic combination of these technologies can dramatically increase the effectiveness of learning. Future learning environment is described in terms of learning objectives, instructional models and technologies. A proposed learning model is presented for preparing engineers to handle the complexities and uncertainties of future high-tech systems. The role of the intelligent synthesis environment (ISE), being developed by NASA, University of Virginia and JPL, in the future learning environment is described.",1062-922X,0-7803-4778-1,10.1109/ICSMC.1998.725067,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=725067,,Space technology;Computational modeling;Information technology;Collaboration;NASA;Educational technology;Computer networks;Brain modeling;Uncertainty;Optical computing,,,,2.0,IEEE,6 Aug 2002,,,IEEE,IEEE Conferences,6,4
