document title,authors,author affiliations,publication title,date added to xplore,publication year,volume,issue,start page,end page,abstract,issn,isbns,doi,funding information,pdf link,author keywords,ieee terms,mesh_terms,article citation count,patent citation count,reference count,license,online date,issue date,meeting date,publisher,document identifier,cluster_tfidf,cluster_jaccard
The use of computational thinking in digital fabrication projects a case study from the cognitive perspective,K. S. Borges; C. S. de Menezes; L. da Cruz Fagundes,"Pós-Graduação em Informática na Educação - PGIE, Universidade Federal do Rio Grande do Sul - UFRGS, Porto Alegre, Brazil; Pós-Graduação em Informática na Educação - PGIE, Universidade Federal do Rio Grande do Sul - UFRGS, Porto Alegre, Brazil; Pós-Graduação em Informática na Educação - PGIE, Universidade Federal do Rio Grande do Sul - UFRGS, Porto Alegre, Brazil",2017 IEEE Frontiers in Education Conference (FIE),14 Dec 2017,2017,,,1,6,"Existing literature presents many cases of computational thinking analysis through the perspective of a skill set for 21st century. However it is important to go deeper and understand how computational thinking activities fosters the cognitive development of the young, especially if we want them to have “a significant advantage in problem solving”, becoming innovative thinkers [1]. To be innovative it is necessary that a person use sophisticated cognitive structures to reason over abstractions and deal with hypothesis. These are the characteristics of the formal operational thinking [2]. Therefore, this paper is about the use of formal thinking on computational thinking activities over a digital fabrication project developed in a Brazilian makerspace (POALab FabLab). Using a Case Study we want to show that computational thinking and digital fabrication projects demand the use of formal thinking and, since that, the importance of designing learning activities for makerspaces taking in mind the possibilities of cognitive development.",,978-1-5090-5920-1,10.1109/FIE.2017.8190654,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190654,formal thinking;computational thinking;making;Jean Piaget,Fabrication;Tools;Games;Computational modeling;Complexity theory;Creativity;Floors,,4.0,,17.0,IEEE,14 Dec 2017,,,IEEE,IEEE Conferences,10,7
Problock: A tool for computational thinking development using problem-based learning,J. F. Calderón; J. Ebers,"Facultad de Ingeniería, Universidad Andres Bello, Viña del Mar, Chile; Facultad de Ingeniería, Universidad Andres Bello, Viña del Mar, Chile",2017 36th International Conference of the Chilean Computer Science Society (SCCC),9 Jul 2018,2017,,,1,5,"While in the workplace are highly demanded work-related awareness of computing and information technology, this discipline does not have sufficient and accurate dissemination, especially in schools. New technologies have positioned more as a communication tool than as a means for building innovative products. On the other hand, it has missed the application of own abilities in the area, such as the development of logical reasoning, algorithmic thinking and problem solving, both the school curriculum as well as in instances of informal learning of students. In literature and on the web, there are tools that are accessible by both self-study students to be used as a complement to other activities. However, these tools seek the development of computational thinking itself, and not within a broader framework, which allows to present the computer science as an area of professional development, for example, inserted in a context where should solve problems requiring support programming and algorithms. Problock is proposed as a tool to (1) develop computational thinking, in a context of learning based on addiction problems, (2) disseminate and motivate students for future professional development in higher education in computer science and disciplines related. In this paper, the results of the construction of the tool are presented and the work in progress in a Chilean school.",,978-1-5386-3483-7,10.1109/SCCC.2017.8405132,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8405132,Computational thinking;problem-based learning;programming learning,Tools;Programming profession;Employment;Information technology;Buildings,,2.0,,,IEEE,9 Jul 2018,,,IEEE,IEEE Conferences,10,9
"A MOOC on Computational Thinking for All: Pedagogical Principles, Challenges, and Their Application",N. Ragonis; O. Hazzan,"Computer Science Department, Faculty of Education, Beit Berl College, Beit Berl, Israel; Faculty of Education in Science and Technology Technion, Haifa, Israel",2022 International Conference on Computational Science and Computational Intelligence (CSCI),25 Aug 2023,2022,,,1943,1949,"For the last two decades, the world of pre-academic and academic education has been occupied with ways of developing computational thinking. Responding to the common perception to develop those thinking skills in all learners, and indeed in the entire population, we developed a MOOC on computational thinking. The course advocates the development of computational thinking skills in every human being, at any age, and in any subject matter, emphasizing the common, essential computational thinking skills: problem decomposition, abstraction, and generalization. Based on our belief in the importance of the application of computational thinking skills when using computerized environments, and the importance of its significant application in developing an understanding of any discipline, the course is based on the development of simulations of computational processes in any area of knowledge. We widely discuss the pedagogical challenges of developing a MOOC on thinking skills without teacher-learner interaction, and share how we overcame these challenges by implementing the Four Pedagogies for Developing Computational Thinking (4P4CT) framework, which integrates the pedagogies of active learning, project-based learning, product-based learning, and context-based learning. We present preliminary findings from research we conducted during the first two MOOC cycles with about 1,600 learners. Specifically, quantitative and qualitative data analysis of students' learning processes are discussed, reflecting the students' multi-faceted and deep engagement in the MOOC.",2769-5654,979-8-3503-2028-2,10.1109/CSCI58124.2022.00350,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10216563,computational thinking;teacher education;4P4CT;active learning;project-based learning;product-based learning;context-based learning;MOOC,Computer aided instruction;Electronic learning;Data analysis;Scientific computing;Computational modeling;Sociology;Education,,,,38.0,IEEE,25 Aug 2023,,,IEEE,IEEE Conferences,10,8
Development and assessment of computational thinking: A methodological proposal and a support tool,A. D. F. Pérez; G. M. Valladares,"Departamento de Ingeniería Informática y de Sistemas, Universidad de La Laguna, Santa Cruz de Tenerife, Spain; Departamento de Ingeniería Informática y de Sistemas, Universidad de La Laguna, Santa Cruz de Tenerife, Spain",2018 IEEE Global Engineering Education Conference (EDUCON),24 May 2018,2018,,,787,795,"The objective of this work is focused on the definition of a methodology for the development of computational thinking and the subsequent measurement of the development obtained in the students. The methodological proposal includes specific tasks or activities to develop computational thinking as well as tests that allow analyzing the extent to which computational thinking or skills related to problem solving have been developed in a scientific, specific, or even general or of practical application in situations of daily life. Once the methodological framework was defined, we proceeded to develop a computer tool that provides global support for the implementation of this methodology. The implemented platform has a simple and intuitive design that allows an easy use of it since it is aimed at pre-university students and teachers who necessarily do not have advanced knowledge of Computer Science. Finally, the platform automatically provides progress reports and course development, including statistical data by age or gender, among others.",2165-9567,978-1-5386-2957-4,10.1109/EDUCON.2018.8363311,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8363311,computational thinking;problem solving;21st century skills;methodology for development and assessment;pre-university education;web platform;Abstractly,Tools;Problem-solving;Education;Programming profession;Proposals;Computational modeling,,6.0,,13.0,IEEE,24 May 2018,,,IEEE,IEEE Conferences,10,9
Pilot Experience: Play and Program with Bee-Bot to Foster Computational Thinking Learning in Young Children,Y. -A. Caballero-González; L. Muñoz; A. G. -V. Muñoz-Repiso,"Facultad de Educación, Universidad de Salamanca, Salamanca, Spain; Grupo de Investigación GITCE, Universidad Tecnológica de Panamá, Panama City, Panama; Facultad de Educación, Universidad de Salamanca, Salamanca, Spain","2019 7th International Engineering, Sciences and Technology Conference (IESTEC)",30 Dec 2019,2019,,,601,606,"This document presents some results obtained in the development of the pilot experience ""My first steps in robotics"". The activity is part of a doctoral research aimed at promoting programming skills and computational thinking through robotics in the early stages of school. In the formative experience participated teachers and students of pre-school education from a school in Salamanca, Spain, during the academic year 2016-2017. The proposed activities were based on solving problems through programming challenges with the Bee-Bot® robot. In order to collect data, questionnaires, rubrics, field diaries and interviews were used. The results show teachers and students favorably accepted the robotics resource used and the learning activities. In the same way, the performance achieved by the students marked a favorable level according to the evaluation scale used. Therefore, the development of the pilot experience was effective and useful in strengthening the research activities that were subsequently carried out.",,978-1-7281-1691-4,10.1109/IESTEC46403.2019.00113,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8943727,Programming;computational thinking;robotics;learning;young children,Instruments;Medical services;Programming profession;Education;Robot sensing systems,,5.0,,0.0,IEEE,30 Dec 2019,,,IEEE,IEEE Conferences,10,7
Design and Performance Validation of a Computational Thinking Gamified Intelligent Tutoring System Focusing on Thinking Process,Z. Cen; L. Zheng; Z. Zhan,"School of Information Technology in Education, South China Normal University, Guangzhou, China; School of Information Technology in Education, South China Normal University, Guangzhou, China; School of Information Technology in Education, South China Normal University, Guangzhou, China",2025 14th International Conference on Educational and Information Technology (ICEIT),1 May 2025,2025,,,181,187,"Computational thinking (CT) is recognized as a crucial problem-solving skill in the age of artificial intelligence. However, there remains a significant gap in the availability of intelligent tools that effectively foster computational thinking in line with contemporary educational needs. To address this, the present study proposes a gamified intelligent tutoring system that supports learners' CT development through a process-oriented assessment methodology and targeted guidance. The assessment framework leverages machine learning algorithms to construct predictive models based on the frequency of six behavioral elements observed during gameplay, including a process-oriented failure risk assessment model for formative evaluation and a summative computational thinking level assessment model. The system identifies the critical process element contributing most to the prediction outcome to provide targeted guidance for learners at risk of failure or exhibiting low computational performance. Using a dataset of 754 real learner cases, five machine learning algorithms were compared, and multi-metric evaluation confirmed strong predictive performance, with accuracy exceeding 80%. Logistic regression was selected as the final algorithm due to its simplicity, efficiency, and interpretability, ensuring practical applicability. The tool will enable the scaling and personalization of computational thinking development.",,979-8-3315-4088-3,10.1109/ICEIT64364.2025.10975898,"National Natural Science Foundation in China(grant numbers:62277018,62237001); Ministry of Education in China Project of Humanities and Social Sciences(grant numbers:22YJC880106); South China Normal University(grant numbers:ZDPY2208); ",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10975898,computational thinking;intelligent tutoring system;gamified Learning;process-oriented assessment;machine learning,Logistic regression;Machine learning algorithms;Computational modeling;Focusing;Machine learning;Predictive models;Prediction algorithms;Risk management;Problem-solving;Information technology,,,,29.0,IEEE,1 May 2025,,,IEEE,IEEE Conferences,10,4
Artificial Intelligence-Based Student Computational Thinking Analysis Model (AI-SCTAM) for Curriculum Development,S. K; U. F. R; G. B; S. A,"Airtifical Intellegence and Data Science, Karpagam Academy Higher Education, Coimbatore; Airtifical Intellegence and Data Science, Karpagam Academy Higher Education, Coimbatore; Airtifical Intellegence and Data Science, Karpagam Academy Higher Education; Computer Science and Engineering, Karpagam Academy Higher Education, Coimbatore",2025 International Conference on Machine Learning and Autonomous Systems (ICMLAS),25 Apr 2025,2025,,,1292,1299,"Computational thinking (CT) has been widely used to improve students' comprehension of mathematical and scientific subjects. However, there is a scarcity of information available regarding the challenges faced by students and the development of their conceptual knowledge in these learning environments, particularly in relation to the integrated curriculum. There is a need to help with course-level curriculum development to improve teaching and learning. Hence, this paper proposes an artificial intelligence-based student computational thinking analysis model (AI-SCTAM) to predict student engagement in learning and improve curriculum development. This research attempted to determine the association between student engagement measures using the machine learning (ML) method to determine the degrees of student involvement. The ML divides students into two groups: highly engaged and poorly engaged, according to the criteria used to measure their degree of involvement. The findings of the correlation study showed a positive association between engagement measures and performance. Analyzing the relationship between student engagement and performance will guide the development of course materials and activities. STEM education metrics based on engagement levels will be proposed to personalize students' learning experiences.",,979-8-3315-0574-5,10.1109/ICMLAS64557.2025.10968634,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10968634,Artificial Intelligence (AI);Machine Learning (ML);Curriculum Development;Computational Thinking,Training;Analytical models;Pandemics;Computational modeling;Curriculum development;Machine learning;Social factors;Artificial intelligence;Public healthcare;Programming profession,,,,21.0,IEEE,25 Apr 2025,,,IEEE,IEEE Conferences,10,6
The framework for the integration of computational thinking in ideation process,S. M. S. Azman; M. Arsat; H. Mohamed,"Fairview International School, Johor, Malaysia; Faculty of Education, Universiti Teknologi Malaysia, Johor, Malaysia; Faculty of Education, Universiti Teknologi Malaysia, Johor, Malaysia","2017 IEEE 6th International Conference on Teaching, Assessment, and Learning for Engineering (TALE)",11 Jan 2018,2017,,,61,65,"Computational Thinking (CT) is the new way of learning experience in this 21st century learning. It has been integrated through education in other developing countries like Australia, America and UK. In order for students and teachers in Malaysia to be equipped with this new skill, this research study has employed action research and qualitative research methodologies. A new framework known as CICP has been constructed to integrate CT in higher educational curriculum. This research study has also shown two different components of student's learning experience.",2470-6698,978-1-5386-0900-2,10.1109/TALE.2017.8252305,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8252305,computational thinking;ideation stage;innovation course,Education;Technological innovation;Interviews;Planning;Concrete;Object recognition;Computational modeling,,3.0,,12.0,IEEE,11 Jan 2018,,,IEEE,IEEE Conferences,10,7
Can Computational Thinking contribute to EFL learning and teaching?,Y. Tang; X. Ma,"School of Foreign Studies, Xi'an Jiaotong University, Xi'an, China; School of Foreign Studies, Xi'an Jiaotong University, Xi'an, China",2023 International Conference on Artificial Intelligence and Education (ICAIE),7 Jun 2023,2023,,,20,24,"Computational thinking (CT), one of the 21st-century essential competencies, has been broadly accepted by artificial intelligence (AI) and STEM. However, little was conducted to explore its potential in foreign language (FL) learning and teaching. To examine its possibilities, the relevant challenges, computer-language input and output process, and literature shreds of evidence were offered and analyzed. English grammar learning and teaching practice based on CT principal skills steps-focused mode further confirmed its social mediation tool in English learning and teaching.",,978-1-6654-7290-6,10.1109/ICAIE56796.2023.00016,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10143932,computational thinking;EFL learning and teaching;possibilities;challenges;EFL grammar learning and teaching,Vocabulary;Computational modeling;Education;Natural languages;Learning (artificial intelligence);Syntactics;Big Data,,1.0,,30.0,IEEE,7 Jun 2023,,,IEEE,IEEE Conferences,10,7
Work in progress — The video scenario approach for developing computational and entrepreneurial thinking skills,M. Spezialetti,"Trinity College Dublin, Ireland",2010 IEEE Frontiers in Education Conference (FIE),23 Dec 2010,2010,,,F2C-1,F2C-2,"The use of video scenarios is an active learning approach designed to aid in the development of computational and entrepreneurial thinking skills. Video scenarios present problems in the context of lifelike settings in order to emphasize the complexity as well as creative potential presented by problems which are diverse, multi-layered and frequently ill-defined. Students must carefully observe and critically listen to the characters in the videos in order to understand the problems they are experiencing. Through discussion, design or implementation, students explore potential ways in which computing can be used to help the characters solve their problems. The approach is designed to develop creative problem solving skills, while also encouraging students to view themselves as capable of entrepreneurship and innovation in computing. The videos are freely available on the website www.virt-u.org, and can be used for a wide range of learning activities.",2377-634X,978-1-4244-6262-9,10.1109/FIE.2010.5673382,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5673382,active learning;computational thinking;entrepreneurial thinking;video scenarios,Context;Educational institutions;Communities;Companies;Problem-solving;Computer science;Facebook,,1.0,,6.0,IEEE,23 Dec 2010,,,IEEE,IEEE Conferences,10,9
Enhancing High-School Students' Computational Thinking with Educational Robotics Learning,S. Chookaew; S. Howimanporn; P. Pratumsuwan; S. Hutamarn; W. Sootkaneung; C. Wongwatkit,"Department of Teacher Training in Mechanical Engineering, King Mongkut's University of Technology North Bangkok, Bangkok, Thailand; Department of Teacher Training in Mechanical Engineering, King Mongkut's University of Technology North Bangkok, Bangkok, Thailand; Department of Teacher Training in Mechanical Engineering, King Mongkut's University of Technology North Bangkok, Bangkok, Thailand; Department of Teacher Training in Mechanical Engineering, King Mongkut's University of Technology North Bangkok, Bangkok, Thailand; Department of Computer Engineering, Rajamangala University of Technology Phra Nakhon, Bangkok, Thailand; School of Information Technology, Mae Fah Luang University, Chiang Rai, Thailand",2018 7th International Congress on Advanced Applied Informatics (IIAI-AAI),18 Apr 2019,2018,,,204,208,"In recent years, engineering education has become one of the challenging issues in Thailand education. By teaching and learning subjects independently, students are limited to subject-oriented problems, which are not in reality. To address these flaws, integrating knowledge across disciplines becomes significantly necessary. In the past years, STEM has been accepted as one of the effective strategies to bridge the difference in nature of each field to construct more practical projects and innovations. Moreover, the educational robot can be employed as a learning tool in that strategy since it not only provides challenging learning missions but also promotes computational thinking for the students. Therefore, this research study proposed STEM learning activities on three-day workshop to lay out the foundation to the high-school science-and-technology students who are becoming the engineering students. The workshop comprises of eight phases to facilitate their learning inquiry process with hands-on experience; moreover, the activities were designed in consideration of promoting computational thinking with challenging learning missions. The findings of this study showed that the proposed workshop activities are beneficial for the students who outperformed on robotics with higher computational thinking; meanwhile, they could provide more relevant responses regarding the proposed learning activities.",,978-1-5386-7447-5,10.1109/IIAI-AAI.2018.00047,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8693259,STEM;computational thinking;educational robot;engineering education,Conferences;STEM;Programming profession;Robot sensing systems,,11.0,,17.0,IEEE,18 Apr 2019,,,IEEE,IEEE Conferences,10,6
Computational Thinking and User Interfaces: A Systematic Review,S. Rijo-García; E. Segredo; C. León,"Departamento de Ingeniería Informática y de Sistemas, Universidad de La Laguna, San Cristóbal de La Laguna, Spain; Departamento de Ingeniería Informática y de Sistemas, Universidad de La Laguna, San Cristóbal de La Laguna, Spain; Departamento de Ingeniería Informática y de Sistemas, Universidad de La Laguna, San Cristóbal de La Laguna, Spain",IEEE Transactions on Education,27 Oct 2022,2022,65.0,4.0,647,656,"Contribution: This document presents a systematic bibliographic review that demonstrates the need to conduct research on how the user experience impacts the development of computational thinking. Background: In the field of computer science, computational thinking is defined as a method that enhances problem-solving skills, system design, and human behavior understanding. Over the last few decades, several tools have been proposed for the development of computational thinking skills; however, there is no area of study that evaluates the implications or the impact that these types of platforms have on users belonging to any knowledge area. Research Question: Do user interfaces influence the development of computational thinking skills? Methodology: To address this issue, a systematic review of the literature was conducted using the preferred reporting items for systematic reviews and meta-analyses (PRISMA) methodology for analyzing and evaluating scientific publications. Findings: The results show that despite the dearth of literature on the subject, the specific design of a user interface has a significant impact on the development of computational thinking. Bearing the above in mind, it is necessary to conduct research that delves more deeply into the effects caused by the technologies that are used to develop computational thinking, this being a line of research that is worthy of consideration.",1557-9638,,10.1109/TE.2022.3159765,Cabildo de Tenerife. Fundación General de la Universidad de La Laguna through the “Piens@ Computacion@ULLmente”(grant numbers:REF 21120050); Programa educativo para el fomento del pensamiento computacional a través de la realizacón de actividades que permitan su desarrollo y su inclusión en el currículo” (Educational program to encourage computational thinking by engaging in activities that allow for its development and its inclusion in the curriculum); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9741843,Computational thinking;human–computer interaction;preferred reporting items for systematic reviews and meta-analyses (PRISMA);survey;systematic review;usability;user experience;user interface;visual programming,User interfaces;Systematics;User experience;Usability;Programming profession;Computational modeling;Libraries,,14.0,,37.0,CCBY,25 Mar 2022,,,IEEE,IEEE Journals,10,9
The uniqueness of Computational thinking,P. Larsson; M. -V. Apiola; M. -J. Laakso,"Department of Future Technologies, University of Turku, Turku, Finland; Department of Future Technologies, University of Turku, Turku, Finland; Department of Future Technologies, University of Turku, Turku, Finland","2019 42nd International Convention on Information and Communication Technology, Electronics and Microelectronics (MIPRO)",11 Jul 2019,2019,,,687,692,"The concept of computational thinking is timely. It is widely agreed that in order to benefit and thrive in a digital world, more than digital literacy is required. Computational thinking promises understanding of information technology and its utilization without necessarily knowing how to write code. According to many authors, skills in computational thinking include the ability to evaluate and design solutions to problems. However, the vision for computational thinking, laid out by a number of scholars, is even bigger than this. It proposes that thinking habits from computer science are beneficial for any kind of problem solving and that those thinking habits form a central part of modern sciences. It might be that components of computational thinking are indeed useful in problem solving and that they play an important part in other sciences. However, computer science combines three types of thinking traditions: theoretical (mathematical) tradition, engineering tradition and scientific tradition, and it is important to differentiate between what is an aspect in one or more of these traditions and what is unique for computer science. This clarification will support the application and teaching of computational thinking. This paper explores the uniqueness of computational thinking and its roots in theoretical, engineering and scientific traditions of computing.",2623-8764,978-953-233-098-4,10.23919/MIPRO.2019.8756712,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8756712,Computational thinking;Computer science education;CSER;Computational ideas;History of computational thinking;Disciplinary ways of thinking and practicing,,,2.0,,35.0,,11 Jul 2019,,,IEEE,IEEE Conferences,10,5
A New Teaching Pattern Based on PBL and Visual Programming in Computational Thinking Course,P. Gao; M. Lu; H. Zhao; M. Li,"College of Computer and Control Engineering Nankai University, Tianjin, China; College of Computer and Control Engineering Nankai University, Tianjin, China; College of Computer and Control Engineering Nankai University, Tianjin, China; College of Computer and Control Engineering Nankai University, Tianjin, China",2019 14th International Conference on Computer Science & Education (ICCSE),23 Sep 2019,2019,,,304,308,"As a fundamental and introductory course in undergraduate education, Computer Basis aims to cultivate the scientific computational thinking mode and the ability of solving problem for students who are not the computer majors. In this study, a new pedagogical method named PBL-VP combining the Problem-Based Learning (PBL) and the visual programming Blockly was applied to Computer Basis. This paper described a classical example about problem solving to explain the teaching process of the PBL-VP in detail. The process of problem solving was divided into several operable steps to gradually guide students to analyze problems, provide solutions and establish scientific logic thinking. Blockly was introduced to obscure the grammar of programming language and implement the algorithm visually. Finally, we evaluated the effectiveness of the PBL-VP teaching method on student learning by a contrast test. The empirical results proved that students in the class with PBL-VP earned higher final grades and the teaching method we proposed played a positive role in computer general education.",2473-9464,978-1-7281-1846-8,10.1109/ICCSE.2019.8845503,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8845503,Problem-Based Learning (PBL);visual programing;computational thinking;problem solving;computer general education,Education;Visualization;Programming profession;Problem-solving;Navigation;Mathematical model,,8.0,,9.0,IEEE,23 Sep 2019,,,IEEE,IEEE Conferences,10,8
Learning Chinese as a Second Language by Educational Robots Integrating the Operation of Conditional Logic in Computational Thinking and the Usage of the Causal Sentences,T. -C. Hsu; L. -H. Wong; G. P. Aw,"Department of Technology Application and Human Resource Development, National Taiwan Normal University, Taipei, Taiwan; National Institute of Education, Nanyang Technological University, Singapore; National Institute of Education, Nanyang Technological University, Singapore",2020 IEEE 20th International Conference on Advanced Learning Technologies (ICALT),4 Aug 2020,2020,,,236,237,"This study attempted to carry out interdisciplinary learning activities which integrate computational thinking into language learning. The participants were 56 5th-grade Chinese as a Second Language (CSL) students in Singapore. The students were required to learn the ability to apply conditional complex sentences in Chinese language and learn the conditional structural logic through coding educational robots to interact with each other in Chinese. The results showed that the students improved significantly in the linguistic knowledge. Furthermore, the computer programming self-efficacy of the students has also promoted significantly in terms of logical thinking, control and debugging. The students had also shown a high level of learning engagement, low anxiety and a high intention in the robot coding activity. This study presented the empirical results of this cross-domain integration of educational robots and language learning, providing a reference and teaching practices for future teachers.",2161-377X,978-1-7281-6090-0,10.1109/ICALT49669.2020.00077,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9155874,Chinese as a Second Language;Computational Thinking;Educational Robots;Computer Programming Self-Efficacy,Educational robots;Programming profession;Encoding;Education;Linguistics,,,,6.0,IEEE,4 Aug 2020,,,IEEE,IEEE Conferences,10,7
Designing hybrid physics labs: combining simulation and experiment for teaching computational thinking in first-year engineering,H. W. Fennell; J. A. Lyon; A. J. Magana; S. Rebello; C. M. Rebello; Y. B. Peidrahita,"Department of Computer and Information Technology, Purdue University, West Lafayette, Indiana; Department of Engineering Education, Purdue University, West Lafayette, Indiana; Department of Computer and Information Technology, Purdue University, West Lafayette, Indiana; Department of Physics and Astronomy, Purdue University, West Lafayette, Indiana; Department of Physics and Astronomy, Purdue University, West Lafayette, Indiana; Department of Physics and Astronomy, Purdue University, West Lafayette, Indiana",2019 IEEE Frontiers in Education Conference (FIE),12 Mar 2020,2019,,,1,8,"This Innovative Practice Full Paper details a design-based research approach for implementing computational learning activities in a first-year engineering physics course. This study contributes to the growing body of research on computation in engineering education by introducing computational concepts and activities during a physics laboratory class. Drawing from Experiential Learning Theory and using an adapted version of the Use-Modify-Create framework for teaching computational thinking, a series of lab activities was designed that combined physical lab experiments with computational modeling using custom-built VPython simulations. Data was collected from the labs in the form of (1) responses to lab activity worksheets, (2) code modified and/or generated by the students during lab activities, (3) in-code comments provided by the students during the activities. A qualitative thematic analysis was used to analyze students' learning benefits and any challenges faced during the activities. While results show a number of learning benefits, an observed homogeneity of student responses to the questions on the lab handouts point to a set of potential limitations within the activities themselves that warranted further examination. Insight gained from this analysis process is presented as a set of four design principles that will inform future implementations of the hybrid course design.",2377-634X,978-1-7281-1746-1,10.1109/FIE43999.2019.9028390,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9028390,computational thinking;engineering education;physics education;computational modeling;design-based research,Physics;Computational modeling;Education;Programming;Software;Atmospheric modeling;Context modeling,,4.0,,33.0,IEEE,12 Mar 2020,,,IEEE,IEEE Conferences,10,8
Effect of Constructive 3D Virtual Simulation on Students' Creativity and Computational Thinking in Interdisciplinary Education,P. Zhou; X. Chen; Z. Zhan,"School of Educational Science, South China Normal University, Guangzhou, China; Shenzhen Liyaun Primary School (Liyuan Education Group), Shenzhen, China; School of Information Technology in Education, South China Normal University, Guangzhou, China",2025 14th International Conference on Educational and Information Technology (ICEIT),1 May 2025,2025,,,32,38,"Based on the C-POTE instructional design model, this study developed an interdisciplinary project-based learning curriculum on traditional archway culture using three-dimensional immersive virtual simulation to examine its effects on students' creativity and computational thinking. A total of 98 seventh-grade students participated in an 8-week controlled experiment (with one class each week). The experimental group (N=49) used the virtual simulation platform, while the control group (N=49) created projects using traditional WPS documents. The results indicate that virtual simulation technology positively influences students' creativity and computational thinking. However, no statistically significant differences were observed in the sub-dimensions of critical thinking, algorithmic thinking, and curiosity. The findings suggest that integrating three-dimensional immersive virtual simulation can effectively enhance creativity and computational thinking in interdisciplinary teaching. The study highlights the importance of adapting teaching strategies to individual student needs, offering valuable insights for future educational practices and innovative talent development.",,979-8-3315-4088-3,10.1109/ICEIT64364.2025.10975868,"National Natural Science Foundation in China(grant numbers:62277018,62237001); South China Normal University(grant numbers:ZDPY2208); ",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10975868,Immersive Three-Dimensional Virtual Simulation;Interdisciplinary Education;Creativity;Computational Thinking,Training;Solid modeling;Visualization;Three-dimensional displays;Computational modeling;Education;Refining;Problem-solving;Creativity;Optimization,,,,18.0,IEEE,1 May 2025,,,IEEE,IEEE Conferences,10,8
Educational robotics for the formation of programming skills and computational thinking in childish,Y. A. C. González; A. G. -V. Muñoz-Repiso,"Education Faculty, University of Salamanca, Salamanca, Spain; Education Faculty, University of Salamanca, Salamanca, Spain",2017 International Symposium on Computers in Education (SIIE),18 Jan 2018,2017,,,1,5,"Currently, the education sector has been transformed because of the incorporation of information and communication technologies as a valuable support for the formation of digital skills and significant learning. In this article, we present how educational robotics can be integrated into a school environment allowing the achievement of curricular objectives and the development of programming skills and computational thinking. The study was oriented towards a population of 131 students of early childhood education, belonging to a concerted educational center of the autonomous community of Castilla y León, during the 2016-2017 academic period. It describes the resources used, the teaching-learning activities developed and shows what was the acceptance expressed by teachers and students about the incorporation of educational robotics in the classroom.",,978-1-5386-0648-3,10.1109/SIIE.2017.8259652,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8259652,educational robotics;programming skills;computational thinking;constructionism;children's education,Education;Programming profession;Robot sensing systems;Robot kinematics;Service robots,,11.0,,13.0,IEEE,18 Jan 2018,,,IEEE,IEEE Conferences,10,7
