document title,authors,author affiliations,publication title,date added to xplore,publication year,volume,issue,start page,end page,abstract,issn,isbns,doi,funding information,pdf link,author keywords,ieee terms,mesh_terms,article citation count,patent citation count,reference count,license,online date,issue date,meeting date,publisher,document identifier,cluster_tfidf,cluster_jaccard
Use of Augmented Reality for Computational Thinking Stimulation through Virtual,A. M. d. S. Esteves; A. L. M. Santana; R. Lyra,"Universidade do Vale do Itajaí, Itajai, Brazil; Universidade Anhembi Morumbi, Sao Paulo, Brazil; Universidade do Vale do Itajaí - UNIVALI, Itajaí, Brazil",2019 21st Symposium on Virtual and Augmented Reality (SVR),5 Dec 2019,2019,,,102,106,"Studies with augmented reality show that while the technology helps the student learn, it may end up disturbing other points, showing that more research is needed with the use of augmented reality. Also, a topic that is growing within education is Computational Thinking, which says that the thinking like computer scientists is necessary for the 21st century and should be disseminated mainly in schools during basic education. In the face of this, this work created an augmented reality android application that tracks physical tiles and creates 3D maps for the user, also giving a character that can be programmed to walk on this created map, simulating a programming toy. Finally, tests carried out with the application have shown that augmented reality currently has performance problems when multiple targets are used, so, devices with low processing have problems at map tracking. These issues affected the tests with the children, which made it difficult for them to track the map like they wanted, but they still liked the app even after it. That shows that the acceptance of the technology by the children is good, which can help developing Computational Thinking, but the technology limitation is still a problem. These obstacles while currently hindering the use of augmented reality in education may in the future be irrelevant due to the constant advancement of technology. This paper's main contribution is showing one possibility of using AR with Computational Thinking and what needs to evolve for it to be used by the usable by the children.",,978-1-7281-5434-3,10.1109/SVR.2019.00031,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8921049,Computational Thinking;Augmented Reality;Technology in Education,Augmented reality;Education;Target tracking;Programming profession;Rendering (computer graphics);Androids,,5.0,,10.0,IEEE,5 Dec 2019,,,IEEE,IEEE Conferences,6,7
Developing Computational Thinking in Pre-School Children,T. Havlásková; Z. Homanová; D. Tran,"Faculty of Education, University of Ostrava, Ostrava, Czech Republic; Faculty of Education, University of Ostrava, Ostrava, Czech Republic; Faculty of Education, University of Ostrava, Ostrava, Czech Republic",2019 17th International Conference on Emerging eLearning Technologies and Applications (ICETA),19 Mar 2020,2019,,,210,215,"Problem solving, logical thinking, exceptionality, creativity and originality are the most appreciated skills today. Developing these skills from an early age (pre-school) appears to be the best approach. This paper introduces a methodology and interactive activities for developing computational thinking in pre-school children.",,978-1-7281-4967-7,10.1109/ICETA48886.2019.9040113,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9040113,,Education;Problem-solving;Visual perception;Task analysis;Games;Graphics;Aging,,2.0,,6.0,IEEE,19 Mar 2020,,,IEEE,IEEE Conferences,6,9
How Student Background and Topic Impact the Doer Effect in Computational Thinking MOOCs,J. Maiyuran; A. Bajwa; A. Bell; E. Hemberg; U. -M. O’Reilly,MIT CSAIL; MIT CSAIL; MIT Department of Electrical Engineering and Computer Science; MIT CSAIL; MIT CSAIL,2019 IEEE Learning With MOOCS (LWMOOCS),27 Dec 2019,2019,,,47,52,The following topics are dealt with: computer aided instruction; educational courses; educational institutions; teaching; further education; distance learning; computer science education; Internet; gender issues; biomedical education.,,978-1-7281-2549-7,10.1109/LWMOOCS47620.2019.8939643,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8939643,doer effect;learning by doing;computational thinking;Massive Open Online Courses (MOOCs),Programming;Electronic learning;Computer aided instruction;Encoding;Computational modeling;Linear regression,,2.0,,6.0,IEEE,27 Dec 2019,,,IEEE,IEEE Conferences,6,5
Codify: A Programming Learning Tool Prototyping Using Design Thinking Method,S. C. R. Rijadi; P. M. H. Qhusna; E. L. Thohiroh; V. Damayanti; R. A. Kharian; T. F. Kusumasari,"Information System Department, Telkom University, Bandung, Indonesia; Information System Department, Telkom University, Bandung, Indonesia; Information System Department, Telkom University, Bandung, Indonesia; Information System Department, Telkom University, Bandung, Indonesia; Information System Department, Telkom University, Bandung, Indonesia; Information System Department, Telkom University, Bandung, Indonesia",2024 IEEE 16th International Conference on Computational Intelligence and Communication Networks (CICN),27 Jan 2025,2024,,,1058,1062,"Programming skills are very important nowadays, especially for students who are majoring in computer science. In order to have good knowledge, students should be able to learn independently. This study proposes Codify, a programming learning tool or e-learning platform for students where they are able to independently use several types of questions, including multiple choices, drop-down, drag-anddrop, and blank code. If students are not able to answer correctly, the system will recommend similar cases. For this study, the researchers applied the design thinking method to create a prototype of Codify to ensure that students who use it have a good user experience. Out of six scales in the user experience questionnaire (UEQ), five scales (Attractiveness, Efficiency, Dependability, Stimulation, and Novelty) are included in the Excellent category, while one scale (Perspicuity) is included in the Good category, meaning the Codify prototype has an excellent user experience with a slight improvement.",2472-7555,979-8-3315-0526-4,10.1109/CICN63059.2024.10847445,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10847445,design thinking method;user experience questionnaire (UEQ);programming learning tools;e-learning,Computer languages;Electronic learning;Codes;Prototypes;Programming;Benchmark testing;User experience;Communication networks;Computational intelligence,,,,18.0,IEEE,27 Jan 2025,,,IEEE,IEEE Conferences,6,7
AlfaDatizando: a Data Visualization Platform to work Computational Thinking in Digital Humanities,L. A. Beatriz; A. Alejandro; F. Alejandro; H. Jimena,"UNLP, Fac. de Informática, LIFIA, CICPBA, La Plata, Argentina; Escuela de Educación, Universidad de San Andrés, Universidad de Buenos, Aires CICPBA, Buenos Aires, Argentina; UNLP, Fac. de Informática, LIFIA, CICPBA, La Plata, Argentina; Escuela de Educación, Universidad de San Andrés, Buenos Aires, Argentina",2022 XVII Latin American Conference on Learning Technologies (LACLO),20 Jan 2023,2022,,,1,6,"Computational Thinking is one of the fundamental skills of the 21st century and will be a necessary part of all future work, so it is essential that children learn it in school. One way to work on Computational Thinking is through data visualization. This paper presents the motivation, design and implementation of a platform called AlfaDatizando, through which it is possible to work with data visualization activities to promote the skill of Computational Thinking in Digital Humanities. AlfaDatizando allows the creation, resolution, and feedback of data visualization activities without the need to use another platform. It also allows sharing didactic sequences and data sources with the educational community registered in the platform. AlfaDatizando is still in an early stage of development.",,978-1-6654-6521-2,10.1109/LACLO56648.2022.10013462,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10013462,Computational Thinking;Digital Humanities;Data Visualization;Educational Curriculum,Data visualization;Social networking (online);Blogs;Big Data;Visualization;Humanities;Silicon,,,,,IEEE,20 Jan 2023,,,IEEE,IEEE Conferences,6,7
Promoting Children's Critical Thinking Towards Robotics through Robot Deception,M. L. Lupetti; M. Van Mechelen,"Faculty of Industrial Design Engineering, Delft University of Technology, Delft, The Netherlands; Center for Computational Thinking and Design, Aarhus University, Aarhus, Denmark",2022 17th ACM/IEEE International Conference on Human-Robot Interaction (HRI),29 Sep 2022,2022,,,588,597,"The need for critically reflecting on the deceptive nature of advanced technologies, such as social robots, is urging academia and civil society to rethink education and the skills needed by future generations. The promotion of critical thinking, however, remains largely unaddressed within the field of educational robotics. To address this gap and question if and how robots can be used to promote critical thinking in young children's education, we conducted an explorative design study named Bringing Shybo Home. Through this study, in which a robot was used as a springboard for debate with twenty 8- to 9-year-old children at school, we exemplify how the deceptive nature of robots, if embraced and magnified in order for it to become explicitly controversial, can be used to nurture children's critical mindset.",,978-1-6654-0731-1,10.1109/HRI53351.2022.9889511,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9889511,deception;societal impact;critical thinking;design exploration;educational robotics,Ethics;Social robots;Education;Faces,,6.0,,66.0,IEEE,29 Sep 2022,,,IEEE,IEEE Conferences,6,7
"Preservice teachers' thinking styles, dispositions, and changes in their teacher behaviors",Yu-chu Yeh,"National Sun Yat-Sen University, Taiwan","International Conference on Computers in Education, 2002. Proceedings.",20 Mar 2003,2002,,,610,611 vol.1,"Understanding preservice teachers' thinking styles and dispositions and how these are related to positive changes in their teacher behaviors provide valuable information for teacher preparation. This study aimed to investigate the relationship between preservice teachers' critical-thinking dispositions and three thinking styles (judicial, legislative, and executive) and their behavior change in a computer simulation. 178 preservice teachers participated in this study. Their interactive teaching experiences were measured via the CS-TGCTS simulation. The findings in this study suggest that preservice teachers with a high level of critical-thinking dispositions and those with judicial or legislative thinking styles are analytical and reflective vis A-vis their teaching practice and, as a consequence, they experienced great behavior change, whereas those with executive styles did not exhibit significant behavior change at the end of the simulated teaching.",,0-7695-1509-6,10.1109/CIE.2002.1186019,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1186019,,Computer simulation;Computational modeling;Computer science education;Analysis of variance;Testing;Analytical models;Large-scale systems;Problem-solving;Educational programs,,,,4.0,IEEE,20 Mar 2003,,,IEEE,IEEE Conferences,6,10
Development of a Computational Thinking Learning Tool Using a Railway Toy and Music,T. Ozawa; M. Matsumoto,"University of Electro-Communications, Tokyo, Japan; University of Electro-Communications, Tokyo, Japan",2025 IEEE/SICE International Symposium on System Integration (SII),12 Feb 2025,2025,,,715,721,"In Japan, programming education in elementary schools has begun in 2020, and it is necessary to foster programming thinking effectively. Various learning tools have been developed to introduce programming concepts, and many studies have been conducted to develop tools using music to foster computational thinking that includes programming thinking. In this study, we focused on the affinity between the basic movements of the railway toy and the melodies and chord progressions, and we developed a learning tool to foster computational thinking by combining music and the railway toy. In this study, an activity using this tool was developed and subjects were asked to experience the activity. Based on the subjects' progress in the activity and their opinions in the questionnaire, the improvement of the activity is discussed.",2474-2325,979-8-3315-3161-4,10.1109/SII59315.2025.10871090,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10871090,,Toy manufacturing industry;Education;System integration;Rail transportation;Programming profession,,,,12.0,IEEE,12 Feb 2025,,,IEEE,IEEE Conferences,6,6
The Essence of Computational Thinking,O. Yaşar,State University of New York,Computing in Science & Engineering,17 Aug 2017,2017,19.0,4.0,74,82,A decade of discourse to capture the essence of computational thinking has resulted in a broad set of skills whose teaching continue to pose challenges because of the reliance on the use of electronic computers and programming concepts. This article not only links computational thinking skills to fundamental cognitive competencies but also describes pedagogical tools that have proven effective in teaching them at early ages.,1558-366X,,10.1109/MCSE.2017.3151241,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8012290,modeling and simulation;deductive and inductive reasoning;computational thinking;scientific computing,Computational modeling;Cognitive systems;Deductive databases;Brain modeling;Computational modeling;Programming,,8.0,,31.0,IEEE,17 Aug 2017,,,IEEE,IEEE Magazines,6,7
Reframing Digital Curation Practices through a Computational Thinking Framework,R. Marciano; S. Agarrat; H. Frisch; M. R. Hunt; K. Jain; G. Kocienda; H. Krauss; C. Liu; M. McKinley; D. Mir; C. Mullane; E. Patterson; D. Pradhan; J. Santos; B. Schams; H. S. Y. Shiue; A. J. Silva; M. Suri; T. Turabi; M. Vasselli; J. Xu,"College of Information Studies, University of Maryland, College Park, USA; Computer Science & Math, University of Maryland College Park, USA; College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA; College of Information Science, University of Maryland College Park, USA; College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA; Info. Sci & Japanese, University of Maryland College Park, USA; College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA",2019 IEEE International Conference on Big Data (Big Data),24 Feb 2020,2019,,,3126,3135,"We describe the value of reframing digital curation practices through a computational thinking (CT) framework. Using a case study that demonstrates computational treatments of World War II Japanese-American Incarceration Camp Records, we demonstrate the applicability of CT with respect to: (1) Detecting personally identifiable information, (2) Developing name registries, (3) Integrating vital records, (4) Designing controlled vocabularies, (5) Mapping events and people, and (6) Connecting events and people through networks. The work was carried out by 5 teams of students in an 8week digital curation exploration and development sprint.",,978-1-7281-0858-2,10.1109/BigData47090.2019.9006485,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9006485,Computational Thinking;Digital Curation;Computational Archival Science (CAS);Japanese American WWII Incarceration Camps,Big Data;Conferences,,5.0,,9.0,IEEE,24 Feb 2020,,,IEEE,IEEE Conferences,6,10
Teaching Computational Thinking in initial series An analysis of the confluence among mathematics and Computer Sciences in elementary education and its implications for higher education,T. S. Barcelos; I. F. Silveira,"Universidade Cruzeiro do Sul, Brazil; Universidade Cruzeiro do Sul, Brazil",2012 XXXVIII Conferencia Latinoamericana En Informatica (CLEI),4 Feb 2013,2012,,,1,8,"The pervasiveness of computer devices in everyday situations poses a fundamental question about Computer Sciences as being part of those known as basic sciences. However, it would be more beneficial not to consider computation only as a technique, but instead as a way of reasoning and problem solving. Under this perspective, there are inherent relationships among the knowledge, skills and attitudes that emanate from this field and those ones commonly related to Math. This paper discusses the relationship between the so-named Computational Thinking and the foundations of Math Education, based on a literature review. Three groups of skills that can be jointly developed by both areas are identified and some challenges and implications for education in Computer Sciences are discussed.",,978-1-4673-0793-2,10.1109/CLEI.2012.6427135,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6427135,Computational thinking;Mathematics;didactic strategies,Mathematics;Computers;Computational modeling;Cognition;Games;Educational institutions,,15.0,,43.0,IEEE,4 Feb 2013,,,IEEE,IEEE Conferences,6,9
A Free-Choice Social Learning Network for Computational Thinking,H. Jamil,"Department of Computer Science, University of Idaho, USA",2018 IEEE 18th International Conference on Advanced Learning Technologies (ICALT),13 Aug 2018,2018,,,69,71,"The need to attract learners and improve retention in computational thinking classes has never been greater than presently. Alarmingly, research suggests that the relative popularity of computer science in K-12 and colleges is not increasing while other STEM subjects are witnessing substantial rise in enrollment. Moreover, more than one third of those who choose computer science, drop out or fail the first programming class dashing hopes of building a computationally savvy workforce for the emerging global economy. In this paper, we introduce a novel social networking system, called OpenSchool, for learners and educators alike, which is able to double as a contemporary social networking system along the lines of Facebook for instance, and serve the special needs of free-choice STEM learners, computer science learners in particular. We discuss its salient features, highlight its advantages, collaborating capabilities, and learning support for STEM, especially computational thinking, learners.",2161-377X,978-1-5386-6049-2,10.1109/ICALT.2018.00023,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8433456,social learning;computational thinking;social network;STEM;intelligent tutoring systems;free choice learning,Facebook;Programming profession;Tools;Python,,3.0,,21.0,IEEE,13 Aug 2018,,,IEEE,IEEE Conferences,6,10
Scratch Project Analysis: Relationship Between Gender and Computational Thinking Skill,R. Niousha; D. Saito; H. Washizaki; Y. Fukazawa,"Faculty of Science and Engineering, Waseda University, Tokyo, Japan; Faculty of Science and Engineering, Waseda University, Tokyo, Japan; Faculty of Science and Engineering, Waseda University, Tokyo, Japan; Faculty of Science and Engineering, Waseda University, Tokyo, Japan","2022 IEEE International Conference on Teaching, Assessment and Learning for Engineering (TALE)",14 Jun 2023,2022,,,567,571,"The computer science industry suffers from a significant gender gap. This situation likely hinders the creation of inclusive and user-friendly systems due to a bias in perspectives. To narrow this gender gap, this study investigates how females program to increase interest in computer sciences. Specifically, 60 open Scratch projects on the web are analyzed to clarify differences in the Computational Thinking scores with respect to gender. The difference in the Computational Thinking score by gender suggests that the gap may be due to the lack of the Synchronization element in female users’ projects. A deeper understanding of how people program based on gender should support creating an effective and inclusive learning environment and allow educators to create programming materials that attract both genders equally into the field.",2470-6698,978-1-6654-9117-4,10.1109/TALE54877.2022.00099,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10148435,computational thinking;computer science;gender bias;Scratch;STEM,Industries;Education;Synchronization;Programming profession,,1.0,,13.0,IEEE,14 Jun 2023,,,IEEE,IEEE Conferences,6,10
Evaluation Rubric for Computational Thinking Concepts,C. Otero Avila; L. Foss; A. Bordini; M. Simone Debacco; S. A. da Costa Cavalheiro,Centro de Engenharias; Programa de Pós-Graduação em Computação; Programa de Pós-Graduação em Computação; Faculdade de Educação; Programa de Pós-Graduação em Computação,2019 IEEE 19th International Conference on Advanced Learning Technologies (ICALT),2 Sep 2019,2019,2161-377X,,279,281,"This paper presents a method of evaluating activities that are proposed for the development of Computational Thinking skills. An evaluation rubric is proposed to identify the level of development of the concepts of abstraction, generalization, decomposition and algorithmic thinking. The rubric was applied by Computer Science teachers in the evaluation of activities of the CS Unplugged project. It was possible to observe that all concepts of the CT were present in the Unplugged activities, but without reaching the maximum score of the rubric.",2161-377X,978-1-7281-3485-7,10.1109/ICALT.2019.00089,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8820850,"Computational Thinking, rubric, CS Unplugged",Instruments;Problem-solving;Task analysis;Computer science;Proposals;Classification algorithms;Indexes,,2.0,,14.0,IEEE,2 Sep 2019,,,IEEE,IEEE Conferences,6,9
"Cooperative Thinking, or: Computational Thinking Meets Agile",M. Missiroli; D. Russo; P. Ciancarini,"University of Bologna, Italy; University of Bologna, Italy; University of Bologna, Italy",2017 IEEE 30th Conference on Software Engineering Education and Training (CSEE&T),7 Dec 2017,2017,,,187,191,"In this paper, we propose the Computational Thinking concept, which is obtained by enhancing by merging the values of Computational Thinking and Agile. We analyze four existing teaching models for training Cooperative Thinkers, supported by experimental data, and propose an educational path that can promote the early development of this complex skill.",2377-570X,978-1-5386-2536-1,10.1109/CSEET.2017.37,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8166701,Computational Thinking;Agile Development;Education,Education;Programming profession;Computational modeling;Encoding;Software engineering,,12.0,,21.0,IEEE,7 Dec 2017,,,IEEE,IEEE Conferences,6,7
DWES: A Dynamic Weighted Evaluation System for Scratch based on Computational Thinking,X. Chai; Y. Sun; H. Luo; M. Guizani,"Department of Computer Science, Beijing University of Posts and Telecommunication, Beijing, China; Department of Computer Science, Beijing University of Posts and Telecommunication, Beijing, China; Department of Computer Science, Beijing University of Posts and Telecommunication, Beijing, China; University of Idaho, Moscow, ID, USA",IEEE Transactions on Emerging Topics in Computing,7 Jun 2022,2022,10.0,2.0,917,932,"Scratch is a programming environment, which is widely adopted as the first language to enter the programming world. Since Scratch projects are rich in multimedia resources, it can be time-consuming to judge them by hand, requiring manual execution with the understanding of each project. Auto-judgment tools come into being, they can rapidly evaluate the project in some way. Unfortunately, the existing tools are too rigid and they ignore the diversity of Scratch projects. To address this issue, we propose a new dynamic weighted evaluation system (DWES). First, we define a new computational thinking (CT) evaluation criteria from eight aspects. Second, based on the proposed criteria, we present an analysis tool that automatically assesses the CT skills of the learners’ projects. Third, considering the characteristics of projects, we dynamically adjust the evaluation results according to types, so that a single standard is no longer applied roughly to all. This process is data-driven, we consider the CT performance and scripts of projects. We prove the rationality of the evaluation criteria from the aspect of program complexity. Through the correlation analysis between DWES CT scores and experts’ ratings, we find that compared with Dr. Scratch, the correlation coefficient has increased.",2168-6750,,10.1109/TETC.2020.3044588,"National Key Research and Development Program of China(grant numbers:2018YFB2100300); National Natural Science Foundation of China(grant numbers:61877005,61772085); ",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9321708,Scratch;computational thinking;evaluation system;dynamic weighted,Tools;Sprites (computer);Manuals;Games;Computer languages;Complexity theory;Programming profession,,7.0,,36.0,IEEE,13 Jan 2021,,,IEEE,IEEE Journals,6,7
FlowPilot: A Generative AI-Driven Visual Language for Computational Thinking Education,T. Turchi,"Department of Computer Science, University of Pisa, Pisa, Italy",2024 IEEE Symposium on Visual Languages and Human-Centric Computing (VL/HCC),16 Oct 2024,2024,,,353,355,"This paper introduces FlowPilot, a novel flow-based visual programming language designed to enhance Computational Thinking (CT) education. FlowPilot leverages generative AI to create a dynamic, browser-based environment where users can construct programs using natural language descriptions. By integrating AI-driven block generation with a flow-based visual interface, FlowPilot supports key CT pillars such as abstraction and decomposition. This approach offers a unique platform for learners to explore programming concepts at various levels of complexity, fostering a deeper understanding of computational processes.",1943-6106,979-8-3503-6613-6,10.1109/VL/HCC60511.2024.00046,Health; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10714517,Visual Programming;Computational Thinking;Generative AI,Visualization;Computer languages;Generative AI;Natural languages;Education;Complexity theory;Programming profession,,,,7.0,IEEE,16 Oct 2024,,,IEEE,IEEE Conferences,6,7
ThinkCarpet: Potentializing Computational Thinking with Educational Robotics in Middle School,A. De Oliveira Costa Junior; J. P. F. Lima e Silva; J. A. Rivera; E. B. Guedes,"Post-Graduate Program in Technological Teaching, Amazonas Federal Institute (IFAM), Manaus, Amazonas, Brazil; Research Group on Educational Robotics, Amazonas State University (UEA), Manaus, Amazonas, Brazil; Post-Graduate Program in Technological Teaching, Amazonas Federal Institute (IFAM), Manaus, Amazonas, Brazil; Research Group on Intelligent Systems, Amazonas State University (UEA), Manaus, Amazonas, Brazil","2022 Latin American Robotics Symposium (LARS), 2022 Brazilian Symposium on Robotics (SBR), and 2022 Workshop on Robotics in Education (WRE)",4 Jan 2023,2022,,,372,377,"ThinkCarpet is an interactive Educational Robotics artifact built using alternative materials and Arduino. It aims at assisting Middle School students in the development of Computational Thinking with plugged activities for learning about algorithms. In this context, this work presents the results of a usability evaluation of ThinkCarpet with a medium fidelity prototype. The assessment was based on the use of the System Usability Scale and was carried out with 16 students from the 6th Grade of Middle School. Results show a SUS Score of 83.59 which classifies ThinkCarpet as excellent in a realistic scenario.",2643-685X,978-1-6654-6280-8,10.1109/LARS/SBR/WRE56824.2022.9995985,Amazonas State University; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9995985,Educational Robotics;Computational Thinking;Usability Evaluation,Conferences;Education;Prototypes;Usability;Robots,,5.0,,32.0,IEEE,4 Jan 2023,,,IEEE,IEEE Conferences,6,7
Comparison of the learning curve and adaptive behavior from kids to adults using computational thinking with Block-Programming to Technology Enhanced Learning,F. Moreno-Vera; L. León-Vera; J. Moreno-Motta; J. Guizado-Vasquez; M. Vera-Panez,"School of Computer Science, Universidad Nacional de Ingeniería, Lima, Perú; School of Computer Science, Universidad Nacional de Ingeniería, Lima, Perú; School of Informatics and System Engineering, Universidad Nacional Mayor de San Marcos, Lima, Perú; School of Physics Engineering, Universidad Nacional de Ingeniería, Lima, Perú; School of Physics Engineering, Universidad Nacional de Ingeniería, Lima, Perú",2019 IEEE World Conference on Engineering Education (EDUNINE),21 Oct 2019,2019,,,1,5,"In this article we present a study on how much the learning speed differs and how much information retention capacity children between 6 to 9 years old, adolescents between 10 to 13 years old, young people between 14 to 17 years old and adults from 18 years old Who have in the same conditions of learning, same environment, same classes, same tools and the same methodology, such as mental maps, computational thinking and scripting language questions with the aim of learning concepts about algorithms, objects and classes applied to create robots, IoT concepts and Electronic hardware concepts through different online platforms using Block Programming. In addition, the way in which the learning curve is measured is evaluating the ability to retain, skill gained and how much they have learned during the course of a certain time, also the methodology that they use to solve problems.",,978-1-7281-1666-2,10.1109/EDUNINE.2019.8875764,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8875764,Learning;Education;Robotics;Kids;Teenagers;Adults;Block;Programing languages;Computer games;Block programming;Technology;Computational Thinking,Games;Robots;Programming profession;Education;Time measurement,,2.0,,18.0,IEEE,21 Oct 2019,,,IEEE,IEEE Conferences,6,7
Effects of integrating Collaboration Scripts into Pair Programming for Developing Computational Thinking,Z. Ma; Y. Liu; M. Chen,"Dept. of Educational Technology, Jiangnan University, Wuxi, China; Dept. of Educational Technology, Jiangnan University, Wuxi, China; Dept. of Educational Technology, Jiangnan University, Wuxi, China",2020 Ninth International Conference of Educational Innovation through Technology (EITT),19 Jan 2021,2020,,,246,249,"Pair programming (PP) is an effective and operable approach to improve Computational Thinking (CT). However, the process of PP is complex to understand for students at the elementary level, which needs to be supported. Collaboration scripts is a promising way to structure the collaborative process through three mechanisms: pp forming mechanism, role-task mechanism, the feedback mechanism. We conducted a pilot study to examine the effectiveness of collaboration in students' use of collaboration scripts and furthermore to evaluate the development of CT and math. Both quantitative and qualitative data about the students' CT skills, mathematical achievements and perceptions of collaboration scripts were collected. The results showed that the PP with collaboration scripts can improve the CT skills, mathematical achievements; facilitate higher collaborative relationship; give students good perceptions by teacher's feedback.",2166-0549,978-1-7281-9171-3,10.1109/EITT50754.2020.00050,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9320720,computational thinking;pair programming;collaboration scripts,Task analysis;Programming profession;Technological innovation;Teamwork;Interviews;Terminology;Standards,,,,24.0,IEEE,19 Jan 2021,,,IEEE,IEEE Conferences,6,6
Gamified forms: a proposal for teaching training based on Computational Thinking,C. F. Rodrigues; I. F. Silveira,"Professor da rede pública de ensino, Mestrando em ensino de Ciências e Matemática, Taubaté, SP, Brasil; Universidade Presbiteriana Mackenzie-SP Universidade Cruzeiro do Sul-SP, São Paulo, SP, Brasil",2021 XVI Latin American Conference on Learning Technologies (LACLO),8 Mar 2022,2021,,,570,573,"The disappointing results that Brazilian education has been showing in external evaluations by international organizations cause us concern. Technologies are here to stay and it is therefore necessary, in some way, to change this paradigm with regard to the role that the teacher plays, from consumer to producer of technological resources. And, trying to contribute to this extremely complex scenery, this paper intends to show how a proposal launched in teacher education combined aspects of gamification and computational thinking, aiming to bring another look at teaching practice, or at least, increase the pedagogical repertoire of fellow Science and Mathematics teachers who participated in the meeting promoted by the Department of Education of the city of Taubaté, in the state of São Paulo. As a proposal, a suggestion of gamified activity in the style of a game known as “escape room” was presented, using the Google Forms tool. We note that insecurity with technological tools or lack of knowledge about some features of these same tools is still a factor that causes many concerns among teachers. We concluded that reflection on ourpractice is fundamental, and, in a way, we realize that we have managed to broaden our horizons about the use of certain technological tools.",,978-1-6654-2358-8,10.1109/LACLO54177.2021.00105,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9725170,Computational Thinking;Gamification;Teacher Training,Training;Urban areas;Organizations;Games;IEEE Fellows;Reflection;Mathematics,,,,0.0,IEEE,8 Mar 2022,,,IEEE,IEEE Conferences,6,7
Challenges of Incorporating a Mobile Device Forensics Detectives Summer Camp with Critical Thinking Amongst K-12 Students,F. C. Dancer; A. L. Tanner; M. M. Thomas,"Department of Electrical and Computer Engineering & Computer Science, Jackson State University, Jackson, MS, USA; Department of Electrical and Computer Engineering & Computer Science, Jackson State University, Jackson, MS, USA; Retired Elementary Teacher, Brandon, MS, USA",2021 International Conference on Computational Science and Computational Intelligence (CSCI),22 Jun 2022,2021,,,1026,1030,"The researchers participated in a Mobile Device Forensics Detectives Summer Camp with intermediate students from the surrounding areas of Jackson, MS, who debated on critical thinking, deductive reasoning, problem-solving skills, defined the meaning of Mobile Device Forensics and what it entails in order for the students to achieve proficient or advanced levels on the students’ state exams. The researchers had to overcome some barriers for the middle school students that subsequently had not occurred previously due to Covid-19, measure how effective this process progressed moving forward by the external evaluator, and discuss the challenges faced by the Leadership Team of the Mobile Device Forensics Group and how the researchers alleviated some of those issues.",,978-1-6654-5841-2,10.1109/CSCI54926.2021.00221,National Science Foundation; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9799197,mobile device forensics;electronic Crime Scene Investigation (eCSI);summer camp;critical thinking;problem-solving skills,Leadership;Scientific computing;Forensics;Education;Mobile handsets;Cognition;Problem-solving,,1.0,,23.0,IEEE,22 Jun 2022,,,IEEE,IEEE Conferences,6,10
