document title,authors,author affiliations,publication title,date added to xplore,publication year,volume,issue,start page,end page,abstract,issn,isbns,doi,funding information,pdf link,author keywords,ieee terms,mesh_terms,article citation count,patent citation count,reference count,license,online date,issue date,meeting date,publisher,document identifier,cluster_tfidf,cluster_jaccard
Research on Teaching of Ideological and Political Education in Computer Foundation Based on Computational Thinking,P. Gou; W. Zhang; Y. Han,"College of Computer Science and Engineering, Northwest Normal University, Lanzhou, China; College of Computer Science and Engineering, Northwest Normal University, Lanzhou, China; College of Computer Science and Engineering, Northwest Normal University, Lanzhou, China",2021 16th International Conference on Computer Science & Education (ICCSE),21 Oct 2021,2021,,,427,430,"The essence of curriculum ideological and politics education is value guidance, strengthening students’ recognition of politics, culture and thought, and implementing the fundamental task of establishing morality and cultivating people. In the background of promoting the implementation of Ideological and political in university courses, aiming at the actual situation of computer foundation courses, taking computational thinking as the main line, according to the teaching objectives of the course, mining the ideological and political elements, constructing teaching cases, and adopting the teaching mode of “MOOC+SPOC+Flipped classroom” to teach. The examination results and questionnaire show that after the implementation of the curriculum ideological and political teaching, students’ learning initiative, self-confidence, legal consciousness, moral quality have been improved, which provides a reference for the normalization of Ideological and political education in computer foundation courses.",2473-9464,978-1-6654-1468-5,10.1109/ICCSE51940.2021.9569423,Ministry of Education; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9569423,computer foundation;computational thinking;curriculum ideological and political education;implementation path;teaching effect,Landline;Technological innovation;Ethics;Law;Education;Task analysis,,2.0,,7.0,IEEE,21 Oct 2021,,,IEEE,IEEE Conferences,7,5
Reform of basic computer teaching practice by enhancing computational science thinking ability,Y. Wei; C. Du,"College of Computer Science, Northwestern Polytechnical University, Xi'an, Shaanxi, CN; College of Computer Science, Northwestern Polytechnical University, Xi'an, Shaanxi, CN","2014 IEEE International Conference on Signal Processing, Communications and Computing (ICSPCC)",18 Dec 2014,2014,,,886,889,This paper puts forward the basic computer teaching practice by carrying out professional integration and the enhancement of computational science thinking ability. Since 2007 the teaching system has been applied extensively in a number of universities. Feasibility and validity of the system are proven. The practice has demonstrated that it is an effective way to promote the students' ability of computer knowledge application.,,978-1-4799-5274-8,10.1109/ICSPCC.2014.6986325,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6986325,computational science thinking ability;rofessional integration;computer basic teaching,Education;Computers;Scientific computing;Technological innovation;Automation;Correlation;Software,,,,4.0,IEEE,18 Dec 2014,,,IEEE,IEEE Conferences,7,5
Teaching research and practice of blended leaning model based on computational thinking,Y. Li; Y. Liu; P. Shu,"School of Computer Science and Engineering, Beihang University, Beijing, China; School of Computer Science and Engineering, Beihang University, Beijing, China; School of Computer Science and Engineering, Beihang University, Beijing, China",2015 IEEE Frontiers in Education Conference (FIE),7 Dec 2015,2015,,,1,8,"With the wide use of computers, how to make students understand the special way of thinking of computer science and find the appropriate methods to solve problems in their own fields like computer scientists are the challenges for educators. This paper proposed a computational thinking model based on blended learning Mctbbl and a descending dimension method for problem-space transformation. The Mctbbl model analyzes and researches the application of computational thinking in computer science by the organic combination of computational thinking and blended learning in a life-cycle perspective. On one hand, the model can summarize the core concepts and important principles in computer science and extract the typical thoughts and general methods of solving problems; on the other hand, the model can implement the teaching and learning of computational thinking by means of blended learning. Based on the model, the teachers can teach the problem-solving process by using computer more intuitively and clearly and the students can understand the application of computer knowledge more easily and simply. The Mctbbl prolongs the study life cycle which takes preview as beginning, teacher-student discussion as body and practical application as core to ensure integrity, endurance and consistency of teaching.",,978-1-4799-8454-1,10.1109/FIE.2015.7344415,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7344415,Computational Thinking;Blended learning;Descending dimension;Abstract;Automation,Decision support systems;Education;Handheld computers;Computational modeling;Automation;Scientific computing;Arrays,,1.0,,20.0,IEEE,7 Dec 2015,,,IEEE,IEEE Conferences,7,9
A study of the Classified teaching of “Fundamentals of Information Technology” course based on computational thinking,W. Chun-Hong; W. Qiao-Ling,"Institute ofTnformation Science & Engineering, Hebei University of Science and Technology, Shijiazhuang, China; Institute ofTnformation Science & Engineering, Hebei University of Science and Technology, Shijiazhuang, China",2011 IEEE 3rd International Conference on Communication Software and Networks,8 Sep 2011,2011,,,702,704,"According to the teaching problem of “Fundamentals of Information Technology” course, a strategy of Classified teaching based on computational thinking is brought forward. At the same time, it gives the design of Classified teaching task and the actual teaching cases.",,978-1-61284-486-2,10.1109/ICCSN.2011.6013931,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6013931,Computational Thinking;Classified teaching;fundamentals of information technology,Computational modeling;Technological innovation;Educational institutions,,1.0,,4.0,IEEE,8 Sep 2011,,,IEEE,IEEE Conferences,7,5
Computational Thinking for STEM Teacher Leadership Training at Louisiana State University,F. Alegre; J. Moreno; T. Dawson; E. E. Tanjong; D. H. Kirshner,"Gordon A. Cain Center for STEM Literacy, Louisiana State University, Baton Rouge, LA, U.S.A.; Physics & Astronomy and Center for Computation & Technology, Louisiana State University, Baton Rouge, LA, U.S.A.; School of Education, Louisiana State University, Baton Rouge, LA, U.S.A.; Computer Science & Engineering, Louisiana State University, Baton Rouge, LA, U.S.A.; School of Education, Louisiana State University, Baton Rouge, LA, U.S.A.","2020 Research on Equity and Sustained Participation in Engineering, Computing, and Technology (RESPECT)",4 Dec 2020,2020,1.0,,1,2,"We developed and piloted a new course titled Computer Science Teaching Methods (CSM) in the fall semester of 2019. This course was based on materials developed from a previous program that trained high school teachers in computational thinking and programming through LSU's Cain Center. Pedagogical content knowledge informed the design of this course. Also, data gathered from teacher and instructor interaction at multiple sites during the summer STEM professional development program contributed to the courses' design. The CS Methods course targeted undergraduate computer science majors who were considering a career in teaching or who were interested in CS pedagogy. We encountered several challenges recruiting and retaining students and found that computer science students attracted to teaching careers do not fall into the stereotype of most computer science majors. Participation of women was higher than the average undergraduate CS courses. A disconnect appeared between the pedagogical practices promoted for teaching computing at the high school level and those being practiced at the college level. After learning about the 5E pedagogical model for teaching computing, students expressed interest in the potential of using more student-centered instruction, not only for high school instruction, but also for their own college courses. An area of disconnect also emerged in the programming formats, as all the students were comfortable with Java but all were unfamiliar with popular block-based programming platforms, such as Scratch. The transition from the CS curriculum taught in high schools to what follows in college needs to be smoother.",,978-1-7281-7172-2,10.1109/RESPECT49803.2020.9272455,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9272455,computational thinking;computer science teachers;Research Practitioner Partnership,Programming profession;Computational modeling;Training;STEM;Encoding;Planning;Interviews,,1.0,,3.0,IEEE,4 Dec 2020,,,IEEE,IEEE Conferences,7,10
Research into the computational thinking for the teaching of computer science,Y. Li,"School of Computer Science and Engineering, Beihang University, Beijing, China",2014 IEEE Frontiers in Education Conference (FIE) Proceedings,19 Feb 2015,2014,,,1,7,"Due to the popularity and development of computer science, the connection between computer science and other disciplines became closer. The multidisciplinary crossing centered on computer science is gradually formed. Computer has unparalleled advantages in calculation, modeling, simulation and so on. It makes computer science hold a significant position in other disciplines. How to make students better understand computer knowledge, how to make them easier use computer to solve actual problems in their fields and how to break the barriers between disciplines are the challenges computer educators will face. This paper thought computational thinking is a good method and introduced its core concepts, discussed the dialectical relationship between computation and thinking, analyzed its important role in computer teaching of various disciplines. It indicated computation is a kind of thinking process which uses computing technology to process information and thinking refers to the activities of the human brain to perceive the world in which computation plays an important role. Finally, the paper proposed a modular teaching method based on practical case, engineering project and disciplinary characteristics for achieving the cultivation of computational thinking.",2377-634X,978-1-4799-3922-0,10.1109/FIE.2014.7044465,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7044465,Computational Thinking;Abstraction;Multidisciplinary crossing;Engineering project case,Computers;Education;Computer science;Computational modeling;Data models;Abstracts;Algorithm design and analysis,,1.0,,18.0,IEEE,19 Feb 2015,,,IEEE,IEEE Conferences,7,9
On the Development of Computer Thinking in the Process of Modern Teaching,Y. Du; S. Yue; X. Zhang,"Hebei North University,Zhangjiakou,Hebei,China; Hebei North University,Zhangjiakou,Hebei,China; Hebei North University,Zhangjiakou,Hebei,China","2020 International Symposium on Advances in Informatics, Electronics and Education (ISAIEE)",16 Apr 2021,2020,,,19,22,"In 2018, the Ministry of Education released the Action Plan for Education Informatization 2.0, which puts forward new requirements for modern education and teaching. Under the influence of the computer Internet, modern teaching has not only changed the way of teaching and learning, but also promoted the improvement of educational concept. In the face of the current new trend, how to cultivate students' computer thinking ability in the teaching of computer courses has gradually become a hot topic in the field of computer education at home and abroad. This paper mainly describes the concept of computer thinking, characteristics and research status at home and abroad, at the same time, comprehensive description of the specific significance of the development of computer thinking, as well as how to cultivate students' computer thinking, finally do a whole summary of computer thinking, and add their own thinking. Under the new situation, we should advocate the development of computer thinking, keep up with the pace of The Times, and attach importance to the cultivation of students' computer thinking, so that students can better deal with the problems in life by the course learning.",,978-1-7281-5668-2,10.1109/ISAIEE51769.2020.00011,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9403303,education informatization;computer thinking,Education;Market research;Internet;Informatics;Faces,,,,13.0,IEEE,16 Apr 2021,,,IEEE,IEEE Conferences,7,5
Teaching Research on Database Principle and Application Course Based on Computing Thinking and CDIO Mode,X. Bo; Y. Tang,"Electrical and Information Engineering College, Jilin Agricultural Science and Technology University, Jilin, China; Electrical and Information Engineering College, Jilin Agricultural Science and Technology University, Jilin, China","2021 International Conference on Computers, Information Processing and Advanced Education (CIPAE)",26 Nov 2021,2021,,,313,316,"Discusses the problem of training students' computing thinking in the teaching of database principles and applications, and analyses the computing thinking reflected in the course of database principles and applications. In the course of teaching, the training of computational thinking is penetrated into the teaching content, and the course practice teaching is carried out by using the CDIO engineering teaching method to strengthen the training of students' Computational Thinking ability.",,978-1-6654-2665-7,10.1109/CIPAE53742.2021.00081,"Jilin Province Education Department/Jilin Province Educational Science(grant numbers:JJKH20210416KJ,GH19251); ",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9610232,Computational Thinking;CDIO;Database Principles;Teaching Method,Training;Technological innovation;Databases;Information processing;Solids;Engineering education,,,,10.0,IEEE,26 Nov 2021,,,IEEE,IEEE Conferences,7,5
Virtual experiment teaching and research oriented to college computer curriculum,F. Li; Y. Chen; Y. Yu; B. Zhang; M. Sun,"Computer Science Department, Beijing Institute of Technology, Beijing, China; Computer Science Department, Beijing Institute of Technology, Beijing, China; Computer Science Department, Beijing Institute of Technology, Beijing, China; Computer Science Department, Beijing Institute of Technology, Beijing, China; Computer Science Department, Beijing Institute of Technology, Beijing, China",2016 11th International Conference on Computer Science & Education (ICCSE),6 Oct 2016,2016,,,439,442,"In recent years, with the rise of the concept of Computational Thinking, the issue about College Computer teaching reforms has received wide attention. A high percentage of the research nowadays focuses on how to impart knowledge of computer in the perspective of computational thinking. But more importantly, the research ignores an important way to train thinking - practice. This paper starts with the “College Computer Curriculum”, which is the first computer course for undergraduate students. By using virtual reality technology, this paper gives the college teacher an experimental design method of “College Computer Curriculum”. Some exploratory research works have been performed to explain how to embody the basic problems of computer public course. Finally, we introduce a set of virtual experiment libraries, which are independent research and development. These experiments have already achieved excellent results in the practical teaching of college computer curriculum.",,978-1-5090-2218-2,10.1109/ICCSE.2016.7581620,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7581620,College computer;Computational thinking;Experimental teaching,Education;Computers;Knowledge engineering;Electronic mail;Computer science;Virtual reality;Computational modeling,,3.0,,7.0,IEEE,6 Oct 2016,,,IEEE,IEEE Conferences,7,5
Integrate social simulation content with game designing curriculum to foster computational thinking,C. -K. Chang,"Department of Information and Learning Technology, National University of Tainan, Taiwan","The 7th International Conference on Digital Content, Multimedia Technology and its Applications",12 Sep 2011,2011,,,115,118,"Computational thinking is a fundamental analytical ability to solve problems, design systems, and understand human behavior based on the fundamental concepts of computer science. The concept of computational thinking is almost needed on every profession in the computerization of society. Teaching computational thinking to cultivate problem solving ability by computer is a challenge of computer science education, especially for the K-12 level. Although studies introduce computational concepts by programming design, computational thinking and computer science are not computer programming. The study uses social simulation content (i.e. NetLogo, which uses muti-agent technology) to scaffold learning computational thinking concepts, such as simple genetic algorithm, parallel computing, artificial neural net, or deadlock (such as dining philosophers). To stimulate learning transfer onto computational thinking, NetLogo models library will be used to motivate reflection and meta-cognition development. Preliminary experimental results came from both questionnaires and artifacts. In the future, Gero's (1990) function-behaviour-structure (FBS) ontology will be used for the qualitative analysis to explain the outcomes of learning transfer.",,978-89-88678-47-3,,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6016643,,Computational modeling;Object oriented modeling;Brain modeling;Programming profession;Biological system modeling;Computer languages,,,,16.0,,12 Sep 2011,,,IEEE,IEEE Conferences,7,9
Seizing the SPOC opportunity and promoting reform of university computer foundation teaching in independent colleges,R. Juan,"The Department of Computer science & Technology, Tianjin University Renai College, TianJin, China",2017 12th International Conference on Computer Science and Education (ICCSE),30 Oct 2017,2017,,,551,556,"Faced with the new reality of reform of university computer foundation and teaching, independent colleges have proposed reforms upon university computer foundation teaching in the content, model, methods and management, which are centered around computational thinking, targeted at “enhance foundation, application-orientation, and stress computational thinking and promote students' creativity and innovation”. By constructing teaching contents which emphasize the application and practicality, and adopting SPOC integrated teaching model and emphasizing diversity of teaching methods, such reforms can not only spur students' initiative and enthusiasm in learning, but also improve their problem solving and innovation.",2473-9464,978-1-5090-2508-4,10.1109/ICCSE.2017.8085552,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8085552,university computer foundation;SPOC;computational thinking;independent colleges,Education;Technological innovation;Computational modeling;Stress;Diversity methods;Computer science;Creativity,,,,10.0,IEEE,30 Oct 2017,,,IEEE,IEEE Conferences,7,5
Application of Combination Thinking Model of Inspiration and Action to Effect of Pipa Teaching,C. Zheng,"Conservatory of Music, Luoyang Normal University, Luoyang, China",2021 International Wireless Communications and Mobile Computing (IWCMC),9 Aug 2021,2021,,,1265,1268,"Inspiration thinking and action thinking are two important forms of thinking in pipa teaching and playing, which have different characteristics and play an important role in playing action and emotional performance. This paper makes a preliminary analysis of the concepts, characteristics and functions of the two important forms of thinking in pipa performance. Action thinking is a form of thinking that puts thinking in action and plays a unique role in pipa teaching. This article puts forward the application effect of the thinking mode that combines inspiration and action in pipa teaching.",2376-6506,978-1-7281-8616-0,10.1109/IWCMC51323.2021.9498791,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9498791,pipa teaching;thinking model;inspiration;action;pipa playing,Wireless communication;Computational modeling;Education;Auditory system;Standards;Mobile computing,,,,18.0,IEEE,9 Aug 2021,,,IEEE,IEEE Conferences,7,4
Exploration of New Teaching Method Applied in C++ Course Combined with Students’ Majors,T. Guo; Y. Li; M. Lu; Y. Guo,"College of Computer Science, Nankai University, Tianjin, China; College of Computer Science, Nankai University, Tianjin, China; College of Computer Science, Nankai University, Tianjin, China; College of Computer Science, Nankai University, Tianjin, China",2019 14th International Conference on Computer Science & Education (ICCSE),23 Sep 2019,2019,,,903,906,"In order to solve the problems emerged in traditional C++ programming class, and to meet the different needs for computational thinking and programming skill of students of different majors, this paper proposed a new teaching method, which combines C++ programming skill with knowledge related to students' academic majors. This new teaching method delivers C++ knowledge by using study cases closely related to students' majors; at the same time, electrical circuits are adopted to demonstrate study cases to help students better understand the course contents, and get deeper comprehension of the concept of computational thinking from this introductory programming course. Through the study and practice, this new teaching method was proved to achieve better teaching outcome in cultivating students' computational thinking and innovative ability, so as to lay a solid foundation for students' follow-up study in their major fields.",2473-9464,978-1-7281-1846-8,10.1109/ICCSE.2019.8845412,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8845412,case teaching;computational thinking;programming;course reform,Education;Programming profession;Hardware;C++ languages;Light emitting diodes,,,,13.0,IEEE,23 Sep 2019,,,IEEE,IEEE Conferences,7,5
The construction and practice of information technology courses that integrate new generation of information technology and empowering education,S. Zhang; X. Fang; F. Yuan; T. Zhou,"School of Information Engineering, Shandong Management University, Jinan, China; School of Information Engineering, Shandong Management University, Jinan, China; School of Information Engineering, Shandong Management University, Jinan, China; School of Information Engineering, Shandong Management University, Jinan, China",2024 14th International Conference on Information Technology in Medicine and Education (ITME),27 Mar 2025,2024,,,485,487,"Starting from the background of the construction of new engineering disciplines and the demand for empowering education, this paper analyzes the current teaching situation of information technology courses in applied local undergraduate universities, and explores the new situation faced by the reform of university information technology courses. It explores new ideas for the reform of university information technology courses, mainly from three aspects: upgrading course modules, optimizing evaluation systems, and empowering new technologies. It studies the path and methods of information technology course reform in engineering majors.",2474-3828,979-8-3503-5667-0,10.1109/ITME63426.2024.00102,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10935472,Information technology courses;Empowering education;New generation of information technology;Computational thinking;Industry academia cooperation,Industries;Technological innovation;Career development;Correlation;Education;Information technology,,,,16.0,IEEE,27 Mar 2025,,,IEEE,IEEE Conferences,7,5
Multi-dimensional computer basic education practice and research,Y. Wang; W. Zhou; L. Lu,"School of Computer & Information Technology, Beijing Jiaotong University, Beijing, China; School of Computer & Information Technology, Beijing Jiaotong University, Beijing, China; School of Computer & Information Technology, Beijing Jiaotong University, Beijing, China",2017 12th International Conference on Computer Science and Education (ICCSE),30 Oct 2017,2017,,,722,725,"In order to meet the needs of China higher education of training students with strong foundation ability and innovation in the filed computer science, in recent years, the computer basic teaching team of Beijing Jiaotong University has carried out a series of scientific and effective educational reforms research and practice: 1. Carrying out “MOOC + SPOC + Flipped classroom” practice; 2. Construction of series of quality teaching resources; 3. Building training and experimental platform; 4. Internet + innovation practice and makerspace construction; 5. Cooperating with multi-school and enterprise alliance. Through these activities, multi-dimensional computer basic education has achieved good results.",2473-9464,978-1-5090-2508-4,10.1109/ICCSE.2017.8085588,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8085588,MOOC + SPOC + Flipped classroom;computer basic education;computational thinking ability,Technological innovation;Training;Online services;Computational modeling;Internet;Software,,1.0,,7.0,IEEE,30 Oct 2017,,,IEEE,IEEE Conferences,7,5
"Innovative practice teaching mode, pay attention to students' practice ability training Reforming the practice teaching modes of “The Fundamentals of Computer”",Y. Zhao; C. Zhang; X. Chen; X. Luo,"North China University of Science and Technology, Tangshan, Hebei, CN; North China University of Science and Technology, Tangshan, Hebei, CN; Qian'an College, Hebei United University, Qian'an, China; Qian'an College, Hebei United University, Qian'an, China",2013 8th International Conference on Computer Science & Education,15 Jul 2013,2013,,,1117,1122,"As the college course of fundamentals of computer pays more attention to the cultivation target of practice ability and the computational thinking ability, we devote to these problems' research as experimental teaching model, teaching contents and teaching method, and reform the innovation practice teaching mode research of the fundamentals of computer in this paper. In the new teaching mode, a new practice teaching system is established based on combined curricular practice teaching with extracurricular innovative work and various innovative competition; group practice teaching is established in order to set a pattern of unit and competitive, where both study and competition can be carried on among groups; the frontier lecture can broaden students' knowledge. The teaching practice proves that the reformed teaching mode will improve students' practice, thinking and learning ability, at the same time stimulate the student's study initiative in large measure, and cultivate students' innovative ability.",,978-1-4673-4463-0,10.1109/ICCSE.2013.6554083,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6554083,The fundamentals of computer;innovative practices teaching mode;practice ability;the computational thinking ability;innovative ability,Computers;Technological innovation;Blogs;Multimedia communication;Instruction sets,,2.0,,14.0,IEEE,15 Jul 2013,,,IEEE,IEEE Conferences,7,5
Innovative practices teaching mode research of the fundamentals of computer,Y. j. Zhao; C. y. Zhang; Li Min jie; J. Wang,"College of Science, Hebei United University, Tangshan, Hebei, P.R.China; Department of Computer Education, Beijing University of Civil Engineering and Architecture, Beijing, China; College of Science, Hebei United University, Tangshan, Hebei, China; Tangshan College, Tangshan, Hebei, P.R.China",2013 8th International Conference on Computer Science & Education,15 Jul 2013,2013,,,1154,1159,"As the course of fundamentals of computer pays more attention to the cultivation target of practice ability and the computational thinking ability, we devote to these problems' research as experimental teaching model, teaching contents and teaching method, and reform the innovation practice teaching mode research of the fundamentals of computer in this paper. In the new teaching mode, a new practice teaching system is established based on combined curricular practice teaching with extracurricular innovative work and vinous innovative competition; group practice teaching is established in order to set a pattern of unit and competitive, in which both study and competition can be carried on among groups; the frontier lecture can help expand the student's knowledge. The teaching practice proves that the reformed teaching mode will improve the practice ability, thinking and learning ability of the students, stimulate the student's study initiative to a great degree, and cultivate the students' innovative ability.",,978-1-4673-4463-0,10.1109/ICCSE.2013.6554091,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6554091,the fundamentals of computer;innovative practices teaching mode;practice ability;the computational thinking ability;innovative ability,Production;Indium tin oxide;Materials;Technological innovation,,1.0,,22.0,IEEE,15 Jul 2013,,,IEEE,IEEE Conferences,7,5
Research on Optimization of Teaching Mode of Biochemistry Course Based on Internet Thinking,F. Wang; H. Chen; T. Wang; X. Lan; S. Zhang,"Experimental Center of Anhui Sanlian University, Anhui Sanlian University, Hefei, China; Department of Pharmacy, The 901th Hospital of the Joint Logistics Support Force of People's Liberation Army, Hefei, China; Department of Pharmacy, The 901th Hospital of the Joint Logistics Support Force of People's Liberation Army, Hefei, China; Experimental Center of Anhui Sanlian University, Anhui Sanlian University, Hefei, China; Experimental Center of Anhui Sanlian University, Anhui Sanlian University, Hefei, China",2021 7th Annual International Conference on Network and Information Systems for Computers (ICNISC),23 Nov 2021,2021,,,770,772,"With the rapid development of the information society, our way of life has undergone tremendous changes, which also provides certain ideas for traditional higher education reforms. Based on the perspective of Internet thinking, this paper optimizes the teaching mode of traditional applied undergraduate medical chemistry courses, including actively mobilizing students' initiative to participate in the teaching process, practical teaching and theoretical teaching in scientific design courses, and multi-channel expansion The teacher's innovative knowledge reserve, highlighting the key points of teaching, clarifying teaching goals and improving the resources of the biochemistry course education platform.",,978-1-6654-0232-3,10.1109/ICNISC54316.2021.00142,"DIT University(grant numbers:15MS050); Anhui Sanlian University(grant numbers:KJZD2021009, KJZD2018004, 2015Z001, 2013Z001); ",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9603898,internet thinking;educational reform;biochemistry course,Computers;Computational modeling;Biological system modeling;Education;Biochemistry;Internet;Optimization,,,,5.0,IEEE,23 Nov 2021,,,IEEE,IEEE Conferences,7,8
Research on the Teaching Reform of Public Basic Courses of Computer at Universities under the Thinking of New Engineering,T. Tao; Z. Funan; R. Lei; L. Yuan; C. Zekai; C. Yuezhong,"School of Computer Science and Technology, Anhui University of Technology, China; Engineering Research Institute, Anhui University of Technology, China; Engineering Research Institute, Anhui University of Technology, China; School of Computer Science and Technology, Anhui University of Technology, China; School of Computer Science and Technology, Anhui University of Technology, China; School of Computer Science and Technology, Anhui University of Technology, China",2021 16th International Conference on Computer Science & Education (ICCSE),21 Oct 2021,2021,,,975,977,"With the development of computer technology, the current concept of “computational thinking” has been generally recognized by everyone. “Computational thinking” provides strong support for the development and research of various disciplines. The reform of university computer basic courses guided by “computational thinking” has become an important direction for the current reform of computer public basic courses. In recent years, our school’s series of reform measures based on the public basic courses of computer have achieved obvious results, which proves that this orientation is worthy of promotion.",2473-9464,978-1-6654-1468-5,10.1109/ICCSE51940.2021.9569502,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9569502,New Engineering;Thinking of New Engineering;public basic courses;research on teaching reform;college computer,Current measurement;Engineering education,,,,4.0,IEEE,21 Oct 2021,,,IEEE,IEEE Conferences,7,5
Teaching Strategy of Programming Course Guided by Neuroeducation,J. Zhang,"School of Computer Science and Engineering, South China University of Technology, Guangzhou, China",2019 14th International Conference on Computer Science & Education (ICCSE),23 Sep 2019,2019,,,406,409,"For a long time, pedagogy has been a social practice based on direct experiences, and many traditional teaching methods have formed. These methods were not supported by a scientific theoretical system and could not meet the fast-changing social needs. Neuroeducation is an empirical science, and an interdisciplinary subject that applies the latest theoretical advances in human brain and psychology to pedagogy. This paper explores the connection between neuroeducation and the teaching practice through the study of the latest theoretical achievements in neuroscience, cognitive neurology and psychology. Guided by theory of neuroeducation, the course content, the teaching strategy and new learning methods are proposed to improve the teaching quality of computer programming courses, while improving students' computational thinking ability.",2473-9464,978-1-7281-1846-8,10.1109/ICCSE.2019.8845519,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8845519,neuroeducation;programming course;teaching strategy;computational thinking,Programming profession;Psychology;Computer languages;Grammar;Training,,,,5.0,IEEE,23 Sep 2019,,,IEEE,IEEE Conferences,7,6
Taking Database Design as Trunk Line of Database Courses,R. Juxiang; N. Zhihong,"School of Information, Business College of Shanxi University, Taiyuan, China; School of Information Management, Shanxi University of Finance and Economics, Taiyuan, China",2012 Fourth International Conference on Computational and Information Sciences,13 Sep 2012,2012,,,767,769,"This paper puts forward that organizing teaching of database course should take database design as trunk line to cultivate ability of Computational Thinking. The teaching organization starts from application scenarios, and combines database theoretical knowledge with the process from analysis, modeling to establishing database application. Using this method to organize teaching, the students learn to know the how and the why, not only to understand what database is, but also understand and grasp how to use, how to better use of database, thus their ability on analyzing and solving concrete problem is improved.",,978-1-4673-2406-9,10.1109/ICCIS.2012.310,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6300734,database design;teaching mainlin;Computational Thinking,Databases;Data models;Educational institutions;Business;Analytical models;Design methodology,,1.0,,3.0,IEEE,13 Sep 2012,,,IEEE,IEEE Conferences,7,5
Design and Implementation of HPC-Based Research-Oriented Learning Environment for Structural Chemistry,X. Liu; H. -m. Guo; C. -g. Meng,"Department of Chemistry, Dalian University of Technology, Dalian, China; Department of Chemistry, Dalian University of Technology, Dalian, China; Department of Chemistry, Dalian University of Technology, Dalian, China",2009 Second International Conference on Education Technology and Training,15 Jan 2010,2009,,,267,270,"The goal for reformation of higher education is to achieve a superior teaching quality. The spring and the development of research-oriented universities, puts forward new requests on teaching method and cultivation model. And it drives ahead the exploration and practice of research-oriented teaching method and cultivation model. Structural chemistry comprises a central body of knowledge that describes, explains and predicts the physical and chemical properties of matter of all states at the molecular level, based on the start-of-art computational efforts. In order to achieve a superior teaching quality, a research-oriented learning environment based on high performance computing technique was designed and implemented for structural chemistry course. The key idea behind, the technology involved together with its impact on the teaching quality were described and discussed in detail.",,978-1-4244-5527-0,10.1109/ETT.2009.18,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5381492,High Performance Computing;Research-Oriented Learning;Computer Aided Education;Computational Chemistry,Chemistry,,1.0,,4.0,IEEE,15 Jan 2010,,,IEEE,IEEE Conferences,7,8
Teaching reform and practice of the basic computer course based on flipped classroom,L. Ma; J. Hu; Y. Chen; X. Liu; W. Li,"College of Information and Engineering, Hebei GEO University, ShiJiaZhuang, China; College of Information and Engineering, Hebei GEO University, ShiJiaZhuang, China; College of Information and Engineering, Hebei GEO University, ShiJiaZhuang, China; College of Information and Engineering, Hebei GEO University, ShiJiaZhuang, China; College of Information and Engineering, Hebei GEO University, ShiJiaZhuang, China",2017 12th International Conference on Computer Science and Education (ICCSE),30 Oct 2017,2017,,,713,716,"In view of the teaching actual situation of the basic computer course, taking C language programming as an example, this paper analyzes the characteristics of the course, and puts forward the reform program of the blended teaching mode combined with flipped classroom. The teaching effect improved significantly; it strengthens the students' ability of computational thinking, self-learning ability and innovation ability. Finally, this paper carries on the thinking and the summary to the teaching reform work, in order to continuously improve the course quality.",2473-9464,978-1-5090-2508-4,10.1109/ICCSE.2017.8085586,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8085586,teaching methodology;flipped classroom;computational thinking;basic computer course,Education;Online services;Programming;C languages;Computational modeling;Technological innovation,,2.0,,9.0,IEEE,30 Oct 2017,,,IEEE,IEEE Conferences,7,5
