document title,authors,author affiliations,publication title,date added to xplore,publication year,volume,issue,start page,end page,abstract,issn,isbns,doi,funding information,pdf link,author keywords,ieee terms,mesh_terms,article citation count,patent citation count,reference count,license,online date,issue date,meeting date,publisher,document identifier,cluster_tfidf,cluster_jaccard
PC-01: Introduction to computational thinking: Educational technology in primary and secondary education,X. Basogain; M. A. Olabe; J. C. Olabe; R. Ramírez; M. Del Rosario; J. Garcia,"Escuela Técnica Superior de Ingeniería, The Basque Country University (EHU), Bilbao, Spain; Escuela Técnica Superior de Ingeniería, The Basque Country University (EHU), Bilbao, Spain; Electrical & Computer Engineering, Christian Brothers University, (CBU), Memphis, TN, USA; Dirección G. Informática Educativa, Ministerio de Educación (MINERD), Santo Domingo, República Dominicana; Dirección G. Informática Educativa, Ministerio de Educación (MINERD), Santo Domingo, República Dominicana; Dirección G. Informática Educativa, Ministerio de Educación (MINERD), Santo Domingo, República Dominicana",2016 International Symposium on Computers in Education (SIIE),24 Nov 2016,2016,,,1,5,"This article describes the design and implementation of the course Introduction to Computational Thinking (PC-01) for primary and secondary education. The course introduces the “concepts” and core “processes” of Computational Thinking using a visual programming environment. The design of the course PC-01 includes a set of multimedia content, learning tools and technologies that help teachers and students in the teaching-learning process. These tools allow the teacher the successful delivery of the course content as well as the individual/collective monitoring of students' progress in the course. Students have access to their progress throughout the course and participate in creative and collaborative tasks. This course also serves to introduce transversely educational technologies to many students of primary and secondary education. The technological environment integrates the online teaching resources and the methodological tools of the course. The course uses Scratch 2.0 as the programming environment and Moodle as the learning platform. At present the course is being implemented in public schools in the Dominican Republic.",,978-1-5090-4596-9,10.1109/SIIE.2016.7751816,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7751816,Computational Thinking;Learning Technologies;Scratch;Moodle Learning Platform,Computers;Programming environments;Tutorials;Multimedia communication;Collaboration;Programming,,4.0,,22.0,IEEE,24 Nov 2016,,,IEEE,IEEE Conferences,10,7
Engaging Estonian primary school children in computational thinking through adaptive educational games: A qualitative study,L. Malva; D. Hooshyar; Y. Yang; M. Pedaste,"University of Tartu, Institute of Education, Tartu, Estonia; University of Tartu, Institute of Education, Tartu, Estonia; University of Tartu, Institute of Education, Tartu, Estonia; University of Tartu, Institute of Education, Tartu, Estonia",2020 IEEE 20th International Conference on Advanced Learning Technologies (ICALT),4 Aug 2020,2020,,,188,190,"While computational thinking (CT) has been identified as one of the fundamental 21st century skills that can be applied to different domains, school students usually show negative attitude toward learning CT. Educational games have been applied by several researchers to address related issues faced for promoting CT. Even though such games have shown some success in promoting CT, they fall short when it comes to acquisition of CT skills (they rather promote abstract and conceptual knowledge) and offering adaptivity to each player. To address these issues and improve the existing games, we developed an adaptive game called AutoThinking for teaching both CT concepts and skills, engaging students with individually tailored gameplay and learning. We conducted a qualitative study aimed at understanding the cognitive and affective experiences of Estonian primary school children. The findings showed that AutoThinking is making children feel challenged, happy, and confident, while activating their thinking process during the gameplay. All children perceived the game positively and found it to be a good tool for learning.",2161-377X,978-1-7281-6090-0,10.1109/ICALT49669.2020.00061,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9155816,adaptive educational game;computational thinking;primary school children;qualitative study,Games;Education;Programming profession;Syntactics;Computer languages;Interviews,,7.0,,18.0,IEEE,4 Aug 2020,,,IEEE,IEEE Conferences,5,7
"Cooperative Thinking, or: Computational Thinking Meets Agile",M. Missiroli; D. Russo; P. Ciancarini,"University of Bologna, Italy; University of Bologna, Italy; University of Bologna, Italy",2017 IEEE 30th Conference on Software Engineering Education and Training (CSEE&T),7 Dec 2017,2017,,,187,191,"In this paper, we propose the Computational Thinking concept, which is obtained by enhancing by merging the values of Computational Thinking and Agile. We analyze four existing teaching models for training Cooperative Thinkers, supported by experimental data, and propose an educational path that can promote the early development of this complex skill.",2377-570X,978-1-5386-2536-1,10.1109/CSEET.2017.37,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8166701,Computational Thinking;Agile Development;Education,Education;Programming profession;Computational modeling;Encoding;Software engineering,,12.0,,21.0,IEEE,7 Dec 2017,,,IEEE,IEEE Conferences,6,7
DWES: A Dynamic Weighted Evaluation System for Scratch based on Computational Thinking,X. Chai; Y. Sun; H. Luo; M. Guizani,"Department of Computer Science, Beijing University of Posts and Telecommunication, Beijing, China; Department of Computer Science, Beijing University of Posts and Telecommunication, Beijing, China; Department of Computer Science, Beijing University of Posts and Telecommunication, Beijing, China; University of Idaho, Moscow, ID, USA",IEEE Transactions on Emerging Topics in Computing,7 Jun 2022,2022,10.0,2.0,917,932,"Scratch is a programming environment, which is widely adopted as the first language to enter the programming world. Since Scratch projects are rich in multimedia resources, it can be time-consuming to judge them by hand, requiring manual execution with the understanding of each project. Auto-judgment tools come into being, they can rapidly evaluate the project in some way. Unfortunately, the existing tools are too rigid and they ignore the diversity of Scratch projects. To address this issue, we propose a new dynamic weighted evaluation system (DWES). First, we define a new computational thinking (CT) evaluation criteria from eight aspects. Second, based on the proposed criteria, we present an analysis tool that automatically assesses the CT skills of the learners’ projects. Third, considering the characteristics of projects, we dynamically adjust the evaluation results according to types, so that a single standard is no longer applied roughly to all. This process is data-driven, we consider the CT performance and scripts of projects. We prove the rationality of the evaluation criteria from the aspect of program complexity. Through the correlation analysis between DWES CT scores and experts’ ratings, we find that compared with Dr. Scratch, the correlation coefficient has increased.",2168-6750,,10.1109/TETC.2020.3044588,"National Key Research and Development Program of China(grant numbers:2018YFB2100300); National Natural Science Foundation of China(grant numbers:61877005,61772085); ",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9321708,Scratch;computational thinking;evaluation system;dynamic weighted,Tools;Sprites (computer);Manuals;Games;Computer languages;Complexity theory;Programming profession,,7.0,,36.0,IEEE,13 Jan 2021,,,IEEE,IEEE Journals,6,7
FlowPilot: A Generative AI-Driven Visual Language for Computational Thinking Education,T. Turchi,"Department of Computer Science, University of Pisa, Pisa, Italy",2024 IEEE Symposium on Visual Languages and Human-Centric Computing (VL/HCC),16 Oct 2024,2024,,,353,355,"This paper introduces FlowPilot, a novel flow-based visual programming language designed to enhance Computational Thinking (CT) education. FlowPilot leverages generative AI to create a dynamic, browser-based environment where users can construct programs using natural language descriptions. By integrating AI-driven block generation with a flow-based visual interface, FlowPilot supports key CT pillars such as abstraction and decomposition. This approach offers a unique platform for learners to explore programming concepts at various levels of complexity, fostering a deeper understanding of computational processes.",1943-6106,979-8-3503-6613-6,10.1109/VL/HCC60511.2024.00046,Health; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10714517,Visual Programming;Computational Thinking;Generative AI,Visualization;Computer languages;Generative AI;Natural languages;Education;Complexity theory;Programming profession,,,,7.0,IEEE,16 Oct 2024,,,IEEE,IEEE Conferences,6,7
Computational thinking through modeling in language lessons,B. Sabitzer; H. Demarle-Meusel; M. Jarnig,"Department of STEM Education, Johannes Kepler Universität Linz, Linz, Austria; Department of Informatics Didactics, Alpen-Adria-Universität Klagenfurt, Klagenfurt, Austria; Department of English, Alpen-Adria-Universität Klagenfurt, Klagenfurt, Austria",2018 IEEE Global Engineering Education Conference (EDUCON),24 May 2018,2018,,,1913,1919,"In contrast to the field of computer-supported or computer-assisted language learning (CALL), which has been investigated intensively for the last decades since the beginning of e-learning and technology-enhanced learning, computational thinking and computer science concepts are not quite common in the context of language lessons. Computational thinking is a problem solving process that, at first sight, has not much to do with language learning. However, as demanded by Jeannette Wing in 2006, it should be taught to everyone like reading, writing and mathematics. By introducing computational thinking in language lessons e.g. through modeling we could ""kill two birds with one stone"": On the one hand, we can teach computational thinking and basics of computer science at all school levels even if there is no related subject, e.g. in primary schools. On the other hand, computational thinking tools like modeling can support language learning in different ways and help to train text comprehension, to acquire and elaborate vocabulary or to visualize grammar rules etc. This paper describes some creative possibilities of introducing computational thinking through modeling in language lessons in primary and secondary education. Besides best practices, it further presents some experiences and results gained from teacher observation, interviews and informal feedback from students and teachers.",2165-9567,978-1-5386-2957-4,10.1109/EDUCON.2018.8363469,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8363469,computational thinking;modeling;education;language learning,Computational modeling;Unified modeling language;Education;Object oriented modeling;Conferences;Problem-solving,,14.0,,23.0,IEEE,24 May 2018,,,IEEE,IEEE Conferences,10,7
Web Systems for the Development of Computational Thinking in Software Engineering Students: A Systematic Literature Review,D. Pale-Parra; C. Pérez-Salazar; Á. J. Sánchez-García; J. O. Ocharán-Hernández,"Facultad de Estadística e Informática, Universidad Veracruzana, Xalapa, México; Facultad de Estadística e Informática, Universidad Veracruzana, Xalapa, México; Facultad de Estadística e Informática, Universidad Veracruzana, Xalapa, México; Facultad de Estadística e Informática, Universidad Veracruzana, Xalapa, México",2023 11th International Conference in Software Engineering Research and Innovation (CONISOFT),27 Jun 2024,2023,,,132,139,"Many undergraduate students in software engineering have trouble developing computational thinking. Several tools have been reported in the literature to support the development of computational thinking. This paper reports a Systematic Literature Review to present the characteristics that have made successful web systems that support the development of computational thinking in recent years and the reported limitations. Eighteen primary studies were selected where the strategies used are usually learning through lessons, practicing with exercises, working through games, and using feedback. The systems found have been used at different elementary, middle, high school, and bachelor's degree levels. Finally, the main limitations reported in using these systems were mainly the difficulty of the topics, the previous knowledge that the students should have, the attitude that the students showed and the lack of motivation. Finally, we make some recommendations to software engineering curriculum planners and programming teachers about systems for developing computational thinking.",,979-8-3503-2883-7,10.1109/CONISOFT58849.2023.00026,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10568269,Computational thinking;web system;Learning;Software Engineering;students,Technological innovation;Systematics;Bibliographies;Games;Programming;Software engineering,,,,29.0,IEEE,27 Jun 2024,,,IEEE,IEEE Conferences,8,7
ThinkCarpet: Potentializing Computational Thinking with Educational Robotics in Middle School,A. De Oliveira Costa Junior; J. P. F. Lima e Silva; J. A. Rivera; E. B. Guedes,"Post-Graduate Program in Technological Teaching, Amazonas Federal Institute (IFAM), Manaus, Amazonas, Brazil; Research Group on Educational Robotics, Amazonas State University (UEA), Manaus, Amazonas, Brazil; Post-Graduate Program in Technological Teaching, Amazonas Federal Institute (IFAM), Manaus, Amazonas, Brazil; Research Group on Intelligent Systems, Amazonas State University (UEA), Manaus, Amazonas, Brazil","2022 Latin American Robotics Symposium (LARS), 2022 Brazilian Symposium on Robotics (SBR), and 2022 Workshop on Robotics in Education (WRE)",4 Jan 2023,2022,,,372,377,"ThinkCarpet is an interactive Educational Robotics artifact built using alternative materials and Arduino. It aims at assisting Middle School students in the development of Computational Thinking with plugged activities for learning about algorithms. In this context, this work presents the results of a usability evaluation of ThinkCarpet with a medium fidelity prototype. The assessment was based on the use of the System Usability Scale and was carried out with 16 students from the 6th Grade of Middle School. Results show a SUS Score of 83.59 which classifies ThinkCarpet as excellent in a realistic scenario.",2643-685X,978-1-6654-6280-8,10.1109/LARS/SBR/WRE56824.2022.9995985,Amazonas State University; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9995985,Educational Robotics;Computational Thinking;Usability Evaluation,Conferences;Education;Prototypes;Usability;Robots,,5.0,,32.0,IEEE,4 Jan 2023,,,IEEE,IEEE Conferences,6,7
Game design workshop to develop computational thinking skills in teenagers with Autism Spectrum Disorders,R. Munoz; T. S. Barcelos; R. Villarroel; I. F. Silveira,"Pontificia Universidad Católica, Valparaíso, Chile; Universidade Presbiteriana Mackenzie, Brasil; Pontificia Universidad Católica, Valparaíso, Chile; Universidade Presbiteriana Mackenzie, Brasil",2016 11th Iberian Conference on Information Systems and Technologies (CISTI),28 Jul 2016,2016,,,1,4,"Computational Thinking (CT) has been described as the use of abstraction, automation and analysis skills for problem solving, thus becoming a set of fundamental skills for the 21st century. Many initiatives have emerged to promote early development of CT skills. However, to date, there are no studies in which CT is developed in minority groups, such as individuals with Autism Spectrum Disorders. In this paper we present the design and evaluation of a Game Design Workshop aimed at teenagers with Autism Spectrum Disorders. An analysis of the artifacts produced by the participants of a pilot offering of the workshop was performed using a rubric for CT skills acquisition. The results showed that the participants, all of them with high-functioning autism and no previous experience with programming, acquired intermediate level skills related to CT.",,978-9-8998-4346-2,10.1109/CISTI.2016.7521416,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7521416,autism spectrum disorders;computational thinking;digital games;scratch,Games;Conferences;Autism;Sprites (computer);Computed tomography;Programming;Buildings,,5.0,,11.0,,28 Jul 2016,,,IEEE,IEEE Conferences,5,7
A longitudinal study of the effects of a high school robotics and computational thinking class on academic achievement (WIP),P. Ko,"STEM Education, University of Texas at Austin, Austin, TX, USA",2013 IEEE Frontiers in Education Conference (FIE),19 Dec 2013,2013,,,181,183,"While there has been a rising interest in computational thinking (CT) and a push to include it into the K-12 curriculum, there is little empirical evidence that a class that teaches CT will have any measurable long-term effects on student performance. Using robotics as an example of CT instruction, I propose to examine a high school that has had a large number of robotics students over the past six years to find evidence for the long-term benefits of CT. I will analyze school records (e.g. STEM class enrollment, STEM test scores, SAT scores) for differences between robotics and non-robotics students and compare interviews with selected students.",2377-634X,978-1-4673-5261-1,10.1109/FIE.2013.6684812,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6684812,robotics;computational thinking;longitudinal,Robots;Educational institutions;Interviews;Problem-solving;Programming profession,,5.0,,14.0,IEEE,19 Dec 2013,,,IEEE,IEEE Conferences,5,7
Self-organizing maps to find computational thinking features in a game building workshop,A. A. Souza; T. S. Barcelos; R. Munoz; I. F. Silveira; N. Omar; L. A. Silva,"Instituto Federal de Educacao Ciencia e Tecnologia de Sao Paulo, Sao Paulo, SP, BR; Instituto Federal de Educacao Ciencia e Tecnologia de Sao Paulo, Sao Paulo, SP, BR; Universidad de Valparaiso, Valparaiso, CL; Universidade Presbiteriana Mackenzie, Sao Paulo, SP, BR; Universidade Presbiteriana Mackenzie, Sao Paulo, SP, BR; Universidade Presbiteriana Mackenzie, Sao Paulo, SP, BR",2017 XLIII Latin American Computer Conference (CLEI),21 Dec 2017,2017,,,1,8,"Various didactic strategies to develop Computational Thinking (CT) skills have been successful in terms of student engagement and educational outcomes. However, monitoring the learning progress of students is still a hurdle to teachers and researchers. In this context, we explore the use of self-organizing maps for analyzing games produced in a game building workshop offered simultaneously to technical education students in Brazil and to undergraduate students in Computer Engineering in Chile. Metrics from seven CT features present in the games were extracted with the Dr. Scratch tool and used as an input in the training process. The results allowed a clustering analysis considering the identified features and the correlation between learning behaviors. The organization of the map reflected a progressive skill acquisition identified by features present in the developed games. Also, it could be identified that students of both educational levels reached similar levels of CT skill development.",,978-1-5386-3057-0,10.1109/CLEI.2017.8226407,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8226407,Self Organizing Map;Computational Thinking;Digital Games,Digital TV,,2.0,,,IEEE,21 Dec 2017,,,IEEE,IEEE Conferences,5,7
Comparison of the learning curve and adaptive behavior from kids to adults using computational thinking with Block-Programming to Technology Enhanced Learning,F. Moreno-Vera; L. León-Vera; J. Moreno-Motta; J. Guizado-Vasquez; M. Vera-Panez,"School of Computer Science, Universidad Nacional de Ingeniería, Lima, Perú; School of Computer Science, Universidad Nacional de Ingeniería, Lima, Perú; School of Informatics and System Engineering, Universidad Nacional Mayor de San Marcos, Lima, Perú; School of Physics Engineering, Universidad Nacional de Ingeniería, Lima, Perú; School of Physics Engineering, Universidad Nacional de Ingeniería, Lima, Perú",2019 IEEE World Conference on Engineering Education (EDUNINE),21 Oct 2019,2019,,,1,5,"In this article we present a study on how much the learning speed differs and how much information retention capacity children between 6 to 9 years old, adolescents between 10 to 13 years old, young people between 14 to 17 years old and adults from 18 years old Who have in the same conditions of learning, same environment, same classes, same tools and the same methodology, such as mental maps, computational thinking and scripting language questions with the aim of learning concepts about algorithms, objects and classes applied to create robots, IoT concepts and Electronic hardware concepts through different online platforms using Block Programming. In addition, the way in which the learning curve is measured is evaluating the ability to retain, skill gained and how much they have learned during the course of a certain time, also the methodology that they use to solve problems.",,978-1-7281-1666-2,10.1109/EDUNINE.2019.8875764,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8875764,Learning;Education;Robotics;Kids;Teenagers;Adults;Block;Programing languages;Computer games;Block programming;Technology;Computational Thinking,Games;Robots;Programming profession;Education;Time measurement,,2.0,,18.0,IEEE,21 Oct 2019,,,IEEE,IEEE Conferences,6,7
Playing a Computational Thinking Game using Hand Gestures,E. Castro; T. Sakata; L. Zaina,"Computer Department, Federal University of São Carlos Sorocaba, São Paulo, Brazil; Computer Department, Federal University of São Carlos Sorocaba, São Paulo, Brazil; Computer Department, Federal University of São Carlos Sorocaba, São Paulo, Brazil",2019 IEEE 19th International Conference on Advanced Learning Technologies (ICALT),2 Sep 2019,2019,2161-377X,,105,109,"The concern on promoting the development of Computational Thinking (CT) in children has increased over the years. Games are recognized as a good strategy for presenting CT and for engaging children to the learning of its concepts. Hand gestures are a form of interaction widely used in video-games. However, few studies have been conducted to investigate how children feel and interact when using hand gestures in the context of learning tools. And this number decrease in studies about CT learning. In this paper, we explore the feedback of 29 children about their interaction by using hand gestures in a game to stimulate the CT which we called CT game. We also compare this type of interaction to touch. Additionally, we examine how both, hand gestures and touch, can impact on accomplishing of the goals of the game phases. Our findings revealed the children kept more engaged when using hand gestures, and consequently, this affected their concentration on the game purpose.",2161-377X,978-1-7281-3485-7,10.1109/ICALT.2019.00029,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8820841,computational thinking;games;hand gestures interaction;children,,,1.0,,21.0,IEEE,2 Sep 2019,,,IEEE,IEEE Conferences,5,7
Computational Thinking (CT) and Rebel game Design: CT in health games,H. Lim,"Faculty of Engineering and Information Sciences, University of Wollongong, Dubai, UAE",2017 IEEE 5th International Conference on Serious Games and Applications for Health (SeGAH),8 Jun 2017,2017,,,1,5,"Game-based learning (GBL) is a popular innovative pedagogical framework for developing Computational Thinking (CT) skills. The base idea is to use games to help create awareness and generated needed CT skills and abilities; in short, it is “games for CT” approach. This is however, one part of the equation for understanding and developing CT in our modern digital age. The other part of the equation lies in using “CT for games”. This paper addresses this perspective to aid in the understanding and framing of the elusive CT concept. In “CT for games”, this paper highlights and draws attention to using CT for developing games instead of using games to develop CT. The core contributions of the paper are a “CT for games” proposed framework; selected variants of health games and observations of “Rebel Design”. Readers can benefit from a perspective with a different focus and increase awareness and understanding of CT with the hope of grooming future leaders with required CT problem-solving skills and abilities and applying “Rebel Design” for games.",,978-1-5090-5482-4,10.1109/SeGAH.2017.7939263,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7939263,computational thinking (CT);rebel design;game;problem solving;connected;digital ecosystem;framework,Games;Problem-solving;Tools;Handheld computers,,,,24.0,IEEE,8 Jun 2017,,,IEEE,IEEE Conferences,5,7
Gamified forms: a proposal for teaching training based on Computational Thinking,C. F. Rodrigues; I. F. Silveira,"Professor da rede pública de ensino, Mestrando em ensino de Ciências e Matemática, Taubaté, SP, Brasil; Universidade Presbiteriana Mackenzie-SP Universidade Cruzeiro do Sul-SP, São Paulo, SP, Brasil",2021 XVI Latin American Conference on Learning Technologies (LACLO),8 Mar 2022,2021,,,570,573,"The disappointing results that Brazilian education has been showing in external evaluations by international organizations cause us concern. Technologies are here to stay and it is therefore necessary, in some way, to change this paradigm with regard to the role that the teacher plays, from consumer to producer of technological resources. And, trying to contribute to this extremely complex scenery, this paper intends to show how a proposal launched in teacher education combined aspects of gamification and computational thinking, aiming to bring another look at teaching practice, or at least, increase the pedagogical repertoire of fellow Science and Mathematics teachers who participated in the meeting promoted by the Department of Education of the city of Taubaté, in the state of São Paulo. As a proposal, a suggestion of gamified activity in the style of a game known as “escape room” was presented, using the Google Forms tool. We note that insecurity with technological tools or lack of knowledge about some features of these same tools is still a factor that causes many concerns among teachers. We concluded that reflection on ourpractice is fundamental, and, in a way, we realize that we have managed to broaden our horizons about the use of certain technological tools.",,978-1-6654-2358-8,10.1109/LACLO54177.2021.00105,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9725170,Computational Thinking;Gamification;Teacher Training,Training;Urban areas;Organizations;Games;IEEE Fellows;Reflection;Mathematics,,,,0.0,IEEE,8 Mar 2022,,,IEEE,IEEE Conferences,6,7
Teen-sexting on Social Network “Instagram” and it's Computational Thinking Consequences,P. Šaloun; M. Kolárová; D. Andrešič; M. Malčik; M. Klement,"Palacky University Olomouc., Olomouc, Czech Republic; Palacky University Olomouc., Olomouc, Czech Republic; VSB - Technical University of Ostrava, Ostrava-Poruba, Czech Republic; VSB - Technical University of Ostrava, Ostrava-Poruba, Czech Republic; Palacky University Olomouc., Olomouc, Czech Republic",2022 IEEE 16th International Scientific Conference on Informatics (Informatics),4 Apr 2023,2022,,,317,322,"In this paper we summarize results of our internet survey which took place in Spring 2021 having over 3400 respondents and focused on adolescent sexting presence on the Instagram social network. We were interested in the frequency of this phenomena, awareness and general experience of adolescents with sexting and in general in Instagram social network security regarding adolescents. Results in terms of the danger of this phenomena are clear and demonstrable: a significant amount of the teenagers came across with it. The linkage and necessity of awareness in terms of secure behaviour on the internet and relevance with computational thinking is obvious but out of scope of this work.",,979-8-3503-1034-4,10.1109/Informatics57926.2022.10083435,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10083435,Computational thinking;Sexting;Social net-work;Statistics,Couplings;Social networking (online);Multimedia Web sites;Education;Security;Informatics;Springs,,,,9.0,IEEE,4 Apr 2023,,,IEEE,IEEE Conferences,4,7
Developing Computational Thinking and Reading and Writing Skills through an Approach for Creating Games,K. T. Fernandes; E. H. da Silva Aranha; M. J. N. R. Lucena; G. L. de Souza Fernandes,"Post- Graduation in Systems and Computing - PPgSC, Federal University of Rio Grande do Norte - UFRN, Natal, Brazil; Depto of Mathematics and Applied Informatics - DIMAP, Federal University of Rio Grande do Norte - UFRN, Natal, Brazil; Depto of Mathematics and Applied Informatics - DIMAP, Federal University of Rio Grande do Norte - UFRN, Natal, Brazil; Childhood Education Center - NEI, Federal University of Rio Grande do Norte - UFRN, Natal, Brazil",2020 IEEE Frontiers in Education Conference (FIE),4 Dec 2020,2020,,,1,8,"Research and full paper. Digital games are increasingly a part of our daily lives and are already considered teaching and learning tools. However, its production and documentation is a very complicated task that requires programming skills and knowledge from different areas. This has hampered the development of games in the classroom environment. On the other hand, some teachers have proposed this activity to enable their students to learn school content in a more meaningful way and, consequently, improve learning rates. An alternative for the adoption of game-based learning is an unplugged approach for creating games based on natural language, in which students learn the fundamentals of computing in a playful way and without the use of computers. In this context, this article presents an approach that proposes the creation of games in an unplugged way by using texts produced by students, thus favoring the development of computational thinking and reading and writing skills in the classroom. Also, it may support the students' interest in the computing area by motivating them to enter a higher education course or pursue a career in that area. The results of the exploratory study show that the proposed approach can favor the development of computational thinking, as well as motivate the production of texts, developing students' reading and writing skills, therefore contributing to the improvement of learning assessments.",2377-634X,978-1-7281-8961-1,10.1109/FIE44824.2020.9274065,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9274065,computational thinking;reading and writing skills;game design;unplugged,Games;Production;Writing;Education;Computers;Tools;Mathematics,,4.0,,61.0,IEEE,4 Dec 2020,,,IEEE,IEEE Conferences,8,7
Using Rubrics for Assessment and Peer Assessment of Artful Robotics Projects with the Focus on Computational Thinking,Z. Kubincová; K. Miková; L. Budinská,"Faculty of Mathematics, Physics and Informatics, Comenius University, Bratislava, Slovakia; Faculty of Mathematics, Physics and Informatics, Comenius University, Bratislava, Slovakia; Faculty of Mathematics, Physics and Informatics, Comenius University, Bratislava, Slovakia",2024 21st International Conference on Information Technology Based Higher Education and Training (ITHET),16 Jan 2025,2024,,,1,7,"Teaching with educational robots is increasingly being integrated into the curriculum. However, many teachers, and especially those who have been in practice for a long time have not been trained in this area. Therefore, in-service teacher training in educational robotics is now an important area. In the framework of the Erasmus FERTILE project, materials on this topic have been developed. Based on these, teacher training is being implemented in several European countries in 2024. Participants are introduced to educational robotics in combination with arts, with a particular focus on the development of computational thinking skills. In this paper, we focus on the final part of the training, in which a peer assessment using a rubric was used to evaluate the projects created. We demonstrate the inter-rater reliability of the rubric applied and use the results of the peer assessment to verify the participants' level of understanding of computational thinking.",2473-2060,979-8-3315-1663-5,10.1109/ITHET61869.2024.10837599,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10837599,rubrics;peer assessment;computational thinking;in-service teachers;project,Training;Art;Statistical analysis;Educational robots;Europe;Reliability;Information technology,,,,39.0,IEEE,16 Jan 2025,,,IEEE,IEEE Conferences,10,7
How do Bebras Tasks Explore Algorithmic Thinking Skill in a Computational Thinking Contest?,A. L. S. Oliveira; W. L. Andrade; D. D. S. Guerrero; M. R. A. Melo,"Department of Exact Science, Federal University of Paraíba, Paraíba, Brazil; Software Practices Laboratory, Federal University of Campina Grande, Paraíba, Brazil; Software Practices Laboratory, Federal University of Campina Grande, Paraíba, Brazil; Laboratório de Neuropsicologia e Inovação Tecnológica, Federal University of Campina Grande, Paraíba, Brazil",2021 IEEE Frontiers in Education Conference (FIE),20 Dec 2021,2021,,,1,7,"This Research-to-Practice Full Paper examines the Bebras Challenge tasks, a Computational Thinking (CT) contest that does not require programming knowledge. Numerous studies in the last decade shed light on disseminating CT practices. However, there is still a gap in understanding CT as a construct, that is, CT as a complex cognitive dimension. Furthermore, few studies analyze how many constructs can be recognized inside CT by empirical data. Moreover, algorithmic thinking is one of the essential skills in CT, even when we do not apply programming activities. In this exploratory paper, we investigate the Bebras Challenge tasks. Our primary aim is to figure out how many and which are the constructs associated with CT skills derived from data, especially related to algorithmic thinking. The results point out three primary constructs supported by data. We claim that these constructs are a mix of CT skills, mainly algorithmic thinking, abstraction, generalization, evaluation, and pattern recognition. In addition, our study provides additional evidence supporting the idea that algorithmic thinking can be explored by different perspectives beyond “a set of order instructions”, even without programming practices. Thus, this result reinforces the notion that CT can be understood as a mix of several skills to solve problems. Moreover, algorithmic thinking is a complex cognitive process of thought which may be explored through different strategies. We believe that these findings may help recognize which constructs and abilities underline CT, primarily algorithmic thinking without programming activities.",2377-634X,978-1-6654-3851-3,10.1109/FIE49875.2021.9637151,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9637151,,Cognitive processes;Conferences;Pattern recognition;Task analysis;Programming profession,,3.0,,27.0,IEEE,20 Dec 2021,,,IEEE,IEEE Conferences,5,7
Critical computational empowerment: Engaging youth as shapers of the digital future,M. Tissenbaum; J. Sheldon; L. Seop; C. H. Lee; N. Lao,"Massachusetts Institute of Technology, Cambridge, MA; Massachusetts Institute of Technology, Cambridge, MA; Youth Radio, Oakland, CA; St. Mary's College of California, Moraga, CA; Massachusetts Institute of Technology, Cambridge, MA",2017 IEEE Global Engineering Education Conference (EDUCON),8 Jun 2017,2017,,,1705,1708,"While there is growing recognition of the need to support young learners as they develop computational thinking (CT) skills, this paper advocates for an increased focus on computational identity (CI) and digital empowerment (DE) in particular, as we posit that these CT skills will help young learners become self-motivated, innovative creators. When nurturing identity and empowerment, it is a persistent challenge to provide youth with real-world experiences and suitable development tools. This paper advances two key approaches to address these issues: 1) A critical computational literacy approach to engage youth in developing personally meaningful applications that have impact in the real world; 2) the use of a tool, like MIT App Inventor, that lowers barriers to creating useful, impactful technology. Using two case-based studies, we show how these two approaches have supported youth in developing applications that respond to meaningful challenges in their communities and helped them to establish their computational identities and digital empowerment.",2165-9567,978-1-5090-5467-1,10.1109/EDUCON.2017.7943078,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7943078,computational thinking;digital empowerment;computational identity,Computer languages;Tools;Encoding;Context;Engineering education;Conferences,,17.0,,16.0,IEEE,8 Jun 2017,,,IEEE,IEEE Conferences,6,7
