document title,authors,author affiliations,publication title,date added to xplore,publication year,volume,issue,start page,end page,abstract,issn,isbns,doi,funding information,pdf link,author keywords,ieee terms,mesh_terms,article citation count,patent citation count,reference count,license,online date,issue date,meeting date,publisher,document identifier,cluster_tfidf,cluster_jaccard
Toward General AI: Consciousness Computational Modeling Under Uncertainty,B. Khayut; L. Fabri; M. Avikhana,"Self-development AI Systems Intelligent Decisions, Technologies Systems at IDTS, Ashdod, Israel; Self-development AI Systems Intelligent Decisions, Technologies Systems at IDTS, Ashdod, Israel; Self-development AI Systems Intelligent Decisions, Technologies Systems at IDTS, Ashdod, Israel",2020 International Conference on Mathematics and Computers in Science and Engineering (MACISE),14 Sep 2020,2020,,,90,97,"The modern expert and statistical computing systems of Artificial Intelligence do not understand what they are doing when they operate under uncertainty and changing situations in the fuzzy environment. Towards a solution this problem, we propose the method, model and system of Consciousness Computational Modeling Under Uncertainty for Systems of General Artificial Intelligence. The functionality of this concept is implemented by developed methods and models of organization of neural semantic network Memory, using the self-organized Subject Area Thesaurus (Knowledge Base), of situational Fuzzy Control of data, information, knowledge and objects, Fuzzy Inference, Decision Making, Knowledge Representation, Knowledge Generalization, Knowledge Explanation, Reasoning, Systems Thinking, Cognition, Intelligent User Interface, Computational Systemic Mind, Awareness and Full Understanding of the reality. For modeling of this functionality, the main achievements of Systems Approach, Fuzzy Logic, Situational Control, Linguistics and Computer Science at whole were applied.",,978-1-7281-6695-7,10.1109/MACISE49704.2020.00022,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9195575,ai;consciousness;computational;modeling;uncertainty,Computational modeling;Data models;Semantics;Uncertainty;Linguistics;Fuzzy control;Artificial intelligence,,5.0,,20.0,IEEE,14 Sep 2020,,,IEEE,IEEE Conferences,3,2
"Modeling of computational perception of reality, situational awareness, cognition and machine learning under uncertainty",B. Khayut; L. Fabri; M. Avikhana,"IDTS: R&D, IDTS at Intelligent Decisions Technologies Systems, Ashdod, Israel; IDTS: R&D, IDTS at Intelligent Decisions Technologies Systems, Ashdod, Israel; IDTS: R&D, IDTS at Intelligent Decisions Technologies Systems, Ashdod, Israel",2017 Intelligent Systems Conference (IntelliSys),26 Mar 2018,2017,,,331,340,"The paper suggests how to model a computational perception of reality, situational awareness, cognition and machine learning, in the system of Computational Systemic Deep Mind. The modules of this model, determine the states of objects in the environment of unknown in advance situation, represent and realize the objects by machine memory, display the objects to be recognized by systems and humans. The method applies to the principles of the systemic and situational control, the main achievements of fuzzy logic, linguistics and cyber-physical approach to the perception, understanding and processing of languages, images, signals and other essences of reality. The functionality of this method is based on the following interconnected modules: 1) situational fuzzy control of data, information, knowledge, objects and subsystems; 2) fuzzy inference; 3) decisions making; 4) knowledge representation; 5) knowledge generalization; 6) reasoning; 7) systems thinking; and 8) intelligent user interface. The use of this method allows to be self-organized under uncertainty and to operate autonomously in various subject areas.",,978-1-5090-6435-9,10.1109/IntelliSys.2017.8324314,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8324314,Modeling;computational;perception;situation;cognition;learning;mind;systems;uncertainty,Computational modeling;Cognition;Real-time systems;Intelligent systems;Uncertainty;Data models;Fuzzy logic,,2.0,1.0,24.0,IEEE,26 Mar 2018,,,IEEE,IEEE Conferences,3,2
On abstract intelligence and brain informatics: Mapping the cognitive functions onto the neural architectures,Y. Wang,"Dept. of Electrical and Computer Engineering, The University of Calgary, Calgary, Alberta, Canada",2012 IEEE 11th International Conference on Cognitive Informatics and Cognitive Computing,24 Sep 2012,2012,,,5,6,"Summary form only given. A fundamental challenge for almost all scientific disciplines is to explain how natural intelligence is generated by physiological organs and what the logical model of the brain is beyond its neural architectures. According to cognitive informatics and abstract intelligence, the exploration of the brain is a complicated recursive problem where contemporary denotational mathematics is needed to efficiently deal with it. Cognitive psychology and medical science are used to explain that the brain works in a certain way based on empirical observations of corresponding activities in usually overlapped brain areas. However, the lack of precise models and rigorous causality in brain studies has dissatisfied the formal expectations of researchers in computational science and mathematics, because a computer, the logical counterpart of the brain, might not be explained in such a vigor and empirical approach without the support of a formal model and a rigorous means. In order to formally explain the architectures and functions of the brain, as well as their intricate relations and interactions, systematic models of the brain are sought for revealing the principles and mechanisms of the brain at the neural, physiological, cognitive, and logical (abstract) levels. Cognitive and brain informatics investigate into the brain via not only inductive syntheses through these four cognitive levels from the bottom up in order to form theories based on empirical observations, but also deductive analyses from the top down in order to explain various functional and behavioral instances according to the abstract intelligence theory. This keynote lecture presents systematic models of the brain from the facets of cognitive informatics, abstract intelligence, brain Informatics, neuroinformatics and cognitive psychology. A logical model of the brain is introduced that maps the cognitive functions of the brain onto its neural and physiological architectures. This work leads to a coherent abstract intelligence theory based on both denotational mathematical models and cognitive psychology observations, which rigorously explains the underpinning principles and mechanisms of the brain. On the basis of the abstract intelligence theories and the logical models of the brain, a comprehensive set of cognitive behaviors as identified in the Layered Reference Model of the Brain (LRMB) such as perception, inference and learning can be rigorously explained and simulated.The logical model of the brain and the abstract intelligence theory of the natural intelligence will enable the development of cognitive computers that perceive, think and learn. The functional and theoretical difference between cognitive computers and classic computers are that the latter are data processors based on Boolean algebra and its logical counterparts; while the former are knowledge processors based on contemporary denotational mathematics. A wide range of applications of the cognitive computers have been developing in ICIC and my laboratory such as , inter alia, cognitive robots, cognitive learning engines, cognitive Internet, cognitive agents, cognitive search engines, cognitive translators, cognitive control systems, and cognitive automobiles.",,978-1-4673-2795-4,10.1109/ICCI-CC.2012.6311158,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6311158,Cognitive informatics;cognitive computing;abstract intelligence;denotational mathematics;cognitive computers;knowledge processors;inference engines;learning engines;perception engines;computational intelligence;applications,Cognitive informatics;Software;Artificial intelligence;Mathematics;Computational intelligence;Psychology,,7.0,,22.0,IEEE,24 Sep 2012,,,IEEE,IEEE Conferences,3,3
Developing Solutions for Healthcare — Deploying Artificial Intelligence to an Evolving Target,A. Ala-Kitula; K. Talvitie-Lamberg; P. Tyrväinen; M. Silvennoinen,"Faculty of Information Technology, University of Jyväskylä, Jyväskylä, Finland; Faculty of Information Technology, University of Jyväskylä, Jyväskylä, Finland; Faculty of Information Technology, University of Jyväskylä, Jyväskylä, Finland; Faculty of Information Technology, University of Jyväskylä, Jyväskylä, Finland",2017 International Conference on Computational Science and Computational Intelligence (CSCI),6 Dec 2018,2017,,,1637,1642,"The pace of deploying artificial intelligence (AI) techniques to healthcare has been speeding up. Many of the initiatives have been technology driven aiming at finding problems matching the new technology while systematic, demand driven search for solutions has been limited. Here we describe the process of identifying opportunities for deploying artificial intelligence to healthcare and social services on regional and national levels in Finland. The process includes idea generation and elaboration using a design thinking method complemented with architectural design for identifying required AI capabilities for the 34 best use cases. In this paper, we focus on the development of use case “Mobile Solution for Home Care Coordination and Communication” to observe the evolving balance of technology push and demand pull faced in the process.",,978-1-5386-2652-8,10.1109/CSCI.2017.285,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8561050,Health Information Systems Innovation;Information Technologies for Healthcare Delivery and Management;Artificial Intelligence in Health Informatics;Design thinking,,,7.0,,19.0,IEEE,6 Dec 2018,,,IEEE,IEEE Conferences,3,3
Computational Models of Human Decision-Making with Application to the Internet of Everything,S. Maghsudi; M. Davy,University of Tübingen; University of Sydney,IEEE Wireless Communications,24 Feb 2021,2021,28.0,1.0,152,159,"The concept of the Internet of Things (IoT) first appeared a few decades ago. Today, by the ubiquitous wireless connectivity, the boost of machine learning and artificial intelligence, and the advances in big data analytics, it is safe to say that IoT has evolved to a new concept called the Internet of Everything (IoE) or the Internet of All. IoE has four pillars, things, human, data, and processes, which render it as an inhomogeneous large-scale network. A crucial challenge of such a network is to develop management, analysis, and optimization policies that besides utility-maximizer machines, also take irrational humans into account. We discuss several networking applications in which appropriate modeling of human decision-making is vital. We then provide a brief review of computational models of human decision-making. Based on one such model, we develop a solution for a task offloading problem in fog computing and we analyze the implications of including humans in the loop.",1558-0687,,10.1109/MWC.001.2000250,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9265517,,Computational modeling;Wireless communication;Ubiquitous computing;Internet of Things;Optimization;Wireless sensor networks;Predictive models;Decision making,,9.0,,18.0,IEEE,23 Nov 2020,,,IEEE,IEEE Magazines,3,4
Interpolation of fuzzy knowledge: a model of human reasoning,L. T. Koczy,"Department of Information Engineering, School of Computer Science and Engineering, University of New South Wales, Sydney, NSW, Australia","1997 IEEE International Conference on Systems, Man, and Cybernetics. Computational Cybernetics and Simulation",6 Aug 2002,1997,3.0,,2957,2962 vol.3,"The paper discusses the evolution of fuzzy rule based models applicable to modeling very complex systems, and starting with ""classic"" symbolic logic based expert controllers/ reasoning systems, going through Zadeh- and Mamdani-style fuzzy models, and continued by the family of rule interpolation based fuzzy systems including hierarchically structured interpolative models.",1062-922X,0-7803-4053-1,10.1109/ICSMC.1997.635446,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=635446,,Interpolation;Fuzzy reasoning;Humans;Fuzzy systems;Fuzzy control;Fuzzy logic;Artificial intelligence;Computational complexity;Control systems;Telematics,,,,12.0,IEEE,6 Aug 2002,,,IEEE,IEEE Conferences,3,3
Synthetic design of a social regressor and its implementation using Knowledge Request-Broker Architecture,H. Khandan; T. Terano,"Department of Computational Intelligence and System Sciences, Tokyo Institute of Technology, Yokohama, Japan; Department of Computational Intelligence and System Sciences, Tokyo Institute of Technology, Yokohama, Japan",2010 Second World Congress on Nature and Biologically Inspired Computing (NaBIC),17 Feb 2011,2010,,,194,200,"By thinking of a society as a cognitive system, this paper proposes a theoretical framework for artificial social intelligence. This framework is implemented using Knowledge Request-Broker Architecture, and its applicability is experienced in the field of system identification by letting a society of self-interested agents, with various skills, to identify a system based on given training data. To develop a theory about how social intelligence works, two questions were asked. First, “What was changed in time that made less intelligent societies to become more intelligent?”, and second “what drives individuals to take part in social productiveness?”. The framework reported in this paper is inspired by the answers given to these question through the study of the emergence of human civilizations, and putting it beside computer and knowledge engineering concepts. The experiments with this system show how social ensemble of simple autonomous agents can solve harder problems, while demonstrating the practicality of the proposed framework and its associated API.",,978-1-4244-7376-2,10.1109/NABIC.2010.5716278,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5716278,Artificial Social Intelligence;Distributed Intelligent Systems;Multi-agent Systems;Knowledge Request-Broker Architecture;Social Cognition;Social Regression;Anthropology,Biological system modeling;Mixers;Computational modeling;Switches;Analytical models,,1.0,,16.0,IEEE,17 Feb 2011,,,IEEE,IEEE Conferences,3,3
Neural Hive – A Blockchain Based Approach to Pool Resources for AI Model Training En Masse,M. H. Rana; V. A. Hameed,"School of Computing, Asia Pacific University Technology Park Malaysia, Bukit Jalil, Kuala Lumpur, Malaysia; School of Computing, Asia Pacific University Technology Park Malaysia, Bukit Jalil, Kuala Lumpur, Malaysia",2023 IEEE 21st Student Conference on Research and Development (SCOReD),25 Jun 2024,2023,,,229,233,"Although artificial intelligence (AI) is changing the world quickly, training AI models still requires a lot of money and time. This is so because training an AI model needs a lot of data and processing power. A website that allows users to promote their AI model to other users and pay them for sharing their computer resources to help train it is one suggested solution to this problem. A blockchain-based strategy can be used to do this, and it offers numerous advantages such as lower expenses, effective resource pooling, task automation, precise remuneration, and a decrease in administrative overhead. AI models will thereby become more effective, more reasonably priced, and available to a larger variety of individuals and institutions.",2643-2447,979-8-3503-1882-1,10.1109/SCOReD60679.2023.10563364,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10563364,Artificial Intelligence;Neural Network;Machine Learning;Blockchain;Decentralized;AI model;Resource pooling;Open-Source;Monopolization;ChatGPT;GPT-4;M6;Free-to-use AI;NLP,Training;Computational modeling;Biological system modeling;Transforms;Blockchains;Stakeholders;Security,,1.0,,19.0,IEEE,25 Jun 2024,,,IEEE,IEEE Conferences,3,3
Role of Artificial Intelligence in mode of Diabetic Retinopathy Imaging Techniques: A Review Artificial Intelligence in Diabetic Retinopathy,A. Kumari; V. K. Garg,"dept. of Optometry, Chandigarh University, (UIAHS), Mohali, India; dept. of Medical Lab, Technology Chandigarh University, (UIAHS), Mohali, India",2023 3rd International Conference on Innovative Sustainable Computational Technologies (CISCT),21 Dec 2023,2023,,,1,5,"Artificial intelligence (AI), usually referred to as machine intelligence, is a scientific field that gives robots the ability to think like people. AI is a term used to describe a system that simulates human intellect using computer programming. AI is advancing quickly in many multidisciplinary fields, including ophthalmology, from healthcare to the accurate preventive measures, investigation, and treatment plans of illnesses. Because of the emphasis on imaging in the diagnosis of eye illnesses, optometry and ophthalmology is at the forefront of AI in medical field and medicine. Lately, the most prevalent illnesses that cause blindness and visual impairment, such as diabetic retinopathy (DR), have been subjected to deep learning-based AI screening and predictive algorithm models. Deep learning machine with algorithms are the computer models made up of several layers of simulated neurons, are largely responsible for the success of AI in medical field and medicine. These models are capable of learning how data is represented at various levels of abstraction. The trained AI system classified the various forms of DR on optical coherence tomography pictures with accuracy equivalent to that of human specialists. In this study, we focus on the core ideas of AI and how it is applied to the various forms of DR. We also go into further detail on how AI and DL are used in the future of ophthalmology.",,979-8-3503-0336-0,10.1109/CISCT57197.2023.10351460,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10351460,Artificial Intelligence;Diabetic retinopathy;Machine learning;hemorrhages;neovascularization,Diabetic retinopathy;Computational modeling;Visual impairment;Programming;Predictive models;Prediction algorithms;Ophthalmology,,,,19.0,IEEE,21 Dec 2023,,,IEEE,IEEE Conferences,3,3
Knowledge Management in Computer-Supported Learning,L. Li; Y. Zheng; F. Zheng; S. Zhong,"School of Education Science, Northeast Normal University, Changchun, China; School of Computer Science & Information Technology, Northeast Normal University, Changchun, China; School of Media Science, Northeast Normal University, Changchun, China; School of Software, Northeast Normal University, Changchun, China",2010 International Conference on Management and Service Science,16 Sep 2010,2010,,,1,4,"A learning process is substantially a knowledge management process. Computers can play multiple roles in human learning and facilitated human learning processes by providing technical, cognitive, and social support. This paper discusses knowledge management in computer-supported learning, explores the knowledge management process in learning process, and suggests how to better support knowledge management in computer-supported learning.",,978-1-4244-5325-2,10.1109/ICMSS.2010.5576678,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5576678,,Knowledge management;Context;Computers;Ontologies;Humans;Computational modeling;Education,,1.0,,17.0,IEEE,16 Sep 2010,,,IEEE,IEEE Conferences,3,4
Artificial Cognitive Systems That Can Answer Human Creativity Tests: An Approach and Two Case Studies,A. -M. Olteţeanu; Z. Falomir; C. Freksa,"Bremen Spatial Cognition Center, Universität Bremen, Bremen, Germany; Bremen Spatial Cognition Center, Universität Bremen, Bremen, Germany; Bremen Spatial Cognition Center, Universität Bremen, Bremen, Germany",IEEE Transactions on Cognitive and Developmental Systems,8 Jun 2018,2018,10.0,2.0,469,475,"Creative cognitive systems are rarely assessed with the same tools as human creativity. In this paper, an approach is proposed for building cognitive systems which can solve human creativity tests. The importance of using cognitively viable processes, cognitive knowledge acquisition and organization, and cognitively comparable evaluation when implementing creative problem-solving systems is emphasized. Two case studies of artificial cognitive systems evaluated with human creativity tests are reviewed. A general approach is put forward. The applicability of this general approach to other creativity tests and artificial cognitive systems, together with ways of performing cognitive knowledge acquisition for these systems are then explored.",2379-8939,,10.1109/TCDS.2016.2629622,Deutsche Forschungsgemeinschaft for the Creative Cognitive Systems; Universität Bremen through the 04-Independent Projects for Postdocs action for the project Cognitive Qualitative Descriptions and Applications (CogQDA: https://sites.google.com/site/cogqda/); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7745913,Cognitive knowledge acquisition;cognitive processing;cognitive systems;cognitively-comparable evaluation;computational creativity;human creativity,Creativity;Problem-solving;Rats;Knowledge acquisition;Context;Cognition;Computational modeling,,13.0,,49.0,IEEE,16 Nov 2016,,,IEEE,IEEE Journals,3,9
Make Machine Humanlike Intelligence,S. Wu,"School of Computer Science and Technology, Shandong University, Shandong, China",2019 International Conference on Computational Science and Computational Intelligence (CSCI),20 Apr 2020,2019,,,572,576,"Artificial intelligence is facing an insurmountable difficulty: it can't make machine humanlike intelligence. This paper presents a new kind of intelligence, called as Ubit intelligence. This paper explains what is human intelligence; why AI can't make machine humanlike intelligence; then introduces Ubit intelligence by experiment examples; make machine memorize knowledge from learning, understand the memorized knowledge in machine, think the memorized knowledge in machine like human without AI algorithm, and explains how it can make machine humanlike intelligence. This paper also introduces the foundation of Ubit Intelligence: Ubit Semantic Computing, a total new theory. The advantages of Ubit intelligence listed show that Ubit intelligence is far beyond artificial intelligence.",,978-1-7281-5584-5,10.1109/CSCI49370.2019.00108,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9071113,"artificial intelligence, Ubit intelligence, neural network, human intelligence, machine learning, machine thinking, humanlike intelligence",Knowledge engineering;Semantics;Machine learning;Pattern recognition;Libraries;Neural networks,,,,6.0,IEEE,20 Apr 2020,,,IEEE,IEEE Conferences,3,3
Modeling of Computational Systemic Mind Under Uncertainty,B. Khayut; L. Fabri; M. Avikhana,"IDTS: R&D, IDTS at Intelligent Decisions Technologies Systems, Ashdod, Israel; IDTS: R&D, IDTS at Intelligent Decisions Technologies Systems, Ashdod, Israel; IDTS: R&D, IDTS at Intelligent Decisions Technologies Systems, Ashdod, Israel",2016 IEEE 8th International Conference on Intelligent Systems (IS),10 Nov 2016,2016,,,253,258,"The computational method and model of Module of Modeling of Computational Systemic Mind Under Uncertainty is oriented on use as plug-in in systems of Artificial Intelligence, which are characterized by the ability to be self-organized and to operate computationally, intellectually, autonomously, systemically and continuously real time, under uncertainty, in inhomogeneous subject areas, in unknown in advance situations and scenarios of processing, through of perception, extraction, identification, classification, situational fuzzy control and actualizing of relevant unstructured data, information, knowledge, objects, models, processes, graphical and gestural images, extracted from languages and reality, for representation their in corresponding repositories and organizing on their basis of processes of Perception, Reasoning, Systems Thinking and Cognition under uncertainty and Fuzzy Environment, using methods of application of principles of Situational Control and Systems Approach, main aspects of Fuzzy Logic, Linguistics, Computational Mind, Cognitive Science, Artificial Intelligence and developed methods of: (a) Situational Control of data, information, knowledge, objects, models and processes, (b) Perception the reality of environment, (c) Knowledge Representation, Generalization and their Explanation, (d) Fuzzy Inference, (e) Decision making and Planning decisions, (f) Intelligent User Interface, (g) Control of Dialogue, (h) Reasoning and Systems Thinking, and (i) Cognition at whole.",,978-1-5090-1354-8,10.1109/IS.2016.7737429,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7737429,,Computational modeling;Process control;Data models;Cognition;Uncertainty;Pragmatics;Fuzzy logic,,2.0,,19.0,IEEE,10 Nov 2016,,,IEEE,IEEE Conferences,3,2
AI-Powered Automated Criticism Design Tool Based on Texts and its Themes,K. Saddhono; N. Saputra; E. Saragih; E. L. B. Rumapea; S. N. Tarigan; C. Hasanudin,"Universitas Sebelas Maret, Surakarta, Indonesia; Sekolah Tinggi Ilmu Tarbiyah Al Hilal, Sigli, Indonesia; Universitas Sumatera Utara, Medan, Indonesia; Sekolah Tinggi Ilmu Ekonomi Petra, Bitung, Indonesia; Universitas Prima Indonesia, Medan, Indonesia; IKIP PGRI Bojonegoro, Indonesia",2024 4th International Conference on Advance Computing and Innovative Technologies in Engineering (ICACITE),9 Aug 2024,2024,,,1528,1533,"Its use in literary criticism might be one of the most novel opportunities to analyze texts and themes since artificial intelligence (AI) touches and improves every facet of human life. This paper has detailed issues on the application of AI-powered literary criticism and an overview of methodologies, applications, and implications accompanying the adoption of AI technologies. The paper starts with the context in which AI has actually emerged as one of the hot topics in literary studies, emanating from the crossroads of computational linguistics, natural language processing, and machine learning. “The true research opportunity that thus emerges from this work is the development of new AI technologies that can help supplement and augment traditional practices of literary analysis in such a way that scholars can get deeper into texts in search of the sorts of patterns and meanings that interest them. This paper presents illustrative examples and case studies in the applications of AI to literary criticism, which include sentiment analysis, topic modelling, and stylometric analysis. What these techniques afford researchers is a set of tools capable of processing large corpora of text with such accuracy and speed that identifying recurring motifs, characters dynamics, and thematic elements over genres, and literary periods is no problem. The following paper considers the ethical issues at the heart of AI-powered literary criticism, calling into question the algorithmic bias of authorship attribution and interpretive tasks it currently automates.",,979-8-3503-6016-5,10.1109/ICACITE60783.2024.10617194,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10617194,AI-Powered Literary Criticism;Artificial Intelligence;Textual Analysis;Thematic Analysis;Stylometric Analysis;Algorithmic Bias;Ethical Considerations;Interdisciplinary Collaboration,Ethics;Sentiment analysis;Scholarships;Heuristic algorithms;Collaboration;Machine learning;Resonance,,,,50.0,IEEE,9 Aug 2024,,,IEEE,IEEE Conferences,3,3
A Review of Computational Intelligence‐Based Biometric Recognition Methods,T. IlamParithi; K. A. Sudha; D. Jessintha,"Government Arts and Science College, Sankarankovil, India; Einstein College of Engineering, Tirunelveli, India; Easwari Engineering College, Chennai, India",Computational Intelligence: Theory and Applications,,2024,,,263,279,"Summary <p>In recent years, technology has grown rapidly and technology usage also increased massively. With the help of technology, pupils started to think and act much smarter. A biometric system consists of a device, a sensor, methods, techniques, etc. To find a match to a person, the system uses his physical features such as iris, palm, fingerprint, face, etc. Computational intelligence (CI) methods are commonly used to create biometric identity and overcome non‐idealities that are frequent in datasets. Common types include sample augmentation, feature extraction, categorization, indexing, fusion, normalization, and anti‐spoofing. Computational intelligence plays a vital role in conducting sophisticated nonlinear calculations by developing models from training data in this environment. These methods employ both supervised and unsupervised training procedures. This work presents a review of computational intelligence‐based biometric recognition methods.</p>",,9781394214242,10.1002/9781394214259.ch12,,https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=10955532.pdf&bkn=10955392&pdfType=chapter,,Biometrics;Computational intelligence;Face recognition;Fingerprint recognition;Kernel;Biological neural networks;Support vector machines;Iris recognition;Fuzzy logic;Artificial neural networks,,,,,,8 Apr 2025,,,Wiley,Wiley AI eBook Chapters,3,4
Perspectives on cognitive informatics,Zhongzhi Shi; Jun Shi,"Key Laboratory of Intelligent Information Processing, Institute of Computing Technology, Chinese Academy and Sciences, Beijing, China; Key Laboratory of Intelligent Information Processing, Institute of Computing Technology, Chinese Academy and Sciences, Beijing, China","The Second IEEE International Conference on Cognitive Informatics, 2003. Proceedings.",4 Sep 2003,2003,,,129,133,"From a scientific perspective explaining how the brain thinks is a big goal. Cognitive informatics studies intelligent behavior from a computational point of view in terms of updated research efforts and processes of brain science and neuroscience. Cognitive informatics is the interdisciplinary study of cognition. Cognition includes mental states and processes, such as thinking, reasoning, remembering, language understanding and generation, visual and auditory perception, learning, consciousness, emotions, etc. In this paper we will point out basic research topics of learning, memory, thought, language, and neural computing which are active fields related to cognitive informatics.",,0-7695-1986-5,10.1109/COGINF.2003.1225970,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1225970,,Cognitive informatics;Cognition;Information processing;Humans;Learning;Cognitive science;Neurons;Neuroscience;Intelligent sensors;Data structures,,2.0,,18.0,IEEE,4 Sep 2003,,,IEEE,IEEE Conferences,3,4
Design and Implementation of a Knowledge Base for Machine Knowledge Learning,Y. Wang; O. A. Zatarain,"International Institute of Cognitive Informatics and Cognitive Computing (ICIC), 2500 University Drive NW, Calgary, Alberta, Canada; International Institute of Cognitive Informatics and Cognitive Computing (ICIC), 2500 University Drive NW, Calgary, Alberta, Canada",2018 IEEE 17th International Conference on Cognitive Informatics & Cognitive Computing (ICCI*CC),7 Oct 2018,2018,,,70,77,"Knowledge bases are a fundamental platform for knowledge acquisition, retaining, retrieval, reasoning and generation across machine learning, natural language processing and computational intelligence. The mathematical model of formal concepts is centric in knowledge bases for modeling the basic unit of human knowledge and thinking threads. This paper presents the design and implementation of a cognitive knowledge base. The structure of the knowledge base is created as a dynamic concept network mimicking human knowledge represented in the brain. The knowledge base enables a set of novel knowledge manipulations for machine learning such as knowledge acquisition, access, analysis, refinement, fusion and system maintenance. Experimental results demonstrate the performance and efficiency of the implementation of the generic knowledge base for cognitive robots and machine learning systems.",,978-1-5386-3360-1,10.1109/ICCI-CC.2018.8482034,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8482034,Cognitive computing;cognitive robots;knowledge base;knowledge representation;knowledge manipulation;machine learning;algorithms;AI;computational intelligence;cognitive systems,Handheld computers;Knowledge based systems;Semantics;Cognitive informatics;Cognitive systems;Indexes,,6.0,,31.0,IEEE,7 Oct 2018,,,IEEE,IEEE Conferences,3,3
Computational Technology and Artificial Intelligence (AI) Revolutionizing Interior Design Graphics and Modelling,A. Samuel; N. R. Mahanta; A. Casel Vitug,"School of Architecture, Planning and Interior Design, Amity University, Dubai, UAE; School of Architecture, Planning and Interior Design, Amity University, Dubai, UAE; Bachelor of Interior Design, Amity University, Dubai, UAE",2022 13th International Conference on Computing Communication and Networking Technologies (ICCCNT),26 Dec 2022,2022,,,1,6,"Digital technology, tools, and application of Artificial Intelligence (AI) have been an emerging trend in the design industry for the past two decades. AI is one of the latest computational technology that can mimic human intelligence and is dominating the IT industry at present. A lot of intelligent minds have connected to creating and building more smart and efficient ways of working and distributing creativeness along with the designers and their clients. They are generating the benefits such as design iterations, application of materials and their visualization, optimization of consumed time on projects, and management of information and resources. The area wherein the consumer benefits are within the product or material availabilities, and the reality of their visual perception and personalization within any space. It creates ample ideas based on personal needs and functions. This process consumes less time and makes way for better precision in the construction process with the compatibility of the tools and applications with the production mechanisms. The project working happening beyond 2 dimensions & 3 dimensions with 5D & 6D as in BIM working on multi-dimensional function with real-time extraction of information demonstrating changes in appearance, cost, and work scheduling. Being such a complex phenomenon, these need to be continuously studied as per contextual demands. This study is an assessment and analysis of the utility of these applications in built spaces by different stakeholders and changes in the design-build delivery process. These can benefit and profit designers in ways that can make their work efficient and expand their prolific enhancements in interiors that everyone can use for future studies in the longer run.",,978-1-6654-5262-5,10.1109/ICCCNT54827.2022.9984232,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9984232,Computational Technology;Artificial Intelligence;Smart interiors;Digital tools & application,Industries;Visualization;Job shop scheduling;Production;Market research;Real-time systems;Stakeholders,,2.0,,14.0,IEEE,26 Dec 2022,,,IEEE,IEEE Conferences,3,4
General general game AI,J. Togelius; G. N. Yannakakis,"Tandon School of Engineering, New York Unversity, New York, New York; Institute of Digital Games, University of Malta, Msida, Malta",2016 IEEE Conference on Computational Intelligence and Games (CIG),23 Feb 2017,2016,,,1,8,"Arguably the grand goal of artificial intelligence research is to produce machines with general intelligence: the capacity to solve multiple problems, not just one. Artificial intelligence (AI) has investigated the general intelligence capacity of machines within the domain of games more than any other domain given the ideal properties of games for that purpose: controlled yet interesting and computationally hard problems. This line of research, however, has so far focused solely on one specific way of which intelligence can be applied to games: playing them. In this paper, we build on the general game-playing paradigm and expand it to cater for all core AI tasks within a game design process. That includes general player experience and behavior modeling, general non-player character behavior, general AI-assisted tools, general level generation and complete game generation. The new scope for general general game AI beyond game-playing broadens the applicability and capacity of AI algorithms and our understanding of intelligence as tested in a creative domain that interweaves problem solving, art, and engineering.",2325-4289,978-1-5090-1883-3,10.1109/CIG.2016.7860385,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7860385,,Games;Artificial intelligence;Benchmark testing;Conferences;Software;Computational intelligence,,11.0,,105.0,IEEE,23 Feb 2017,,,IEEE,IEEE Conferences,3,9
