document title,authors,author affiliations,publication title,date added to xplore,publication year,volume,issue,start page,end page,abstract,issn,isbns,doi,funding information,pdf link,author keywords,ieee terms,mesh_terms,article citation count,patent citation count,reference count,license,online date,issue date,meeting date,publisher,document identifier,cluster_tfidf,cluster_jaccard
Embedding K12 Professional Development Through Co-Teaching Experiences-Sustaining Computational Thinking in Interdisciplinary Courses,S. Hug; S. Eyerman; R. Cota; E. Pontelli,"Colorado Evaluation & Research Consulting, Westminster, CO, USA; Colorado Evaluation & Research Consulting, Westminster, CO, USA; New Mexico State Univ., Las Cruces, New Mexico, USA; New Mexico State Univ., Las Cruces, New Mexico, USA","2018 Research on Equity and Sustained Participation in Engineering, Computing, and Technology (RESPECT)",14 Oct 2018,2018,,,1,6,"Focusing on interdisciplinary lesson development in K12 core courses has potential to broaden participation in computing by communicating computer science relevance to youth with limited computer science background within the courses they are already taking (e.g., high school chemistry). The DISSECT professional development program has demonstrated evidence of sustained effort beyond the years of the program—this case study was designed to understand factors that may have supported sustained use.",,978-1-5386-1363-4,10.1109/RESPECT.2018.8491708,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8491708,teacher professional development;sustained change;computational thinking,IEEE Fellows;Education;Computational modeling;Fingerprint recognition;Biological neural networks;Computer science;Task analysis,,2.0,,20.0,IEEE,14 Oct 2018,,,IEEE,IEEE Conferences,6,10
Injecting computational thinking into career explorations for middle school girls,H. C. Webb,"College of Information Sciences and Technology, Pennsylvania State University, State College, PA, USA",2011 IEEE Symposium on Visual Languages and Human-Centric Computing (VL/HCC),10 Nov 2011,2011,,,237,238,"Advances in technology are leading high schools to update computer science curricula; however there has been little analogous attention to technology-related education in middle schools. Middle school students are at a critical phase in life, when they are exploring more custom education options and starting to wonder “What do I want to be when I grow up?” My research is investigating whether and how computing skills can be integrated with career exploration to provide middle school girls a positive learning experience.",1943-6106,978-1-4577-1247-0,10.1109/VLHCC.2011.6070410,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6070410,middle school;Computational Thinking;career exploration,Educational institutions;Engineering profession;Computers;Programming;Conferences,,5.0,,6.0,IEEE,10 Nov 2011,,,IEEE,IEEE Conferences,6,10
Automated Feedback and Authentic Assessment for Online Computational Thinking Tutoring Systems,H. M. Jamil; X. Mou,"Department of Computer Science, University of Idaho, USA; Department of Computer Science, University of Idaho, USA",2022 International Conference on Advanced Learning Technologies (ICALT),17 Aug 2022,2022,,,53,55,"More than one third of computer science students either switch disciplines or fail the first programming class due to test/performance anxiety or learning difficulties. Personalized feedback can potentially improve both learning outcomes and retention for novice learners of computer programming. Online learning management and assessment systems have the power to allow self-paced, individualized and multi-layered learning that can be easily combined with time tested learning strategies such as pair programming, game based learning or visual programming to positively impact learning outcomes and support free-choice learning. In this paper, we introduce an online automated tutoring and assessment system, called MindReader, for introductory programming in C++. We discuss how MindReader generates personalized feedback fully automatically and prioritizes semantic error messages to avoid overwhelming the learner with a large number of signs of “failures.” We also discuss how MindReader can be used as a flexible teaching tool for introductory programming classes, and how its smart tutoring and assessment systems can improve learning.",2161-377X,978-1-6654-9519-6,10.1109/ICALT55010.2022.00024,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9853841,Novice programmer;block-text transition;learning environment;automated feedback;computational thinking,Visualization;Semantics;Education;Anxiety disorders;Switches;Games;C++ languages,,2.0,,14.0,IEEE,17 Aug 2022,,,IEEE,IEEE Conferences,6,10
A Typology of Models for Integrating Computational Thinking in Science (CT+S),A. Krakowski; E. Greenwald; M. Comstock; N. Roman; J. Duke,"Lawrence Hall of Science, University of California, Berkeley, Berkeley, CA, USA; Lawrence Hall of Science, University of California, Berkeley, Berkeley, CA, USA; Graduate School of Education, University of Pennsylvania, Philadelphia, PA, USA; Lawrence Hall of Science, University of California, Berkeley, Berkeley, CA, USA; Lake Washington School District, Redmond, WA, USA","2021 Conference on Research in Equitable and Sustained Participation in Engineering, Computing, and Technology (RESPECT)",30 Nov 2021,2021,,,1,6,"In order to expand opportunities to learn computer science (CS), there is a growing push for inclusion of CS concepts and practices, such as computational thinking (CT), in required subjects like science. Integrated, transdisciplinary (CS/CT+X) approaches have shown promise for broadening access to CS and CT learning opportunities, addressing potential self-selection bias associated with elective CS coursework and afterschool programs, and promoting a more expansive and authentic contextualization of CS work. Emerging research also points to pedagogical strategies that can transcend simply broadening access, by also working to confront barriers to equitable and inclusive engagement in CS. Yet, approaches to integration vary widely, and there is little consensus on whether and how different models for CS and CT integration contribute to desired outcomes. There has also been little theory development that can ground systematic examination of the affordances and tradeoffs of different models. Toward that end, we propose a typology through which to examine CT integration in science (CT +S). The purpose of delineating a typology of CT+S integration is to encourage instantiation, implementation, and inspection of different models for integration, and to promote shared understanding among learning designers, researchers, and practitioners working at the intersection of CT and science. For each model in the typology, we characterize how CT+S integration is accomplished, the ways in which CT learning supports science learning, and the affordances and tensions for equity and inclusion that may arise upon implementation in science classrooms.",,978-1-6654-4905-2,10.1109/RESPECT51740.2021.9620553,National Science Foundation(grant numbers:1657002); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9620553,Equity and inclusion in computing;Computational thinking;Transdisciplinary (CT+X) curriculum models,Computer science;Electric potential;Systematics;Computational modeling;Affordances;Tools;Inspection,,1.0,,46.0,IEEE,30 Nov 2021,,,IEEE,IEEE Conferences,9,10
Teaching Computational Thinking to Multilingual Students through Inquiry-based Learning,S. Jacob; H. Nguyen; L. Garcia; D. Richardson; M. Warschauer,"School of Education, University of California, Irvine, Irvine, US; School of Education, University of California, Irvine, Irvine, US; School of Education, University of California, Irvine, Irvine, US; Bren School of ICS, University of California, Irvine, Irvine, US; School of Education, University of California, Irvine, Irvine, US","2020 Research on Equity and Sustained Participation in Engineering, Computing, and Technology (RESPECT)",4 Dec 2020,2020,1.0,,1,8,"Central to the theory of learning are inquiry-based approaches to education. Whereas there is a plethora of research on inquiry learning in the domain of science [19], [20], few studies have analyzed how inquiry-based learning can be applied to computer science education, and how different approaches to inquiry may benefit diverse learners. This is one of the first studies to analyze teacher enactment of inquiry-based learning during the implementation of an upper elementary, computational thinking curriculum, and to explore how teacher approaches to inquiry appear to support or constrain multilingual students' development of computational thinking and computer science identities. Design-based research was used to iteratively develop, test, and refine the inquiry-based curriculum, which aligns with computer science and literacy standards, provides linguistic scaffolding, and integrates culturally responsive materials. We adopt a cross-case mixed-methods design to collect data from five teachers and 149 students including detailed field notes, teacher interviews, student computational artifacts, and student identity surveys. Through analyses of teacher moves, we find that teachers adopt different approaches to inquiry that can be indexed along a continuum ranging from open to closed. Patterns in student data revealed that those who received more structured inquiry lessons developed more sophisticated computational artifacts and showed greater identification with the field of computer science. Findings from this study are being used to add more structured inquiry approaches to the next iteration of our curriculum, including integrating USE/MODIFY/CREATE models into lessons and applying metacognitive strategies from reading research to students' programming activities.",,978-1-7281-7172-2,10.1109/RESPECT49803.2020.9272487,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9272487,inquiry-based learning;computer science;computational thinking;multilingual;English learners,Computer science;Education;Standards;Linguistics;Statistics;Sociology;Interviews,,9.0,,42.0,IEEE,4 Dec 2020,,,IEEE,IEEE Conferences,10,10
Building Conceptual Models and Engineering Design Thinking in K12 Students,N. J. Ruzycki; L. Dela Fuente Imperial; K. Dulany; J. Carter; S. N. Kerr; C. A. Danger; L. Arnold,"University of Florida, Gainesville, Florida, USA; University of Florida, Gainesville, Florida, USA; University of Florida, Gainesville, Florida, USA; University of Florida, Gainesville, Florida, USA; University of Florida, Gainesville, Florida, USA; University of Florida, Gainesville, Florida, USA; University of Florida, Gainesville, Florida, USA",2021 World Engineering Education Forum/Global Engineering Deans Council (WEEF/GEDC),4 Jan 2022,2021,,,1,7,This half-day workshop will engage participants in understanding how engineering design practices can be brought into core content classes to support conceptual model development in students as part of the model development cycle. Participants will have a chance to map this learning using frameworks developed by the facilitators.,,978-1-6654-2488-2,10.1109/WEEF/GEDC53299.2021.9657426,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9657426,Modeling instruction;system thinking;teacher professional development;computational thinking;engineering design,Conferences;Buildings;Engineering education,,,,25.0,IEEE,4 Jan 2022,,,IEEE,IEEE Conferences,6,10
Formation of Probabilistic Thinking of Students Through Computer Simulation on the Example of Studying Distributions with Heavy Tails,E. Kuznetsova; N. Zhbanova; T. Fomina; M. Karlova,"Faculty of Automation and Informatics, Lipetsk State Technical University, Lipetsk, Russia; Faculty of Automation and Informatics, Lipetsk State Technical University, Lipetsk, Russia; Institute of Natural, Mathematical and Technical Sciences Lipetsk State Pedagogical University, Lipetsk, Russia; Institute of Natural, Mathematical and Technical Sciences Lipetsk State Pedagogical University, Lipetsk, Russia",2023 3rd International Conference on Technology Enhanced Learning in Higher Education (TELE),21 Jul 2023,2023,,,186,188,The article considers the possibilities of integrating computer modeling into the process of the formation of probabilistic thinking in teaching mathematics students. We give an example of studying the features of heavy-tailed distributions in comparison with the properties of a normal distribution.,,979-8-3503-2656-7,10.1109/TELE58910.2023.10184343,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10184343,information and communication technologies;mathematical education;learning probability,Heavily-tailed distribution;Computer simulation;Computational modeling;Education;Gaussian distribution;Probabilistic logic;Mathematical models,,1.0,,9.0,IEEE,21 Jul 2023,,,IEEE,IEEE Conferences,4,10
ACKNOWLEDGMENTS,P. J. Denning; M. Tedre,NA; NA,Computational Thinking,,2019,,,xvii,xviii,"Peter: Many thanks to Dorothy Denning, my wife, who listened to my many speeches about computing for nearly 50 years and kept me channeled in productive directions. Much appreciation to my friend Fernando Flores, for teaching me how to read history for the concerns that emerge from it and thus discern different stages of computational thinking over the centuries. To the founders of computing and computing education whom I met through ACM, including Eckert, Mauchly, Perlis, Newell, Simon, Forsythe, Conte, Wilkes, Hamming, Knuth, and Dijkstra. To my teachers at MIT who turned this electrical engineer into one of the first holders of a computer science degree, especially Fano, Corbato, Dennis, Saltzer, Scherr, and Zadeh. To my many colleagues in computer science and engineering over the years, too numerous to mention by name here, who engaged me in edifying conversations about computing.",,9780262353410,,,https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=8709322.pdf&bkn=8709327&pdfType=chapter,,,,,,,,9 May 2019,,,MIT Press,MIT Press eBook Chapters,4,10
WIP: Professional Learning in Computational Thinking for Early Childhood Teachers in Latin America,A. Espinal; C. Vieira; E. Bredder; J. Chiu; K. Wilkens,"Universidad del Norte, Barranquilla, Colombia; Universidad del Norte, Barranquilla, Colombia; University of Virginia, Charlottesville, USA; University of Virginia, Charlottesville, USA; University of Virginia, Charlottesville, USA",2024 IEEE Frontiers in Education Conference (FIE),26 Feb 2025,2024,,,1,5,"This research to practice work in progress paper explores changes in teachers' knowledge of integrating computational thinking (CT) into early childhood education in a professional learning (PL) initiative. The main goal of the program is to prepare teachers to develop CT practices into early childhood learning environments by fostering several key components: recognizing the significance of CT development from early childhood, applying pedagogical practices (i.e. unplugged activities, Use-Modify-Create), identifying socially constructed roles and stereotypes surrounding toys, implications of screen and device usage in learning, and developing skills to design CT learning activities tailored for their own classroom settings. To achieve our goals, the research team designed, implemented, and evaluated an online 30-hour PL program with educators from Latin American countries. Approximately 80 teachers completed the online PL program. The participating teachers engaged with the PL program weekly by providing written journal reflections. In the final week, they were asked to design a lesson based on what they learned and implement it into their classroom. Teachers completed a pre- and post-survey surrounding their self-efficacy and technological, pedagogical, and content knowledge (TPACK) in CT. Data sources include pre- and post-surveys, teacher journal reflections, and lesson plans developed by teachers. In this paper, we analyzed their journal reflections to qualitatively develop an understanding of how teachers progressed in the PL. The lesson plans will be analyzed to identify: (1) the learning goals for the students, (2) which activities teachers preferred to implement, and (3) how they assessed student learning in CT in their classroom. Preliminary findings demonstrate the types of CT activities they implemented in their classrooms. Teachers also created lessons that met their students' needs which further provides examples of how CT is integrated within the existing curriculum surrounding student interest and culture. Many PL programs often teach about CT concepts, but do not offer a chance to implement a lesson plan and reflect on their experience. This process helps teachers develop self-efficacy for teaching CT in an elementary classroom and teachers reported that they would continue to integrate CT within their future instruction. Also, this program contributes to the reduction of the gender gap in CT, promoting equitable practices in early childhood education.",2377-634X,979-8-3503-5150-7,10.1109/FIE61694.2024.10893178,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10893178,Computer;Science;Computational Thinking;Professional Development,Soft sensors;Education;Toy manufacturing industry;Reflection;Object recognition,,,,27.0,IEEE,26 Feb 2025,,,IEEE,IEEE Conferences,5,10
Enhancing Stanford Design Thinking for Kids with Digital Technologies A Participatory Action Research Approach to Challenge-Based Learning,R. Motschnig; D. Pfeiffer; A. Gawin; P. Gawin; M. Steiner; L. Streli,"Faculty of Computer Science, CSLEARN Educational Technologies University of Vienna, Vienna, Austria; Faculty of Computer Science, CSLEARN Educational Technologies University of Vienna, Vienna, Austria; DaVinci Lab KG (Vienna), Vienna, Austria; DaVinci Lab KG (Vienna), Vienna, Austria; University College of Teacher Education (Vienna), Vienna, Austria; DaVinci Lab KG (Vienna), Vienna, Austria",2018 IEEE Frontiers in Education Conference (FIE),7 Mar 2019,2018,,,1,9,"Can digital competencies be acquired by solving real problems? The educational intervention MadeByKids called an external educational provider to 17 schools to conduct a series of workshops, having pupils age 7 - 12 solve challenges such as designing the schoolbag 4.0 or the future classroom. The workshops were designed by adopting the Stanford Design Thinking Method for Kids (http://www.ideaco.org) and digital technologies with the goal to “teach” children computational thinking, collaborating in teams, resolving conflicts, presenting, giving/receiving feedback, etc. In this paper, we take a participatory action research (PAR) approach with the goal of exposing significant chunks of the incredibly rich experience. A content analysis of a qualitative survey among teachers and findings from a focus group reflect the teachers' view. The study indicates that the acquisition of digital competences needs to be backed by personal and social capacities that take time to mature. Furthermore, we learned that the children's teachers must be included consistently to ensure their cooperation and improve sustainability. Besides providing inspiration for teachers, implications for teacher education are derived and the national project is related to the findings from studies conducted abroad in order to contribute to constructive educational innovations crossing national boundaries.",2377-634X,978-1-5386-1174-6,10.1109/FIE.2018.8658859,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8658859,21st century competences;digital competences;design thinking;computational thinking;school;challenge;teacher education;sustainability,Conferences;Technological innovation;Prototypes;Educational technology;Stakeholders,,5.0,,25.0,IEEE,7 Mar 2019,,,IEEE,IEEE Conferences,6,10
Key Competencies for Industry 5.0 in Undergraduate Engineering Students,E. S. Bardales; Y. R. Marín; O. C. Caro; A. M. C. Rituay; M. T. Fernández; R. C. Santos,"Oficina de Gestion de la Calidad, Universidad Nacional Toribio Rodríguez de Mendoza de Amazonas, Chachapoyas, Perú; Oficina de Gestion de la Calidad, Universidad Nacional Toribio Rodríguez de Mendoza de Amazonas, Chachapoyas, Perú; Oficina de Gestion de la Calidad, Universidad Nacional Toribio Rodríguez de Mendoza de Amazonas, Chachapoyas, Perú; Oficina de Gestion de la Calidad, Universidad Nacional Toribio Rodríguez de Mendoza de Amazonas, Chachapoyas, Perú; Oficina de Gestion de la Calidad, Universidad Nacional Toribio Rodríguez de Mendoza de Amazonas, Chachapoyas, Perú; Oficina de Gestion de la Calidad, Universidad Nacional Toribio Rodríguez de Mendoza de Amazonas, Chachapoyas, Perú",2024 International Symposium on Accreditation of Engineering and Computing Education (ICACIT),17 Dec 2024,2024,,,1,7,"Core competencies have a vital role to enable a sustainable change towards Industry 5.0. In view of this, the study aims to characterize the university training skills for adaptation to Industry 5.0 of engineering students at the National University Toribio Rodriguez de Mendoza of Amazonas (UNTRM). It was a descriptive, non-experimental quantitative research; the study population was made up of students and professors of engineering majors, with a sample of 138 students and 28 professors. The results show, that engineering students possess high levels of competencies related to Industry 5.0, including critical thinking (71.7%), creativity (69.6%), digital competencies (61.6%), resilience (60.9%), ethics and collaboration (69.6%). These results are the consequence of innovative pedagogical strategies implemented by teachers, who integrate methodologies that foster advanced thinking, technological adaptability and ethical awareness, thus preparing future engineers for the challenges of a rapidly evolving world.",2771-6058,979-8-3503-6670-9,10.1109/ICACIT62963.2024.10788655,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10788655,Critical thinking;problem solving;creativity;innovation;digital skills;ethical responsibility;academic resilience;teamwork,Training;Ethics;Accreditation;Teamwork;Fifth Industrial Revolution;Engineering students;Sustainable development;Creativity;Standards;Resilience,,,,57.0,IEEE,17 Dec 2024,,,IEEE,IEEE Conferences,10,10
Computational Thinking in Archival Science Research and Education,W. Underwood; R. Marciano,"College of Information Studies, University of Maryland, College Park, USA; College of Information Studies, University of Maryland, College Park, USA",2019 IEEE International Conference on Big Data (Big Data),24 Feb 2020,2019,,,3146,3152,This paper explores whether the computational thinking practices of mathematicians and scientists in the physical and biological sciences are also the practices of archival scientists. It is argued that these practices are essential elements of an archival science education in preparing students for a professional archival career.,,978-1-7281-0858-2,10.1109/BigData47090.2019.9005682,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9005682,computational thinking;archival science,Big Data;Conferences,,15.0,,8.0,IEEE,24 Feb 2020,,,IEEE,IEEE Conferences,4,10
Towards Data-Driven Learning Paths to Develop Computational Thinking with Scratch,J. Moreno-LeÓn; G. Robles; M. RomÁn-GonzÁlez,"Universidad Rey Juan Carlos, Madrid, Spain; Universidad Rey Juan Carlos, Madrid, Spain; Universidad Nacional de Educación a Distancia, Madrid, Spain",IEEE Transactions on Emerging Topics in Computing,4 Mar 2020,2020,8.0,1.0,193,205,"With the introduction of computer programming in schools around the world, a myriad of guides are being published to support educators who are teaching this subject, often for the first time. Most of these books offer a learning path based on the experience of the experts who author them. In this paper we propose and investigate an alternative way of determining the most suitable learning paths by analyzing projects developed by learners hosted in public repositories. Therefore, we downloaded 250 projects of different types from the Scratch online platform, and identified the differences and clustered them based on a quantitative measure, the computational thinking score provided by Dr. Scratch. We then triangulated the results by qualitatively studying in detail the source code of the prototypical projects to explain the progression required to move from one cluster to the next one. The result is a data-driven itinerary that can support teachers and policy makers in the creation of a curriculum for learning to program. Aiming to generalize this approach, we discuss a potential recommender tool, populated with data from public repositories, to allow educators and learners creating their own learning paths, contributing thus to a personalized learning connected with students' interests.",2168-6750,,10.1109/TETC.2017.2734818,Region of Madrid(grant numbers:S2013/ICE-2715); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7999170,Programming;computational thinking;learning paths;data-driven;Scratch,Programming profession;Tools;Education;Games;Computational modeling,,34.0,,43.0,IEEE,1 Aug 2017,,,IEEE,IEEE Journals,6,10
On the Issue of Developing Computational Thinking When Teaching Students in the Field of Study Applied Mathematics and Computer Science,V. I. Dorofeeva; S. P. Stroev; D. Y. Dorofeev,"Department of informatics, Turgenev Oryol State University, Oryol, Russia; Departament of algebra and mathematical methods in economics, Turgenev Oryol State University, Oryol, Russia; Institute of New Materials Research Technological University MISIS, Moskow, Russia",2024 4th International Conference on Technology Enhanced Learning in Higher Education (TELE),31 Jul 2024,2024,,,273,276,"The goal of modern educational systems is to prepare not just a performer, but a creatively developed personality capable of solving non-standard problems in the changing conditions of professional activity. A higher educational institution requires the introduction of new approaches to teaching that ensure the development of professional, creative, information, and communicative competencies of graduates. The article presents the discipline “Numerical Methods” and “Theory of Computational Experiments”, which are basic for students in the field of Applied Mathematics and Computer Science. The knowledge, skills and abilities obtained while studying the discipline will make it possible to carry out applied projects in the field of mathematics, natural sciences, operations research, and machine learning. These disciplines can also be recommended to students in the areas of training Applied Informatics and Mathematical Support of Information Systems due to the importance of mastering this material and subsequent use in solving applied problems.",,979-8-3503-5353-2,10.1109/TELE62556.2024.10605616,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10605616,computational methods;programming technologies;computer systems,Computer science;Training;Operations research;Data analysis;Machine learning;Mathematics;Personnel,,,,16.0,IEEE,31 Jul 2024,,,IEEE,IEEE Conferences,10,10
A Computer Scientist Teaches Gen Ed Math,V. Winter; B. Love; M. Friend; M. Matthews,"Department of Computer Science, University of Nebraska-Omaha; Department of Mathematics, University of Nebraska-Omaha; Department of Teacher Education, University of Nebraska-Omaha; Department of Mathematics, University of Nebraska-Omaha",2019 International Conference on Computational Science and Computational Intelligence (CSCI),20 Apr 2020,2019,,,793,799,"A nationwide effort is underway to provide students pursuing higher education with options for satisfying general education (gen ed) math requirements. Within the context of this effort, computer science has an opportunity to introduce students to programming fundamentals and computer science principles while also satisfying gen ed math requirements. This paper is an experience report that describes initial efforts at the University of Nebraska-Omaha in piloting a course, satisfying the gen ed math requirements for non-STEM majors, whose content spans computer science, mathematics as well as the visual arts.",,978-1-7281-5584-5,10.1109/CSCI49370.2019.00151,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9071071,"mathematical thinking, computational thinking, spatial reasoning, computer programming, visual arts",Art;Algebra;Cognition;Education;Programming profession,,1.0,,15.0,IEEE,20 Apr 2020,,,IEEE,IEEE Conferences,6,10
Computational thinking and Relational Algorithmic Approach,M. Altaher; A. Ferchichi,"Universite de Tunis, Tunis, TN; Universite de Jendouba, Jendouba, TN",2017 Joint International Conference on Information and Communication Technologies for Education and Training and International Conference on Computing in Arabic (ICCA-TICET),7 Nov 2017,2017,,,1,8,"This article examine a new method of learning to solve problems using the concepts of computer science named computational thinking, which is a new term emerged in the last decade and was the subject of experts, researchers, associations, scientific bodies and academic institutions. we will study the approach of computational thinking and then we will develop this approach through a descriptive methodology based mainly on the specification and algorithms and achieve the concepts of computational thinking called Relational Algorithmic Approach and highlight the effectiveness of this methodology in education.",,978-1-5386-2225-4,10.1109/ICCA-TICET.2017.8095286,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8095286,computational thinking;Relational Algorithmic Approach;learning and teaching;algorithm;specification,Education;Computer science,,1.0,,,IEEE,7 Nov 2017,,,IEEE,IEEE Conferences,10,10
Developing a Computational Thinking Curriculum for Multilingual Students: An Experience Report,S. Jacob; H. Nguyen; D. Richardson; M. Warschauer,"School of Education, University of California, Irvine, Irvine, CA; School of Education, University of California, Irvine, Irvine, CA; Donald Bren School of Information and Computer Science, University of California, Irvine, Irvine, CA; School of Education, University of California, Irvine, Irvine, CA","2019 Research on Equity and Sustained Participation in Engineering, Computing, and Technology (RESPECT)",10 Feb 2020,2019,,,1,2,"This study discusses a NSF-funded Research Practice Partnership (RPP) to develop and pilot instructional materials for teaching computational thinking to Grades 3-5 students, with a focus on language learners. The study takes place in a U.S. school district whose percentages of Latino/a students, language learners, and low-income students are among the highest in the nation. The project is among the first to examine the linguistic and sociocultural factors that facilitate the success of multilingual students in mastering computational thinking. Utilizing principles of Design-Based Implementation Research in alignment with the RPP approach, researchers worked collaboratively with teachers and administrators to identify problems of practice in computer science education specific to the district. A broad survey of national and regional computer science initiatives was conducted to identify effective approaches for teaching computational thinking to diverse learners. As a result of this survey, the RPP identified a pathbreaking curriculum that aligns with the Computer Science Teachers Association K-12 standards to pilot in five classrooms in the first year of the RPP. The curriculum was further revised to align with the Common Core State Standards for English Language Arts and the California English Language Development standards during a week-long summer institute. This paper describes these experiences, highlighting the integration of computational thinking into an English Language Arts curriculum as well as the linguistic scaffolding strategies utilized to better meet the needs of multilingual students. This experience report uncovers pedagogical practices of computational thinking for diverse students and identifies areas for future work.",,978-1-7281-0821-6,10.1109/RESPECT46404.2019.8985944,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8985944,,,,4.0,,9.0,IEEE,10 Feb 2020,,,IEEE,IEEE Conferences,10,10
What Makes Computational Thinking so Troublesome?,A. Pears; M. Tedre; T. Valtonen; H. Vartiainen,"Department of Learning in Engineering Sciences, KTH Royal Institute of Technology, Stockholm, Sweden; School of Computing, University of Eastern Finland, Joensuu, Finland; School of Applied Educational Science and Teacher Education, University of Eastern Finland, Joensuu, Finland; School of Applied Educational Science and Teacher Education, University of Eastern Finland, Joensuu, Finland",2021 IEEE Frontiers in Education Conference (FIE),20 Dec 2021,2021,,,1,7,"This Research Full Paper addresses the definition and implementation of Computational Thinking (CT) in K-12 education. CT is the focus of ongoing debate about the future of computing in schools, and this poses a number of challenges. Early discussions on the topic were plagued by vague and all-encompassing definitions of the term, which raised awareness of a need for school learning focused on emerging computational systems and their impact on society and the lives of citizens, but failed to address what should actually be included in the revised curricula. As some of those issues have been addressed, a number of problems remain. This paper analyses some recent and future developments in the field of computing, and expands the discussion on the vexed question of the nature and limits of computational thinking. We ask whether the current mainstream literature and curriculum for CT is well positioned in terms of the future towards which computing is heading. We conclude by summarising the implications these questions have for the future development of K-12 curricula and teaching practices.",2377-634X,978-1-6654-3851-3,10.1109/FIE49875.2021.9637416,ERASMUS+ project(grant numbers:2019-1-LT01-KA203-060767); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9637416,computational thinking;machine learning;programming paradigms;artificial intelligence;data agency,Training;Limiting;Conferences;Education;Data visualization;Parallel processing;Fish,,13.0,,45.0,IEEE,20 Dec 2021,,,IEEE,IEEE Conferences,6,10
Developing Inclusive K-12 Computing Pathways for the League of Innovative Schools,Q. Burke; J. Roschelle; C. Angevine; K. A. O’Donnell; K. Smith; J. Weisgrau,"Senior Research Scientist, Digital Promise Global, San Mateo, CA 94403; Exec. Director, Learning Sciences, Digital Promise Global, San Mateo, CA 94403; Project Director, Collaborative Challenges, Digital Promise, Washington, DC 20036; Senior Program Manager, Computational Thinking, Digital Promise, Washington, DC 20036; Executive Director, League of Innivative Schools, Digital Promise, Washington, DC 20036; Director, Learning Experience, Digital Promise Global, San Mateo, CA 94403","2019 Research on Equity and Sustained Participation in Engineering, Computing, and Technology (RESPECT)",10 Feb 2020,2019,,,1,1,"This poster proposal for the 2019 RESPECT Conference reports on the ongoing progress of the NSF-funded computer science pathways project entitled “Developing Inclusive K-12 Computing Pathways for the League of Innovative Schools” (award #1837386). Entitled “CT Pathways” for short, the three-year research practitioner partnership (RPP) is a collaboration between Digital Promise Global, Digital Promise, and the League of Innovative Schools, a national network of 101 school districts across 33 states, serving over 3 million students. The goal of CT Pathways is to design, investigate and improve inclusive computing pathways for all K-12 students, starting in elementary school and going through high school. In this RPP, researchers join with three “Core” districts and twelve “Pilot” districts from the League of Innovative Schools to focus on districts’ Hispanic and African American students, Title 1 schools and, more generally, their girls and low-income students. The poster presentation will focus on the first of CT Pathways’ three research questions: How do individual participating League districts define the purpose (“the why”) of CS and CT education, and how do these individual rationales subsequently inform respective district’s intention to offer their students more equitable access to CS/CT content (“the how”)? Results will be reported via baseline pre-survey results from district administrators as well as through follow-up interviews/discussions with select district leads. At this early stage, the primary goal is to help districts align the economic and digital literacy rationales for CS/CT education with the wider social justice and broadening participation considerations they have identified.",,978-1-7281-0821-6,10.1109/RESPECT46404.2019.8985843,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8985843,computational thinking;CSforAll;equity;computer science pathways,Education;Computer science;Collaboration;Proposals;Engineering computing;Economics,,,,,IEEE,10 Feb 2020,,,IEEE,IEEE Conferences,9,10
